image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,834,"suit, suit of clothes",0.777297,820,"steam locomotive",0.222699,304,"leaf beetle, chrysomelid",0.000002,0,0.068655,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,302,"ground beetle, carabid beetle",0.999686,63,"Indian cobra, Naja naja",0.000261,140,"red-backed sandpiper, dunlin, Erolia alpina",0.000035,0,-0.062971,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,927,"trifle",0.497238,785,"seat belt, seatbelt",0.497238,63,"Indian cobra, Naja naja",0.005524,0,0.502736,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.975994,60,"night snake, Hypsiglena torquata",0.013922,58,"water snake",0.006576,1,0.001434,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,506,"coil, spiral, volute, whorl, helix",0.465823,592,"hard disc, hard disk, fixed disk",0.362783,123,"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",0.171367,0,0.531579,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.614627,211,"vizsla, Hungarian pointer",0.226108,182,"Border terrier",0.083181,1,0.000142,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.983502,184,"Irish terrier",0.008509,185,"Norfolk terrier",0.004019,0,-0.000000,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,867,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",0.465830,881,"upright, upright piano",0.362789,466,"bullet train, bullet",0.171369,0,0.086389,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,488,"chain",0.996804,914,"yawl",0.003173,359,"black-footed ferret, ferret, Mustela nigripes",0.000021,0,-0.032710,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,498,"cinema, movie theater, movie theatre, movie house, picture palace",0.684790,627,"limousine, limo",0.196196,694,"paddlewheel, paddle wheel",0.118999,0,-0.367288,0,0
