image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,765,"rocking chair, rocker",0.731054,766,"rotisserie",0.268940,63,"Indian cobra, Naja naja",0.000004,0,0.114897,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.936712,57,"garter snake, grass snake",0.017156,64,"green mamba",0.013361,1,0.000003,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999713,969,"eggnog",0.000261,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000017,1,0.000261,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.977429,60,"night snake, Hypsiglena torquata",0.013942,58,"water snake",0.006586,1,0.000000,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.997401,65,"sea snake",0.000708,54,"hognose snake, puff adder, sand viper",0.000552,1,0.000000,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.347488,217,"English springer, English springer spaniel",0.270624,901,"whiskey jug",0.164142,1,0.267281,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.965007,799,"sliding door",0.017675,184,"Irish terrier",0.008349,0,0.018495,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,757,"recreational vehicle, RV, R.V.",0.999999,202,"soft-coated wheaten terrier",0.000000,184,"Irish terrier",0.000000,0,-0.447780,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,653,"milk can",0.999999,184,"Irish terrier",0.000001,182,"Border terrier",0.000000,0,-0.035906,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,92,"bee eater",1.000000,202,"soft-coated wheaten terrier",0.000000,184,"Irish terrier",0.000000,0,-0.682498,0,0
"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.803368,189,"Lakeland terrier",0.039997,187,"Yorkshire terrier",0.031150,1,0.038617,0,0
"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.914255,211,"vizsla, Hungarian pointer",0.035450,189,"Lakeland terrier",0.013041,1,-0.000175,0,0
"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.968609,189,"Lakeland terrier",0.029249,184,"Irish terrier",0.001134,1,0.000000,0,0
"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,191,"Airedale, Airedale terrier",0.960034,805,"soccer ball",0.028991,189,"Lakeland terrier",0.008306,1,0.028669,0,0
"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,211,"vizsla, Hungarian pointer",0.726521,191,"Airedale, Airedale terrier",0.267272,607,"jack-o'-lantern",0.003812,0,0.264600,0,0
"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,12,"house finch, linnet, Carpodacus mexicanus",0.999994,264,"Cardigan, Cardigan Welsh corgi",0.000005,263,"Pembroke, Pembroke Welsh corgi",0.000000,0,-0.151543,0,0
