image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.721042,61,"boa constrictor, Constrictor constrictor",0.097582,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.046095,1,0.124909,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.367197,116,"chiton, coat-of-mail shell, sea cradle, polyplacophore",0.367197,114,"slug",0.063809,1,0.569518,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,9,"ostrich, Struthio camelus",0.450794,390,"eel",0.212940,63,"Indian cobra, Naja naja",0.129155,0,0.549180,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,490,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",0.412531,828,"strainer",0.071687,461,"breastplate, aegis, egis",0.071687,0,0.564897,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.710832,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.074921,65,"sea snake",0.045442,1,0.286569,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,211,"vizsla, Hungarian pointer",0.242071,182,"Border terrier",0.146823,191,"Airedale, Airedale terrier",0.114346,0,0.372698,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.831463,189,"Lakeland terrier",0.112526,185,"Norfolk terrier",0.041396,0,0.152038,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,184,"Irish terrier",0.803688,191,"Airedale, Airedale terrier",0.084708,163,"bloodhound, sleuthhound",0.031162,1,-0.251469,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,819,"stage",0.564246,716,"picket fence, paling",0.046316,818,"spotlight, spot",0.036071,0,0.399847,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,246,"Great Dane",0.548929,219,"cocker spaniel, English cocker spaniel, cocker",0.074289,243,"bull mastiff",0.074289,0,-0.231426,0,0
"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.803804,193,"Australian terrier",0.051385,189,"Lakeland terrier",0.051385,1,0.038181,0,0
"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.987236,189,"Lakeland terrier",0.006652,184,"Irish terrier",0.000900,1,-0.073156,0,0
"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.602027,189,"Lakeland terrier",0.365148,181,"Bedlington terrier",0.014158,1,0.366582,0,0
"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,815,"spider web, spider's web",0.167903,77,"wolf spider, hunting spider",0.130763,677,"nail",0.101839,0,0.820800,0,0
"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,189,"Lakeland terrier",0.347918,191,"Airedale, Airedale terrier",0.347918,193,"Australian terrier",0.099680,0,0.643204,0,0
"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,264,"Cardigan, Cardigan Welsh corgi",0.169525,250,"Siberian husky",0.102822,227,"kelpie",0.080078,1,0.678926,0,0
"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,212,"English setter",0.185496,203,"West Highland white terrier",0.144465,264,"Cardigan, Cardigan Welsh corgi",0.112509,0,0.304482,0,0
"n02113186/n02113186_50.JPEG",264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,264,"Cardigan, Cardigan Welsh corgi",0.414641,250,"Siberian husky",0.322923,248,"Eskimo dog, husky",0.072054,1,0.101670,0,0
"n02113186/n02113186_5538.JPEG",264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,247,"Saint Bernard, St Bernard",0.659455,229,"Old English sheepdog, bobtail",0.114596,217,"English springer, English springer spaniel",0.025570,0,-0.088344,0,0
"n02113186/n02113186_9772.JPEG",264,"Cardigan, Cardigan Welsh corgi",195,"Boston bull, Boston terrier",0.305252,338,"guinea pig, Cavia cobaya",0.529691,195,"Boston bull, Boston terrier",0.151759,264,"Cardigan, Cardigan Welsh corgi",0.071686,0,-0.224439,0,0
"n02114855/n02114855_1044.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.420005,353,"gazelle",0.154511,349,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.120333,1,0.513071,0,0
"n02114855/n02114855_1047.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.470475,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.104977,937,"broccoli",0.104977,1,0.385910,0,0
"n02114855/n02114855_18848.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831597,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.959905,293,"cheetah, chetah, Acinonyx jubatus",0.022575,276,"hyena, hyaena",0.006468,1,-0.128308,0,0
"n02114855/n02114855_7204.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,284,"Siamese cat, Siamese",0.256489,250,"Siberian husky",0.121157,270,"white wolf, Arctic wolf, Canis lupus tundrarum",0.094357,0,0.670244,0,0
"n02114855/n02114855_7265.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.818428,825,"stone wall",0.269842,421,"bannister, banister, balustrade, balusters, handrail",0.127464,912,"worm fence, snake fence, snake-rail fence, Virginia fence",0.099269,0,0.548586,0,0
