image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.875930,54,"hognose snake, puff adder, sand viper",0.118544,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.002171,1,-0.029979,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.913319,57,"garter snake, grass snake",0.021479,60,"night snake, Hypsiglena torquata",0.016728,1,0.023396,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999978,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000013,68,"sidewinder, horned rattlesnake, Crotalus cerastes",0.000002,1,-0.000004,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.982024,60,"night snake, Hypsiglena torquata",0.010909,58,"water snake",0.005153,1,-0.004596,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.995551,65,"sea snake",0.001497,54,"hognose snake, puff adder, sand viper",0.000908,1,0.001850,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.529094,211,"vizsla, Hungarian pointer",0.249927,182,"Border terrier",0.118057,1,0.085674,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.969500,184,"Irish terrier",0.013829,185,"Norfolk terrier",0.008388,0,0.014002,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.602644,226,"briard",0.134468,184,"Irish terrier",0.134468,0,-0.050425,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.952235,182,"Border terrier",0.022394,189,"Lakeland terrier",0.008238,1,0.011859,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,163,"bloodhound, sleuthhound",0.254222,202,"soft-coated wheaten terrier",0.254222,243,"bull mastiff",0.154194,0,0.063280,0,0
"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.838814,189,"Lakeland terrier",0.032524,175,"otterhound, otter hound",0.032524,1,0.003170,0,0
"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.876503,211,"vizsla, Hungarian pointer",0.056033,209,"Chesapeake Bay retriever",0.016054,1,0.037577,0,0
"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.910337,189,"Lakeland terrier",0.074725,175,"otterhound, otter hound",0.003720,1,0.058272,0,0
"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,191,"Airedale, Airedale terrier",0.989895,189,"Lakeland terrier",0.008564,188,"wire-haired fox terrier",0.000903,1,-0.001193,0,0
"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.994488,175,"otterhound, otter hound",0.003165,189,"Lakeland terrier",0.001920,1,-0.003366,0,0
"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,264,"Cardigan, Cardigan Welsh corgi",0.730855,253,"basenji",0.059992,263,"Pembroke, Pembroke Welsh corgi",0.059992,1,0.117596,0,0
