image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.949703,54,"hognose snake, puff adder, sand viper",0.047283,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000866,1,-0.103751,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.935098,65,"sea snake",0.013338,57,"garter snake, grass snake",0.013338,1,0.001617,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999975,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000010,52,"thunder snake, worm snake, Carphophis amoenus",0.000004,1,-0.000001,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.964936,58,"water snake",0.017673,60,"night snake, Hypsiglena torquata",0.013764,1,0.012493,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.993704,38,"banded gecko",0.001164,54,"hognose snake, puff adder, sand viper",0.001164,1,0.003697,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,211,"vizsla, Hungarian pointer",0.446847,182,"Border terrier",0.211075,184,"Irish terrier",0.211075,0,0.167922,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.906879,184,"Irish terrier",0.045151,185,"Norfolk terrier",0.027385,0,0.076622,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,200,"Tibetan terrier, chrysanthemum dog",0.379366,202,"soft-coated wheaten terrier",0.230097,226,"briard",0.179200,0,0.172853,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.927661,182,"Border terrier",0.035969,192,"cairn, cairn terrier",0.016991,1,0.036432,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,202,"soft-coated wheaten terrier",0.445558,163,"bloodhound, sleuthhound",0.270245,184,"Irish terrier",0.127654,0,-0.128056,0,0
"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,193,"Australian terrier",0.324869,191,"Airedale, Airedale terrier",0.324869,201,"silky terrier, Sydney silky",0.153457,0,0.517116,0,0
"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.633898,211,"vizsla, Hungarian pointer",0.181615,209,"Chesapeake Bay retriever",0.031560,1,0.280182,0,0
