image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.984135,54,"hognose snake, puff adder, sand viper",0.014038,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000699,1,-0.138184,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.684794,60,"night snake, Hypsiglena torquata",0.118999,65,"sea snake",0.056211,1,0.251921,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.954356,64,"green mamba",0.010602,790,"shopping basket",0.006430,1,0.045618,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.975173,58,"water snake",0.010833,60,"night snake, Hypsiglena torquata",0.006571,1,0.002255,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.997402,65,"sea snake",0.001168,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000335,1,-0.000001,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.675027,182,"Border terrier",0.091355,211,"vizsla, Hungarian pointer",0.071147,1,-0.060259,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.715388,185,"Norfolk terrier",0.075401,184,"Irish terrier",0.058723,0,0.268113,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,182,"Border terrier",0.333869,202,"soft-coated wheaten terrier",0.260017,184,"Irish terrier",0.157708,0,0.218350,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.926545,189,"Lakeland terrier",0.021790,182,"Border terrier",0.016970,1,0.037548,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,163,"bloodhound, sleuthhound",0.296304,243,"bull mastiff",0.179717,184,"Irish terrier",0.139964,0,0.021199,0,0
