image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.797990,54,"hognose snake, puff adder, sand viper",0.051014,61,"boa constrictor, Constrictor constrictor",0.024097,1,0.047962,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.992553,60,"night snake, Hypsiglena torquata",0.003159,57,"garter snake, grass snake",0.002460,1,-0.055838,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.885558,9,"ostrich, Struthio camelus",0.093337,390,"eel",0.005967,1,0.114416,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,114,"slug",0.224300,126,"isopod",0.064263,116,"chiton, coat-of-mail shell, sea cradle, polyplacophore",0.064263,0,0.753129,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.679020,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.117996,419,"Band Aid",0.033806,1,0.318381,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,211,"vizsla, Hungarian pointer",0.503401,159,"Rhodesian ridgeback",0.185191,182,"Border terrier",0.144227,0,0.111368,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.818389,189,"Lakeland terrier",0.142215,185,"Norfolk terrier",0.014989,0,0.165113,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,184,"Irish terrier",0.659993,209,"Chesapeake Bay retriever",0.069563,202,"soft-coated wheaten terrier",0.069563,1,-0.107774,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,189,"Lakeland terrier",0.184744,184,"Irish terrier",0.184744,191,"Airedale, Airedale terrier",0.112053,0,0.779349,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,243,"bull mastiff",0.416326,246,"Great Dane",0.196659,163,"bloodhound, sleuthhound",0.153158,0,-0.098824,0,0
"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.966804,189,"Lakeland terrier",0.017708,187,"Yorkshire terrier",0.006514,1,-0.124819,0,0
"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.828678,189,"Lakeland terrier",0.032131,211,"vizsla, Hungarian pointer",0.015178,1,0.085402,0,0
