image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.778394,114,"slug",0.023505,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.023505,1,0.067557,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.901713,65,"sea snake",0.044894,57,"garter snake, grass snake",0.012862,1,0.035002,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.621170,390,"eel",0.107943,58,"water snake",0.107943,1,0.378804,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,828,"strainer",0.223285,649,"megalith, megalithic structure",0.049822,490,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",0.049822,0,0.754144,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.421897,63,"Indian cobra, Naja naja",0.199290,65,"sea snake",0.073315,0,0.575504,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,211,"vizsla, Hungarian pointer",0.494634,159,"Rhodesian ridgeback",0.233649,180,"American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier",0.085955,0,0.120135,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.850557,185,"Norfolk terrier",0.054374,189,"Lakeland terrier",0.054374,0,0.132945,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,184,"Irish terrier",0.727855,163,"bloodhound, sleuthhound",0.098504,202,"soft-coated wheaten terrier",0.036238,1,-0.175636,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,819,"stage",0.712990,818,"spotlight, spot",0.045580,716,"picket fence, paling",0.035498,0,0.251103,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,163,"bloodhound, sleuthhound",0.684004,246,"Great Dane",0.118862,219,"cocker spaniel, English cocker spaniel, cocker",0.072093,0,-0.366501,0,0
"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.602929,201,"silky terrier, Sydney silky",0.221805,193,"Australian terrier",0.063548,1,0.239056,0,0
"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.962572,189,"Lakeland terrier",0.029067,188,"wire-haired fox terrier",0.003064,1,-0.048492,0,0
"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.908040,189,"Lakeland terrier",0.074536,188,"wire-haired fox terrier",0.002890,1,0.060570,0,0
"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,76,"tarantula",0.430101,73,"barn spider, Araneus cavaticus",0.095968,77,"wolf spider, hunting spider",0.074740,0,0.558602,0,0
"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.602555,189,"Lakeland terrier",0.365468,193,"Australian terrier",0.018196,1,0.388566,0,0
"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,264,"Cardigan, Cardigan Welsh corgi",0.580837,248,"Eskimo dog, husky",0.078608,232,"Border collie",0.061220,1,0.267614,0,0
"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,188,"wire-haired fox terrier",0.640694,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.111336,277,"red fox, Vulpes vulpes",0.067529,0,-0.150715,0,0
