image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.875338,54,"hognose snake, puff adder, sand viper",0.118464,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.002170,1,-0.029387,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.936068,57,"garter snake, grass snake",0.017145,64,"green mamba",0.013352,1,0.000647,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999975,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000017,64,"green mamba",0.000002,1,-0.000001,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.977458,60,"night snake, Hypsiglena torquata",0.013943,58,"water snake",0.006586,1,-0.000029,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.997084,65,"sea snake",0.000909,54,"hognose snake, puff adder, sand viper",0.000708,1,0.000317,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.652471,211,"vizsla, Hungarian pointer",0.186936,182,"Border terrier",0.088302,1,-0.037702,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.981581,184,"Irish terrier",0.008492,185,"Norfolk terrier",0.005151,0,0.001920,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.638773,184,"Irish terrier",0.142530,226,"briard",0.111002,0,-0.086554,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.969948,182,"Border terrier",0.013836,192,"cairn, cairn terrier",0.005090,1,-0.005854,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,202,"soft-coated wheaten terrier",0.393821,184,"Irish terrier",0.186028,163,"bloodhound, sleuthhound",0.144879,0,-0.076319,0,0
"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.807677,189,"Lakeland terrier",0.051633,187,"Yorkshire terrier",0.040212,1,0.034308,0,0
"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.924769,211,"vizsla, Hungarian pointer",0.027926,189,"Lakeland terrier",0.013191,1,-0.010689,0,0
"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.975641,189,"Lakeland terrier",0.022945,184,"Irish terrier",0.000693,1,-0.007032,0,0
"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,191,"Airedale, Airedale terrier",0.988870,189,"Lakeland terrier",0.008555,188,"wire-haired fox terrier",0.001487,1,-0.000167,0,0
"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.991051,175,"otterhound, otter hound",0.006678,189,"Lakeland terrier",0.001490,1,0.000071,0,0
"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,264,"Cardigan, Cardigan Welsh corgi",0.803567,263,"Pembroke, Pembroke Welsh corgi",0.065961,253,"basenji",0.040007,1,0.044884,0,0
"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,201,"silky terrier, Sydney silky",0.369719,275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.369719,212,"English setter",0.105926,0,0.120259,0,0
"n02113186/n02113186_50.JPEG",264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,263,"Pembroke, Pembroke Welsh corgi",0.502003,264,"Cardigan, Cardigan Welsh corgi",0.390960,158,"toy terrier",0.041207,0,0.014309,0,0
"n02113186/n02113186_5538.JPEG",264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,162,"beagle",0.467516,166,"Walker hound, Walker foxhound",0.133945,543,"dumbbell",0.081242,0,0.103595,0,0
"n02113186/n02113186_9772.JPEG",264,"Cardigan, Cardigan Welsh corgi",195,"Boston bull, Boston terrier",0.305252,264,"Cardigan, Cardigan Welsh corgi",0.362439,195,"Boston bull, Boston terrier",0.282268,242,"boxer",0.133334,1,-0.057187,0,0
"n02114855/n02114855_1044.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.935191,331,"hare",0.021994,349,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.010389,1,-0.002116,0,0
"n02114855/n02114855_1047.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.853942,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.054591,271,"red wolf, maned wolf, Canis rufus, Canis niger",0.054591,1,0.002442,0,0
"n02114855/n02114855_18848.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831597,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.835512,293,"cheetah, chetah, Acinonyx jubatus",0.088062,274,"dhole, Cuon alpinus",0.053412,1,-0.003915,0,0
"n02114855/n02114855_7204.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.914822,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.021515,277,"red fox, Vulpes vulpes",0.007915,1,0.011911,0,0
"n02114855/n02114855_7265.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.818428,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.810203,104,"wallaby, brush kangaroo",0.051795,269,"timber wolf, grey wolf, gray wolf, Canis lupus",0.040338,1,0.008224,0,0
"n02134418/n02134418_11090.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.945521,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.954410,369,"siamang, Hylobates syndactylus, Symphalangus syndactylus",0.017481,379,"howler monkey, howler",0.005008,1,-0.008889,0,0
"n02134418/n02134418_2895.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999508,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999507,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.000431,294,"brown bear, bruin, Ursus arctos",0.000058,1,0.000002,0,0
"n02134418/n02134418_3846.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730507,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730472,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.268726,294,"brown bear, bruin, Ursus arctos",0.000666,0,0.000035,0,0
"n02134418/n02134418_4725.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.907159,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.877863,367,"chimpanzee, chimp, Pan troglodytes",0.056120,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.034038,1,0.029297,0,0
"n02134418/n02134418_5777.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.608753,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.549525,367,"chimpanzee, chimp, Pan troglodytes",0.202159,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.122616,1,0.059228,0,0
"n02264363/n02264363_13680.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.562020,318,"lacewing, lacewing fly",0.660731,971,"bubble",0.147429,311,"grasshopper, hopper",0.069640,1,-0.098710,0,0
"n02264363/n02264363_3092.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.984973,318,"lacewing, lacewing fly",0.985755,317,"leafhopper",0.006642,307,"weevil",0.003137,1,-0.000782,0,0
"n02264363/n02264363_4632.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.974743,318,"lacewing, lacewing fly",0.980052,319,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",0.013980,320,"damselfly",0.005143,1,-0.005309,0,0
"n02264363/n02264363_5318.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999994,318,"lacewing, lacewing fly",0.999992,317,"leafhopper",0.000006,316,"cicada, cicala",0.000001,1,0.000003,0,0
"n02264363/n02264363_9846.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999998,318,"lacewing, lacewing fly",0.999996,312,"cricket",0.000001,311,"grasshopper, hopper",0.000001,1,0.000002,0,0
"n02699494/n02699494_12579.JPEG",406,"altar",406,"altar",0.955258,406,"altar",0.951515,884,"vault",0.017428,857,"throne",0.008232,1,0.003743,0,0
"n02699494/n02699494_18171.JPEG",406,"altar",406,"altar",0.998605,406,"altar",0.998381,857,"throne",0.000709,887,"vestment",0.000552,1,0.000224,0,0
"n02699494/n02699494_2349.JPEG",406,"altar",406,"altar",0.957186,406,"altar",0.965580,884,"vault",0.029158,497,"church, church building",0.003073,1,-0.008395,0,0
"n02699494/n02699494_4661.JPEG",406,"altar",406,"altar",0.998281,406,"altar",0.998677,497,"church, church building",0.000911,687,"organ, pipe organ",0.000123,1,-0.000396,0,0
"n02699494/n02699494_4682.JPEG",406,"altar",406,"altar",0.910919,406,"altar",0.896061,884,"vault",0.073553,497,"church, church building",0.021073,1,0.014858,0,0
"n02704792/n02704792_13304.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.998796,408,"amphibian, amphibious vehicle",0.998835,694,"paddlewheel, paddle wheel",0.000261,975,"lakeside, lakeshore",0.000261,1,-0.000039,0,0
