image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.875802,54,"hognose snake, puff adder, sand viper",0.118527,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.002171,1,-0.029850,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.935918,57,"garter snake, grass snake",0.017142,60,"night snake, Hypsiglena torquata",0.013350,1,0.000797,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999972,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000017,64,"green mamba",0.000002,1,0.000002,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.961500,60,"night snake, Hypsiglena torquata",0.029035,58,"water snake",0.006479,1,0.015929,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.997101,65,"sea snake",0.000909,54,"hognose snake, puff adder, sand viper",0.000708,1,0.000301,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.668079,211,"vizsla, Hungarian pointer",0.191408,182,"Border terrier",0.070415,1,-0.053311,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.977423,184,"Irish terrier",0.010858,185,"Norfolk terrier",0.006586,0,0.006078,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.593034,184,"Irish terrier",0.169907,226,"briard",0.103054,0,-0.040815,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.946189,182,"Border terrier",0.017330,189,"Lakeland terrier",0.013497,1,0.017904,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,202,"soft-coated wheaten terrier",0.296321,184,"Irish terrier",0.230775,163,"bloodhound, sleuthhound",0.179728,0,0.021181,0,0
"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.811506,189,"Lakeland terrier",0.051878,187,"Yorkshire terrier",0.040403,1,0.030478,0,0
"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.906630,211,"vizsla, Hungarian pointer",0.035154,189,"Lakeland terrier",0.021322,1,0.007449,0,0
"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.988274,189,"Lakeland terrier",0.010979,184,"Irish terrier",0.000332,1,-0.019664,0,0
"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,191,"Airedale, Airedale terrier",0.981883,189,"Lakeland terrier",0.014006,188,"wire-haired fox terrier",0.002434,1,0.006820,0,0
"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.993368,175,"otterhound, otter hound",0.004060,189,"Lakeland terrier",0.001918,1,-0.002246,0,0
"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,264,"Cardigan, Cardigan Welsh corgi",0.812504,263,"Pembroke, Pembroke Welsh corgi",0.040452,248,"Eskimo dog, husky",0.024535,1,0.035947,0,0
"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,201,"silky terrier, Sydney silky",0.429432,275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.334442,212,"English setter",0.123034,0,0.060546,0,0
"n02113186/n02113186_50.JPEG",264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,263,"Pembroke, Pembroke Welsh corgi",0.466485,264,"Cardigan, Cardigan Welsh corgi",0.363299,151,"Chihuahua",0.081063,0,0.049826,0,0
"n02113186/n02113186_5538.JPEG",264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,162,"beagle",0.624927,166,"Walker hound, Walker foxhound",0.108596,263,"Pembroke, Pembroke Welsh corgi",0.065867,0,-0.053817,0,0
"n02113186/n02113186_9772.JPEG",264,"Cardigan, Cardigan Welsh corgi",195,"Boston bull, Boston terrier",0.305252,242,"boxer",0.252895,195,"Boston bull, Boston terrier",0.196955,264,"Cardigan, Cardigan Welsh corgi",0.153389,0,0.052357,0,0
"n02114855/n02114855_1044.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.932677,331,"hare",0.017083,104,"wallaby, brush kangaroo",0.010361,1,0.000399,0,0
"n02114855/n02114855_1047.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.850937,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.054399,271,"red wolf, maned wolf, Canis rufus, Canis niger",0.054399,1,0.005448,0,0
"n02114855/n02114855_18848.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831597,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.830273,293,"cheetah, chetah, Acinonyx jubatus",0.087510,274,"dhole, Cuon alpinus",0.053078,1,0.001324,0,0
"n02114855/n02114855_7204.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.919034,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.016833,397,"puffer, pufferfish, blowfish, globefish",0.007951,1,0.007699,0,0
