image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.874788,54,"hognose snake, puff adder, sand viper",0.118390,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.002168,1,-0.028836,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.923459,57,"garter snake, grass snake",0.021718,64,"green mamba",0.016914,1,0.013256,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999967,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000021,68,"sidewinder, horned rattlesnake, Crotalus cerastes",0.000002,1,0.000007,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.973543,60,"night snake, Hypsiglena torquata",0.017831,58,"water snake",0.006560,1,0.003886,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.997578,65,"sea snake",0.000708,54,"hognose snake, puff adder, sand viper",0.000552,1,-0.000177,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.614190,211,"vizsla, Hungarian pointer",0.225948,182,"Border terrier",0.083122,1,0.000579,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.982779,184,"Irish terrier",0.008503,185,"Norfolk terrier",0.005157,0,0.000723,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.592790,184,"Irish terrier",0.169837,226,"briard",0.103011,0,-0.040571,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.957802,182,"Border terrier",0.022525,192,"cairn, cairn terrier",0.006454,1,0.006291,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,202,"soft-coated wheaten terrier",0.327598,184,"Irish terrier",0.255134,163,"bloodhound, sleuthhound",0.154747,0,-0.010096,0,0
"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.838303,189,"Lakeland terrier",0.053591,187,"Yorkshire terrier",0.032505,1,0.003682,0,0
"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.918031,211,"vizsla, Hungarian pointer",0.035596,189,"Lakeland terrier",0.013095,1,-0.003952,0,0
"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.975287,189,"Lakeland terrier",0.022937,184,"Irish terrier",0.000889,1,-0.006678,0,0
"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,191,"Airedale, Airedale terrier",0.991304,189,"Lakeland terrier",0.006679,188,"wire-haired fox terrier",0.001161,1,-0.002601,0,0
"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.993415,175,"otterhound, otter hound",0.004060,189,"Lakeland terrier",0.001918,1,-0.002293,0,0
"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,264,"Cardigan, Cardigan Welsh corgi",0.822057,263,"Pembroke, Pembroke Welsh corgi",0.052552,253,"basenji",0.024824,1,0.026394,0,0
"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.386339,201,"silky terrier, Sydney silky",0.386339,212,"English setter",0.086204,0,0.103640,0,0
"n02113186/n02113186_50.JPEG",264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,263,"Pembroke, Pembroke Welsh corgi",0.574947,264,"Cardigan, Cardigan Welsh corgi",0.348723,158,"toy terrier",0.028625,0,-0.058636,0,0
"n02113186/n02113186_5538.JPEG",264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,162,"beagle",0.635181,166,"Walker hound, Walker foxhound",0.141728,543,"dumbbell",0.040606,0,-0.064070,0,0
"n02113186/n02113186_9772.JPEG",264,"Cardigan, Cardigan Welsh corgi",195,"Boston bull, Boston terrier",0.305252,264,"Cardigan, Cardigan Welsh corgi",0.333788,195,"Boston bull, Boston terrier",0.259954,242,"boxer",0.157670,1,-0.028536,0,0
