image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.807828,54,"hognose snake, puff adder, sand viper",0.180251,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.003301,1,0.038124,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.933194,57,"garter snake, grass snake",0.021947,65,"sea snake",0.013311,1,0.003521,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999981,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000010,64,"green mamba",0.000002,1,-0.000007,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.932394,60,"night snake, Hypsiglena torquata",0.036153,58,"water snake",0.028156,1,0.045035,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.993732,65,"sea snake",0.001918,54,"hognose snake, puff adder, sand viper",0.001918,1,0.003669,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.593998,211,"vizsla, Hungarian pointer",0.218520,182,"Border terrier",0.103221,1,0.020770,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.987870,185,"Norfolk terrier",0.005184,184,"Irish terrier",0.003144,0,-0.004369,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.629353,184,"Irish terrier",0.140428,226,"briard",0.109365,0,-0.077134,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.950778,182,"Border terrier",0.022360,192,"cairn, cairn terrier",0.008226,1,0.013315,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,202,"soft-coated wheaten terrier",0.323750,184,"Irish terrier",0.152929,163,"bloodhound, sleuthhound",0.152929,0,-0.006248,0,0
"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.726063,187,"Yorkshire terrier",0.076526,201,"silky terrier, Sydney silky",0.059599,1,0.115922,0,0
"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.890210,211,"vizsla, Hungarian pointer",0.056909,189,"Lakeland terrier",0.012698,1,0.023869,0,0
"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.985490,189,"Lakeland terrier",0.014057,188,"wire-haired fox terrier",0.000201,1,-0.016881,0,0
"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,191,"Airedale, Airedale terrier",0.978429,189,"Lakeland terrier",0.017921,188,"wire-haired fox terrier",0.002425,1,0.010274,0,0
"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.992208,175,"otterhound, otter hound",0.005207,189,"Lakeland terrier",0.001915,1,-0.001086,0,0
"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,264,"Cardigan, Cardigan Welsh corgi",0.881234,263,"Pembroke, Pembroke Welsh corgi",0.034169,253,"basenji",0.012570,1,-0.032783,0,0
"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,201,"silky terrier, Sydney silky",0.476376,275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.371002,264,"Cardigan, Cardigan Welsh corgi",0.050210,0,0.013602,0,0
"n02113186/n02113186_50.JPEG",264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,263,"Pembroke, Pembroke Welsh corgi",0.474572,264,"Cardigan, Cardigan Welsh corgi",0.369597,158,"toy terrier",0.064226,0,0.041739,0,0
"n02113186/n02113186_5538.JPEG",264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,162,"beagle",0.467202,166,"Walker hound, Walker foxhound",0.171874,543,"dumbbell",0.081188,0,0.103908,0,0
"n02113186/n02113186_9772.JPEG",264,"Cardigan, Cardigan Welsh corgi",195,"Boston bull, Boston terrier",0.305252,195,"Boston bull, Boston terrier",0.414558,264,"Cardigan, Cardigan Welsh corgi",0.251442,253,"basenji",0.118773,0,-0.109306,0,0
"n02114855/n02114855_1044.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.959686,331,"hare",0.013689,104,"wallaby, brush kangaroo",0.005036,1,-0.026610,0,0
"n02114855/n02114855_1047.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.878700,271,"red wolf, maned wolf, Canis rufus, Canis niger",0.056173,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.034071,1,-0.022315,0,0
"n02114855/n02114855_18848.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831597,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.734338,293,"cheetah, chetah, Acinonyx jubatus",0.163853,274,"dhole, Cuon alpinus",0.077399,1,0.097259,0,0
"n02114855/n02114855_7204.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,394,"sturgeon",0.517621,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.244507,397,"puffer, pufferfish, blowfish, globefish",0.190422,0,0.409113,0,0
"n02114855/n02114855_7265.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.818428,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.725811,104,"wallaby, brush kangaroo",0.076500,269,"timber wolf, grey wolf, gray wolf, Canis lupus",0.059578,1,0.092617,0,0
