image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.885668,54,"hognose snake, puff adder, sand viper",0.072700,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.012633,1,-0.039717,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.980173,57,"garter snake, grass snake",0.010889,60,"night snake, Hypsiglena torquata",0.005143,1,-0.043458,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999089,390,"eel",0.000203,67,"diamondback, diamondback rattlesnake, Crotalus adamanteus",0.000158,1,0.000885,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.747191,60,"night snake, Hypsiglena torquata",0.214074,58,"water snake",0.022563,1,0.230237,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.979873,65,"sea snake",0.004005,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.004005,1,0.017529,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.462932,211,"vizsla, Hungarian pointer",0.280783,182,"Border terrier",0.132632,1,0.151837,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.903226,185,"Norfolk terrier",0.057741,189,"Lakeland terrier",0.016543,0,0.080276,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.481235,184,"Irish terrier",0.374787,226,"briard",0.107378,0,0.070984,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.660002,189,"Lakeland terrier",0.114691,192,"cairn, cairn terrier",0.089322,1,0.304091,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,243,"bull mastiff",0.331837,163,"bloodhound, sleuthhound",0.258435,202,"soft-coated wheaten terrier",0.156749,0,-0.014334,0,0
"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.916483,189,"Lakeland terrier",0.045629,187,"Yorkshire terrier",0.016786,1,-0.074498,0,0
"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.954128,211,"vizsla, Hungarian pointer",0.013610,189,"Lakeland terrier",0.013610,1,-0.040048,0,0
"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.988770,189,"Lakeland terrier",0.010984,188,"wire-haired fox terrier",0.000201,1,-0.020161,0,0
"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,191,"Airedale, Airedale terrier",0.862756,189,"Lakeland terrier",0.042954,188,"wire-haired fox terrier",0.015802,1,0.125947,0,0
