injection_type,target,k_bits,image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_addr,fault_byte_offset,fault_bit,crash
"MBU","WEIGHTS",50000,"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.377676,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.229072,68,"sidewinder, horned rattlesnake, Crotalus cerastes",0.065630,1,0.468276,0x1d1b832d,18580269,5,0
"MBU","WEIGHTS",50000,"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.711967,67,"diamondback, diamondback rattlesnake, Crotalus adamanteus",0.058442,60,"night snake, Hypsiglena torquata",0.045515,1,0.224748,0x1c52664a,5400138,5,0
"MBU","WEIGHTS",50000,"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.948478,67,"diamondback, diamondback rattlesnake, Crotalus adamanteus",0.022306,64,"green mamba",0.010537,1,0.051497,0x1cf5dadd,16112349,2,0
"MBU","WEIGHTS",50000,"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,60,"night snake, Hypsiglena torquata",0.270112,63,"Indian cobra, Naja naja",0.210364,626,"lighter, light, igniter, ignitor",0.127592,0,0.707316,0x1c853f13,8732435,7,0
"MBU","WEIGHTS",50000,"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,419,"Band Aid",0.495250,785,"seat belt, seatbelt",0.141892,726,"plane, carpenter's plane, woodworking plane",0.086062,0,0.502151,0x1c57ddab,5758379,3,0
"MBU","WEIGHTS",50000,"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.544995,193,"Australian terrier",0.257438,182,"Border terrier",0.094706,1,0.069773,0x1cb4709e,11825310,7,0
"MBU","WEIGHTS",50000,"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,185,"Norfolk terrier",0.293076,184,"Irish terrier",0.138439,193,"Australian terrier",0.107817,0,0.690426,0x1cd87f42,14188354,2,0
"MBU","WEIGHTS",50000,"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,243,"bull mastiff",0.466372,255,"Leonberg",0.133618,242,"boxer",0.133618,0,0.085848,0x1d76ae66,24555110,6,0
"MBU","WEIGHTS",50000,"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,580,"greenhouse, nursery, glasshouse",0.214424,425,"barn",0.101287,442,"bell cote, bell cot",0.061434,0,0.749669,0x1c88429e,8929950,5,0
"MBU","WEIGHTS",50000,"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,987,"corn",0.718106,904,"window screen",0.124788,998,"ear, spike, capitulum",0.058946,0,-0.400604,0x1c8e7f1d,9338653,7,0
"MBU","WEIGHTS",50000,"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,200,"Tibetan terrier, chrysanthemum dog",0.571125,226,"briard",0.210105,229,"Old English sheepdog, bobtail",0.077293,0,0.270860,0x1c75f4f3,7730419,0,0
"MBU","WEIGHTS",50000,"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,646,"maze, labyrinth",0.118869,885,"velvet",0.092575,464,"buckle",0.056150,0,0.795211,0x1d16baa8,18266792,2,0
"MBU","WEIGHTS",50000,"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.968935,189,"Lakeland terrier",0.008383,184,"Irish terrier",0.006529,1,-0.000326,0x1d027841,16939073,2,0
"MBU","WEIGHTS",50000,"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,646,"maze, labyrinth",0.232508,282,"tiger cat",0.232508,292,"tiger, Panthera tigris",0.109829,0,0.756195,0x1d59a51b,22652187,7,0
"MBU","WEIGHTS",50000,"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.834372,189,"Lakeland terrier",0.032352,186,"Norwich terrier",0.019623,1,0.156750,0x1cc1c588,12699016,6,0
"MBU","WEIGHTS",50000,"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,818,"spotlight, spot",0.150586,851,"television, television system",0.071132,808,"sombrero",0.055397,0,0.697865,0x1cbeab99,12495769,0,0
"MBU","WEIGHTS",50000,"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,457,"bow tie, bow-tie, bowtie",0.546842,903,"wig",0.156673,917,"comic book",0.122017,0,-0.056864,0x1d51bda3,22134179,3,0
"MBU","WEIGHTS",50000,"n02113186/n02113186_50.JPEG",264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,263,"Pembroke, Pembroke Welsh corgi",0.523069,227,"kelpie",0.192426,250,"Siberian husky",0.055131,0,-0.006758,0x1c05fd02,392450,2,0
"MBU","WEIGHTS",50000,"n02113186/n02113186_5538.JPEG",264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,435,"bathtub, bathing tub, bath, tub",0.359042,793,"shower cap",0.080113,876,"tub, vat",0.062392,0,0.212068,0x1c713228,7418408,4,0
"MBU","WEIGHTS",50000,"n02113186/n02113186_9772.JPEG",264,"Cardigan, Cardigan Welsh corgi",195,"Boston bull, Boston terrier",0.305252,669,"mosquito net",0.112557,824,"stole",0.053168,735,"poncho",0.053168,0,0.192695,0x1c459fc8,4562888,5,0
"MBU","WEIGHTS",50000,"n02114855/n02114855_1044.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,86,"partridge",0.086155,294,"brown bear, bruin, Ursus arctos",0.052256,392,"rock beauty, Holocanthus tricolor",0.040697,0,0.846921,0x1c6a8c83,6982787,5,0
"MBU","WEIGHTS",50000,"n02114855/n02114855_1047.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.883458,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.043985,271,"red wolf, maned wolf, Canis rufus, Canis niger",0.026678,1,-0.027073,0x1d677426,23557158,5,0
"MBU","WEIGHTS",50000,"n02114855/n02114855_18848.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831597,489,"chainlink fence",0.668049,318,"lacewing, lacewing fly",0.054837,308,"fly",0.033260,0,0.163548,0x1d2234e8,19018984,1,0
"MBU","WEIGHTS",50000,"n02114855/n02114855_7204.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,904,"window screen",0.609824,815,"spider web, spider's web",0.082531,785,"seat belt, seatbelt",0.064275,0,0.316909,0x1cd75048,14110792,3,0
"MBU","WEIGHTS",50000,"n02114855/n02114855_7265.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.818428,138,"bustard",0.220482,48,"Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis",0.104148,39,"common iguana, iguana, Iguana iguana",0.104148,0,0.597946,0x1d081870,17307760,1,0
