injection_type,target,k_bits,image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_addr,fault_byte_offset,fault_bit,crash
"MBU","WEIGHTS",10000,"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.872846,54,"hognose snake, puff adder, sand viper",0.118127,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.001685,1,-0.026894,0x1cb0e2b0,11592368,1,0
"MBU","WEIGHTS",10000,"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.606692,60,"night snake, Hypsiglena torquata",0.135371,57,"garter snake, grass snake",0.105427,1,0.330023,0x1d31e5fc,20047356,0,0
"MBU","WEIGHTS",10000,"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999916,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000028,64,"green mamba",0.000021,1,0.000058,0x1c30363e,3159614,6,0
"MBU","WEIGHTS",10000,"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.997221,60,"night snake, Hypsiglena torquata",0.001925,58,"water snake",0.000552,1,-0.019792,0x1d368e6f,20352623,1,0
"MBU","WEIGHTS",10000,"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.386541,61,"boa constrictor, Constrictor constrictor",0.182589,65,"sea snake",0.110746,1,0.610861,0x1c7aecd5,8056021,0,0
"MBU","WEIGHTS",10000,"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,211,"vizsla, Hungarian pointer",0.311804,185,"Norfolk terrier",0.242833,159,"Rhodesian ridgeback",0.089333,0,0.302965,0x1c91404d,9519181,3,0
"MBU","WEIGHTS",10000,"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.987851,185,"Norfolk terrier",0.005184,184,"Irish terrier",0.004037,0,-0.004349,0x1cb5ce82,11914882,2,0
"MBU","WEIGHTS",10000,"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.448164,184,"Irish terrier",0.164870,255,"Leonberg",0.077879,0,0.104055,0x1d185030,18370608,5,0
"MBU","WEIGHTS",10000,"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.944080,182,"Border terrier",0.017291,189,"Lakeland terrier",0.008168,1,0.020013,0x1cea00da,15335642,4,0
"MBU","WEIGHTS",10000,"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,184,"Irish terrier",0.523215,202,"soft-coated wheaten terrier",0.317346,163,"bloodhound, sleuthhound",0.070810,1,-0.205713,0x1c2cedcc,2944460,0,0
"MBU","WEIGHTS",10000,"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.913500,175,"otterhound, otter hound",0.027585,189,"Lakeland terrier",0.021483,1,-0.071515,0x1c7fbfdb,8372187,4,0
"MBU","WEIGHTS",10000,"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,211,"vizsla, Hungarian pointer",0.334573,219,"cocker spaniel, English cocker spaniel, cocker",0.158041,191,"Airedale, Airedale terrier",0.123083,0,0.579507,0x1d836bca,25390026,3,0
"MBU","WEIGHTS",10000,"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.985195,189,"Lakeland terrier",0.010945,184,"Irish terrier",0.003136,1,-0.016586,0x1cbd2ae2,12397282,2,0
"MBU","WEIGHTS",10000,"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,73,"barn spider, Araneus cavaticus",0.154566,76,"tarantula",0.093749,973,"coral reef",0.056862,0,0.834137,0x1c6fd2a2,7328418,6,0
"MBU","WEIGHTS",10000,"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.959361,186,"Norwich terrier",0.013685,189,"Lakeland terrier",0.005034,1,0.031761,0x1d7b8fa5,24874917,2,0
"MBU","WEIGHTS",10000,"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,264,"Cardigan, Cardigan Welsh corgi",0.527567,263,"Pembroke, Pembroke Welsh corgi",0.194081,248,"Eskimo dog, husky",0.071398,1,0.320884,0x1d1e78a7,18774183,2,0
"MBU","WEIGHTS",10000,"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,212,"English setter",0.445914,201,"silky terrier, Sydney silky",0.164043,292,"tiger, Panthera tigris",0.077488,0,0.044064,0x1c87085d,8849501,4,0
"MBU","WEIGHTS",10000,"n02113186/n02113186_50.JPEG",264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,263,"Pembroke, Pembroke Welsh corgi",0.867615,264,"Cardigan, Cardigan Welsh corgi",0.091446,151,"Chihuahua",0.020404,0,-0.351303,0x1c7de45a,8250458,6,0
"MBU","WEIGHTS",10000,"n02113186/n02113186_5538.JPEG",264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,162,"beagle",0.564147,166,"Walker hound, Walker foxhound",0.059461,263,"Pembroke, Pembroke Welsh corgi",0.059461,0,0.006964,0x1cc196c3,12687043,4,0
"MBU","WEIGHTS",10000,"n02113186/n02113186_9772.JPEG",264,"Cardigan, Cardigan Welsh corgi",195,"Boston bull, Boston terrier",0.305252,195,"Boston bull, Boston terrier",0.500603,264,"Cardigan, Cardigan Welsh corgi",0.184162,245,"French bulldog",0.111700,0,-0.195351,0x1cce6320,13525792,2,0
"MBU","WEIGHTS",10000,"n02114855/n02114855_1044.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.526395,104,"wallaby, brush kangaroo",0.193650,331,"hare",0.150815,1,0.406680,0x1d1575f4,18183668,5,0
