injection_type,target,k_bits,image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_addr,fault_byte_offset,fault_bit,crash
"MBU","WEIGHTS",2000,"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.875288,54,"hognose snake, puff adder, sand viper",0.118457,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.001690,1,-0.029337,0x1d101e4d,17833549,3,0
"MBU","WEIGHTS",2000,"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.948235,60,"night snake, Hypsiglena torquata",0.013526,64,"green mamba",0.010534,1,-0.011520,0x1c368b3f,3574591,0,0
"MBU","WEIGHTS",2000,"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.920885,44,"alligator lizard",0.021657,138,"bustard",0.013136,1,0.079089,0x1c282bfd,2632701,4,0
"MBU","WEIGHTS",2000,"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.996887,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000708,68,"sidewinder, horned rattlesnake, Crotalus cerastes",0.000551,1,-0.019458,0x1c9ee875,10414197,0,0
"MBU","WEIGHTS",2000,"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.997736,65,"sea snake",0.000552,54,"hognose snake, puff adder, sand viper",0.000552,1,-0.000334,0x1d7397f0,24352752,5,0
"MBU","WEIGHTS",2000,"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.504024,211,"vizsla, Hungarian pointer",0.305706,182,"Border terrier",0.068212,1,0.110745,0x1d58d0cc,22597836,2,0
"MBU","WEIGHTS",2000,"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.993609,184,"Irish terrier",0.003162,192,"cairn, cairn terrier",0.001494,0,-0.010108,0x1d4f2b46,21965638,1,0
"MBU","WEIGHTS",2000,"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.582185,184,"Irish terrier",0.166799,226,"briard",0.129903,0,-0.029966,0x1c81225a,8462938,0,0
"MBU","WEIGHTS",2000,"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.952033,182,"Border terrier",0.022390,192,"cairn, cairn terrier",0.010576,1,0.012060,0x1cf53ebc,16072380,3,0
"MBU","WEIGHTS",2000,"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,202,"soft-coated wheaten terrier",0.368747,163,"bloodhound, sleuthhound",0.223656,184,"Irish terrier",0.135654,0,-0.051244,0x1cd181c6,13730246,1,0
"MBU","WEIGHTS",2000,"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.780687,189,"Lakeland terrier",0.049908,201,"silky terrier, Sydney silky",0.049908,1,0.061297,0x1c877b03,8878851,1,0
"MBU","WEIGHTS",2000,"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.888297,211,"vizsla, Hungarian pointer",0.056787,209,"Chesapeake Bay retriever",0.016270,1,0.025783,0x1d2e9705,19830533,1,0
"MBU","WEIGHTS",2000,"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.975032,189,"Lakeland terrier",0.022931,184,"Irish terrier",0.001142,1,-0.006422,0x1cc4c194,12894612,1,0
"MBU","WEIGHTS",2000,"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,191,"Airedale, Airedale terrier",0.951302,189,"Lakeland terrier",0.036886,188,"wire-haired fox terrier",0.004992,1,0.037401,0x1c544b10,5524240,2,0
"MBU","WEIGHTS",2000,"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.985900,175,"otterhound, otter hound",0.010952,189,"Lakeland terrier",0.001903,1,0.005221,0x1ce7c9c9,15190473,5,0
"MBU","WEIGHTS",2000,"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,264,"Cardigan, Cardigan Welsh corgi",0.857964,263,"Pembroke, Pembroke Welsh corgi",0.054848,253,"basenji",0.025908,1,-0.009513,0x1c3e5a8c,4086412,5,0
"MBU","WEIGHTS",2000,"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,201,"silky terrier, Sydney silky",0.483786,275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.293431,264,"Cardigan, Cardigan Welsh corgi",0.065473,0,0.006193,0x1cb77b48,12024648,1,0
"MBU","WEIGHTS",2000,"n02113186/n02113186_50.JPEG",264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,263,"Pembroke, Pembroke Welsh corgi",0.635492,264,"Cardigan, Cardigan Welsh corgi",0.300185,158,"toy terrier",0.014945,0,-0.119181,0x1d877e0c,25656844,4,0
"MBU","WEIGHTS",2000,"n02113186/n02113186_5538.JPEG",264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,162,"beagle",0.650427,263,"Pembroke, Pembroke Welsh corgi",0.088026,166,"Walker hound, Walker foxhound",0.068554,0,-0.079316,0x1c9ad0b1,10145969,3,0
"MBU","WEIGHTS",2000,"n02113186/n02113186_9772.JPEG",264,"Cardigan, Cardigan Welsh corgi",195,"Boston bull, Boston terrier",0.305252,264,"Cardigan, Cardigan Welsh corgi",0.344812,195,"Boston bull, Boston terrier",0.268539,253,"basenji",0.162877,1,-0.039559,0x1c4ef4f7,5174519,1,0
"MBU","WEIGHTS",2000,"n02114855/n02114855_1044.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.913078,331,"hare",0.035404,349,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.013024,1,0.019997,0x1d767b31,24542001,7,0
"MBU","WEIGHTS",2000,"n02114855/n02114855_1047.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.867951,271,"red wolf, maned wolf, Canis rufus, Canis niger",0.055486,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.043213,1,-0.011567,0x1c42df3b,4382523,5,0
"MBU","WEIGHTS",2000,"n02114855/n02114855_18848.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831597,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.935156,274,"dhole, Cuon alpinus",0.021993,293,"cheetah, chetah, Acinonyx jubatus",0.021993,1,-0.103559,0x1cf81dd2,16260562,4,0
"MBU","WEIGHTS",2000,"n02114855/n02114855_7204.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.951722,269,"timber wolf, grey wolf, gray wolf, Canis lupus",0.013576,271,"red wolf, maned wolf, Canis rufus, Canis niger",0.008234,1,-0.024989,0x1c7d4eb5,8212149,7,0
"MBU","WEIGHTS",2000,"n02114855/n02114855_7265.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.818428,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.829490,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.041298,104,"wallaby, brush kangaroo",0.041298,1,-0.011062,0x1ce7f75c,15202140,1,0
"MBU","WEIGHTS",2000,"n02134418/n02134418_11090.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.945521,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.956774,369,"siamang, Hylobates syndactylus, Symphalangus syndactylus",0.013648,377,"marmoset",0.008278,1,-0.011254,0x1c5c5925,6052133,2,0
"MBU","WEIGHTS",2000,"n02134418/n02134418_2895.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999508,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999521,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.000431,294,"brown bear, bruin, Ursus arctos",0.000045,1,-0.000012,0x1d7f902e,25137198,3,0
"MBU","WEIGHTS",2000,"n02134418/n02134418_3846.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730507,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.939043,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.060031,294,"brown bear, bruin, Ursus arctos",0.000856,0,-0.208536,0x1c0f535e,1004382,1,0
"MBU","WEIGHTS",2000,"n02134418/n02134418_4725.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.907159,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.878415,367,"chimpanzee, chimp, Pan troglodytes",0.072105,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.026526,1,0.028744,0x1cf029d9,15739353,2,0
"MBU","WEIGHTS",2000,"n02134418/n02134418_5777.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.608753,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.619176,367,"chimpanzee, chimp, Pan troglodytes",0.177397,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.065261,1,-0.010423,0x1d406d19,20999449,7,0
"MBU","WEIGHTS",2000,"n02264363/n02264363_13680.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.562020,318,"lacewing, lacewing fly",0.274110,971,"bubble",0.213477,311,"grasshopper, hopper",0.129480,1,0.287911,0x1c8f271b,9381659,0,0
"MBU","WEIGHTS",2000,"n02264363/n02264363_3092.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.984973,318,"lacewing, lacewing fly",0.988648,317,"leafhopper",0.005188,307,"weevil",0.002451,1,-0.003675,0x1c4d1b3e,5053246,1,0
"MBU","WEIGHTS",2000,"n02264363/n02264363_4632.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.974743,318,"lacewing, lacewing fly",0.980314,319,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",0.013983,320,"damselfly",0.005144,1,-0.005571,0x1c1482b9,1344185,2,0
"MBU","WEIGHTS",2000,"n02264363/n02264363_5318.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999994,318,"lacewing, lacewing fly",0.999947,317,"leafhopper",0.000045,316,"cicada, cicala",0.000005,1,0.000047,0x1c0c5958,809304,3,0
"MBU","WEIGHTS",2000,"n02264363/n02264363_9846.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999998,318,"lacewing, lacewing fly",1.000000,320,"damselfly",0.000000,312,"cricket",0.000000,1,-0.000002,0x1d0e575b,17717083,6,0
"MBU","WEIGHTS",2000,"n02699494/n02699494_12579.JPEG",406,"altar",406,"altar",0.955258,406,"altar",0.955501,884,"vault",0.022471,857,"throne",0.005014,1,-0.000243,0x1cb5dd0e,11918606,2,0
"MBU","WEIGHTS",2000,"n02699494/n02699494_18171.JPEG",406,"altar",406,"altar",0.998605,406,"altar",0.998612,857,"throne",0.000911,887,"vestment",0.000261,1,-0.000007,0x1cb98baf,12159919,2,0
"MBU","WEIGHTS",2000,"n02699494/n02699494_2349.JPEG",406,"altar",406,"altar",0.957186,406,"altar",0.956192,884,"vault",0.037076,497,"church, church building",0.003043,1,0.000994,0x1c20bdeb,2145771,0,0
"MBU","WEIGHTS",2000,"n02699494/n02699494_4661.JPEG",406,"altar",406,"altar",0.998281,406,"altar",0.998513,497,"church, church building",0.001169,884,"vault",0.000096,1,-0.000233,0x1d197403,18445315,4,0
"MBU","WEIGHTS",2000,"n02699494/n02699494_4682.JPEG",406,"altar",406,"altar",0.910919,406,"altar",0.876760,884,"vault",0.092410,497,"church, church building",0.020619,1,0.034159,0x1c2a2140,2761024,5,0
"MBU","WEIGHTS",2000,"n02704792/n02704792_13304.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.998796,408,"amphibian, amphibious vehicle",0.999131,694,"paddlewheel, paddle wheel",0.000261,975,"lakeside, lakeshore",0.000158,1,-0.000335,0x1d73102e,24317998,6,0
"MBU","WEIGHTS",2000,"n02704792/n02704792_2135.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.985230,408,"amphibian, amphibious vehicle",0.992401,975,"lakeside, lakeshore",0.001916,484,"catamaran",0.000905,1,-0.007171,0x1d0c8233,17596979,0,0
"MBU","WEIGHTS",2000,"n02704792/n02704792_28593.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999893,408,"amphibian, amphibious vehicle",0.999977,847,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.000013,586,"half track",0.000008,1,-0.000083,0x1c5c80a0,6062240,6,0
"MBU","WEIGHTS",2000,"n02704792/n02704792_4565.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999509,408,"amphibian, amphibious vehicle",0.999421,751,"racer, race car, racing car",0.000203,864,"tow truck, tow car, wrecker",0.000096,1,0.000088,0x1d5db551,22918481,5,0
"MBU","WEIGHTS",2000,"n02704792/n02704792_7641.JPEG",408,"amphibian, amphibious vehicle",586,"half track",0.738355,586,"half track",0.706781,847,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.157704,408,"amphibian, amphibious vehicle",0.122820,0,0.031574,0x1d201854,18880596,3,0
"MBU","WEIGHTS",2000,"n02794156/n02794156_202.JPEG",426,"barometer",426,"barometer",0.654001,426,"barometer",0.651704,507,"combination lock",0.186716,635,"magnetic compass",0.113249,1,0.002298,0x1d0250b5,16928949,4,0
"MBU","WEIGHTS",2000,"n02794156/n02794156_3679.JPEG",426,"barometer",485,"CD player",0.267044,485,"CD player",0.289737,811,"space heater",0.106588,632,"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system",0.083011,0,-0.022693,0x1c26bc29,2538537,0,0
"MBU","WEIGHTS",2000,"n02794156/n02794156_4688.JPEG",426,"barometer",426,"barometer",0.999539,426,"barometer",0.996480,798,"slide rule, slipstick",0.002470,409,"analog clock",0.000909,1,0.003059,0x1d009ec4,16817860,2,0
"MBU","WEIGHTS",2000,"n02794156/n02794156_6604.JPEG",426,"barometer",635,"magnetic compass",0.988816,635,"magnetic compass",0.987441,426,"barometer",0.008543,441,"beer glass",0.001485,0,0.001376,0x1ca40fb3,10751923,5,0
"MBU","WEIGHTS",2000,"n02794156/n02794156_7565.JPEG",426,"barometer",892,"wall clock",0.506343,892,"wall clock",0.435180,426,"barometer",0.205565,635,"magnetic compass",0.075623,0,0.071163,0x1cc344c6,12797126,0,0
"MBU","WEIGHTS",2000,"n03124043/n03124043_5402.JPEG",514,"cowboy boot",514,"cowboy boot",0.999997,514,"cowboy boot",0.999997,597,"holster",0.000003,777,"scabbard",0.000000,1,0.000001,0x1c939257,9671255,5,0
"MBU","WEIGHTS",2000,"n03124043/n03124043_5856.JPEG",514,"cowboy boot",514,"cowboy boot",0.975995,514,"cowboy boot",0.937929,894,"wardrobe, closet, press",0.059960,753,"radiator",0.001098,1,0.038066,0x1c4f2104,5185796,1,0
"MBU","WEIGHTS",2000,"n03124043/n03124043_6328.JPEG",514,"cowboy boot",502,"clog, geta, patten, sabot",0.501363,514,"cowboy boot",0.435781,502,"clog, geta, patten, sabot",0.435781,630,"Loafer",0.035771,1,0.065582,0x1cc20af3,12716787,5,0
"MBU","WEIGHTS",2000,"n03124043/n03124043_7091.JPEG",514,"cowboy boot",514,"cowboy boot",0.999908,514,"cowboy boot",0.999891,857,"throne",0.000008,464,"buckle",0.000006,1,0.000017,0x1c6980b6,6914230,7,0
"MBU","WEIGHTS",2000,"n03124043/n03124043_7889.JPEG",514,"cowboy boot",630,"Loafer",0.958231,630,"Loafer",0.967600,514,"cowboy boot",0.022756,788,"shoe shop, shoe-shop, shoe store",0.002398,0,-0.009368,0x1ca78684,10978948,3,0
"MBU","WEIGHTS",2000,"n03637318/n03637318_1066.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.903326,619,"lampshade, lamp shade",0.922596,846,"table lamp",0.075731,804,"soap dispenser",0.001080,1,-0.019270,0x1c55bcd2,5618898,7,0
"MBU","WEIGHTS",2000,"n03637318/n03637318_14251.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.926911,619,"lampshade, lamp shade",0.910662,846,"table lamp",0.027500,117,"chambered nautilus, pearly nautilus, nautilus",0.016679,1,0.016249,0x1d50b90d,22067469,4,0
"MBU","WEIGHTS",2000,"n03637318/n03637318_16044.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.904649,619,"lampshade, lamp shade",0.880795,846,"table lamp",0.119203,905,"window shade",0.000001,1,0.023853,0x1d213ef6,18956022,2,0
"MBU","WEIGHTS",2000,"n03637318/n03637318_6645.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.662967,619,"lampshade, lamp shade",0.628504,818,"spotlight, spot",0.296884,905,"window shade",0.018979,1,0.034463,0x1c4ab2b3,4895411,5,0
"MBU","WEIGHTS",2000,"n03637318/n03637318_9369.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.913729,619,"lampshade, lamp shade",0.914268,818,"spotlight, spot",0.045519,846,"table lamp",0.016745,1,-0.000539,0x1c46dd81,4644225,6,0
"MBU","WEIGHTS",2000,"n03874293/n03874293_11031.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999999,694,"paddlewheel, paddle wheel",1.000000,425,"barn",0.000000,510,"container ship, containership, container vessel",0.000000,1,-0.000000,0x1d414761,21055329,0,0
"MBU","WEIGHTS",2000,"n03874293/n03874293_14179.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999978,694,"paddlewheel, paddle wheel",0.999970,595,"harvester, reaper",0.000017,856,"thresher, thrasher, threshing machine",0.000010,1,0.000008,0x1d09ac9e,17411230,3,0
"MBU","WEIGHTS",2000,"n03874293/n03874293_152.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999992,694,"paddlewheel, paddle wheel",0.999992,425,"barn",0.000002,540,"drilling platform, offshore rig",0.000001,1,0.000000,0x1d426f92,21131154,3,0
