injection_type,target,k_bits,image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_addr,fault_byte_offset,fault_bit,crash
"MBU","WEIGHTS",20,"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.845438,54,"hognose snake, puff adder, sand viper",0.146915,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.002691,1,0.000514,0x1cde2d71,14560625,7,0
"MBU","WEIGHTS",20,"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.936835,57,"garter snake, grass snake",0.017159,64,"green mamba",0.013363,1,-0.000120,0x1c5447c0,5523392,7,0
"MBU","WEIGHTS",20,"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999967,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000021,68,"sidewinder, horned rattlesnake, Crotalus cerastes",0.000002,1,0.000007,0x1d303502,19936514,7,0
"MBU","WEIGHTS",20,"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.977795,60,"night snake, Hypsiglena torquata",0.013948,58,"water snake",0.006588,1,-0.000367,0x1d7917f0,24713200,6,0
"MBU","WEIGHTS",20,"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.997096,65,"sea snake",0.000909,54,"hognose snake, puff adder, sand viper",0.000708,1,0.000305,0x1d41691e,21063966,0,0
"MBU","WEIGHTS",20,"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.634018,211,"vizsla, Hungarian pointer",0.233242,182,"Border terrier",0.066825,1,-0.019249,0x1c468366,4621158,1,0
"MBU","WEIGHTS",20,"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.981955,184,"Irish terrier",0.008496,185,"Norfolk terrier",0.005153,0,0.001547,0x1d27e19a,19390874,0,0
"MBU","WEIGHTS",20,"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.580874,184,"Irish terrier",0.166423,226,"briard",0.129611,0,-0.028655,0x1d0f561a,17782298,1,0
"MBU","WEIGHTS",20,"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.960441,182,"Border terrier",0.022587,192,"cairn, cairn terrier",0.006471,1,0.003652,0x1d6aae66,23768678,3,0
"MBU","WEIGHTS",20,"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,202,"soft-coated wheaten terrier",0.374450,184,"Irish terrier",0.176878,163,"bloodhound, sleuthhound",0.176878,0,-0.056948,0x1d2232c3,19018435,4,0
