injection_type,target,k_bits,image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_addr,fault_byte_offset,fault_bit,crash
"MBU","WEIGHTS",500,"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.844380,54,"hognose snake, puff adder, sand viper",0.146731,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.003451,1,0.001571,0x1c3482e0,3441376,2,0
"MBU","WEIGHTS",500,"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.921061,57,"garter snake, grass snake",0.021661,60,"night snake, Hypsiglena torquata",0.016870,1,0.015654,0x1c982b96,9972630,2,0
"MBU","WEIGHTS",500,"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999978,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000013,64,"green mamba",0.000002,1,-0.000004,0x1c959ceb,9805035,7,0
"MBU","WEIGHTS",500,"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.968805,60,"night snake, Hypsiglena torquata",0.017744,58,"water snake",0.010762,1,0.008624,0x1cced2c7,13554375,3,0
"MBU","WEIGHTS",500,"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.996613,65,"sea snake",0.001167,54,"hognose snake, puff adder, sand viper",0.000909,1,0.000788,0x1c76ac97,7777431,6,0
"MBU","WEIGHTS",500,"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.611053,211,"vizsla, Hungarian pointer",0.224794,182,"Border terrier",0.082697,1,0.003716,0x1cda00ba,14287034,5,0
"MBU","WEIGHTS",500,"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.967142,184,"Irish terrier",0.017714,185,"Norfolk terrier",0.008367,0,0.016359,0x1c7ecddb,8310235,3,0
"MBU","WEIGHTS",500,"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.595974,184,"Irish terrier",0.170749,226,"briard",0.132980,0,-0.043755,0x1ce39750,14915408,1,0
"MBU","WEIGHTS",500,"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.249038,242,"boxer",0.193951,492,"chest",0.151049,1,0.715055,0x1c5f37b0,6240176,0,0
"MBU","WEIGHTS",500,"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,202,"soft-coated wheaten terrier",0.257524,184,"Irish terrier",0.200560,163,"bloodhound, sleuthhound",0.200560,0,0.059979,0x1d650b9f,23399327,7,0
"MBU","WEIGHTS",500,"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.829742,189,"Lakeland terrier",0.041310,187,"Yorkshire terrier",0.041310,1,0.012243,0x1c23c3bf,2343871,7,0
"MBU","WEIGHTS",500,"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.923530,211,"vizsla, Hungarian pointer",0.035809,189,"Lakeland terrier",0.013173,1,-0.009450,0x1d380822,20449314,5,0
"MBU","WEIGHTS",500,"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.975422,189,"Lakeland terrier",0.022940,184,"Irish terrier",0.000693,1,-0.006813,0x1d20b6e3,18921187,0,0
"MBU","WEIGHTS",500,"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,191,"Airedale, Airedale terrier",0.988831,189,"Lakeland terrier",0.008555,188,"wire-haired fox terrier",0.001158,1,-0.000128,0x1cada8f0,11380976,7,0
"MBU","WEIGHTS",500,"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.995184,175,"otterhound, otter hound",0.003167,189,"Lakeland terrier",0.001165,1,-0.004062,0x1c63a41b,6530075,4,0
"MBU","WEIGHTS",500,"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,264,"Cardigan, Cardigan Welsh corgi",0.336994,253,"basenji",0.336994,172,"whippet",0.058561,1,0.511457,0x1ca2fa16,10680854,4,0
"MBU","WEIGHTS",500,"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.768740,201,"silky terrier, Sydney silky",0.171529,264,"Cardigan, Cardigan Welsh corgi",0.018079,0,-0.278762,0x1cc897b5,13146037,4,0
"MBU","WEIGHTS",500,"n02113186/n02113186_50.JPEG",264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,263,"Pembroke, Pembroke Welsh corgi",0.531513,264,"Cardigan, Cardigan Welsh corgi",0.322379,158,"toy terrier",0.056021,0,-0.015202,0x1cbbcdd7,12307927,6,0
"MBU","WEIGHTS",500,"n02113186/n02113186_5538.JPEG",264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,162,"beagle",0.562778,166,"Walker hound, Walker foxhound",0.125573,263,"Pembroke, Pembroke Welsh corgi",0.076164,0,0.008332,0x1cdb5828,14374952,3,0
"MBU","WEIGHTS",500,"n02113186/n02113186_9772.JPEG",264,"Cardigan, Cardigan Welsh corgi",195,"Boston bull, Boston terrier",0.305252,264,"Cardigan, Cardigan Welsh corgi",0.341526,195,"Boston bull, Boston terrier",0.265980,242,"boxer",0.125640,1,-0.036273,0x1c7fc787,8374151,6,0
"MBU","WEIGHTS",500,"n02114855/n02114855_1044.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.902508,331,"hare",0.027253,349,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.012874,1,0.030568,0x1d5f8d8e,23039374,1,0
