injection_type,target,k_bits,image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_addr,fault_byte_offset,fault_bit,crash
"MBU","WEIGHTS",100,"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.875555,54,"hognose snake, puff adder, sand viper",0.118493,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.002170,1,-0.029603,0x1ccfe09a,13623450,1,0
"MBU","WEIGHTS",100,"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.919672,57,"garter snake, grass snake",0.021629,64,"green mamba",0.016844,1,0.017043,0x1cc38385,12813189,0,0
"MBU","WEIGHTS",100,"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999972,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000017,64,"green mamba",0.000002,1,0.000002,0x1cf5836e,16089966,3,0
"MBU","WEIGHTS",100,"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.966414,60,"night snake, Hypsiglena torquata",0.022728,58,"water snake",0.008361,1,0.011014,0x1d51f8da,22149338,4,0
"MBU","WEIGHTS",100,"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.998097,65,"sea snake",0.000552,54,"hognose snake, puff adder, sand viper",0.000430,1,-0.000695,0x1c64648f,6579343,6,0
"MBU","WEIGHTS",100,"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.625806,211,"vizsla, Hungarian pointer",0.230221,182,"Border terrier",0.065959,1,-0.011037,0x1c748d9a,7638426,3,0
"MBU","WEIGHTS",100,"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.976500,184,"Irish terrier",0.010848,185,"Norfolk terrier",0.006580,0,0.007002,0x1c5ccd75,6081909,2,0
"MBU","WEIGHTS",100,"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.624652,184,"Irish terrier",0.139379,226,"briard",0.108548,0,-0.072433,0x1c97baf8,9943800,1,0
"MBU","WEIGHTS",100,"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.956328,182,"Border terrier",0.022491,192,"cairn, cairn terrier",0.008274,1,0.007765,0x1d5adad1,22731473,0,0
"MBU","WEIGHTS",100,"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,202,"soft-coated wheaten terrier",0.300363,163,"bloodhound, sleuthhound",0.233923,184,"Irish terrier",0.182179,0,0.017140,0x1d647c3a,23362618,5,0
"MBU","WEIGHTS",100,"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.809480,189,"Lakeland terrier",0.051748,187,"Yorkshire terrier",0.040302,1,0.032504,0x1cec56d4,15488724,4,0
"MBU","WEIGHTS",100,"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.914900,211,"vizsla, Hungarian pointer",0.035475,189,"Lakeland terrier",0.013050,1,-0.000820,0x1c725598,7493016,7,0
"MBU","WEIGHTS",100,"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.975145,189,"Lakeland terrier",0.022933,184,"Irish terrier",0.001142,1,-0.006536,0x1c7f8320,8356640,3,0
"MBU","WEIGHTS",100,"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,191,"Airedale, Airedale terrier",0.986606,189,"Lakeland terrier",0.010960,188,"wire-haired fox terrier",0.001483,1,0.002097,0x1cee1dbf,15605183,7,0
"MBU","WEIGHTS",100,"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.992678,175,"otterhound, otter hound",0.005209,189,"Lakeland terrier",0.001492,1,-0.001556,0x1c97fb62,9960290,1,0
"MBU","WEIGHTS",100,"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,264,"Cardigan, Cardigan Welsh corgi",0.752871,263,"Pembroke, Pembroke Welsh corgi",0.048129,253,"basenji",0.048129,1,0.095580,0x1d321a11,20060689,4,0
"MBU","WEIGHTS",100,"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,201,"silky terrier, Sydney silky",0.409149,275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.318645,212,"English setter",0.117223,0,0.080829,0x1cea2d44,15347012,5,0
"MBU","WEIGHTS",100,"n02113186/n02113186_50.JPEG",264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,263,"Pembroke, Pembroke Welsh corgi",0.553174,264,"Cardigan, Cardigan Welsh corgi",0.335517,158,"toy terrier",0.045407,0,-0.036862,0x1c2a63c8,2778056,0,0
"MBU","WEIGHTS",100,"n02113186/n02113186_5538.JPEG",264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,162,"beagle",0.537498,166,"Walker hound, Walker foxhound",0.119932,263,"Pembroke, Pembroke Welsh corgi",0.093403,0,0.033612,0x1d411788,21043080,6,0
"MBU","WEIGHTS",100,"n02113186/n02113186_9772.JPEG",264,"Cardigan, Cardigan Welsh corgi",195,"Boston bull, Boston terrier",0.305252,264,"Cardigan, Cardigan Welsh corgi",0.403205,195,"Boston bull, Boston terrier",0.190461,242,"boxer",0.148331,1,-0.097953,0x1ce8972c,15243052,0,0
"MBU","WEIGHTS",100,"n02114855/n02114855_1044.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.937403,331,"hare",0.017169,271,"red wolf, maned wolf, Canis rufus, Canis niger",0.008110,1,-0.004327,0x1cc14fba,12668858,3,0
"MBU","WEIGHTS",100,"n02114855/n02114855_1047.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.851251,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.054419,271,"red wolf, maned wolf, Canis rufus, Canis niger",0.054419,1,0.005134,0x1c8bb16b,9154923,1,0
"MBU","WEIGHTS",100,"n02114855/n02114855_18848.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831597,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.736594,293,"cheetah, chetah, Acinonyx jubatus",0.128001,274,"dhole, Cuon alpinus",0.099687,1,0.095002,0x1ca0f672,10548850,2,0
