injection_type,target,k_bits,image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_addr,fault_byte_offset,fault_bit,crash
"MBU","WEIGHTS",50,"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.876171,54,"hognose snake, puff adder, sand viper",0.118577,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.001691,1,-0.030220,0x1c776eba,7827130,2,0
"MBU","WEIGHTS",50,"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.910301,57,"garter snake, grass snake",0.027489,60,"night snake, Hypsiglena torquata",0.016673,1,0.026414,0x1c6cebda,7138266,5,0
"MBU","WEIGHTS",50,"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999974,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000017,68,"sidewinder, horned rattlesnake, Crotalus cerastes",0.000002,1,-0.000000,0x1c5f6f88,6254472,5,0
"MBU","WEIGHTS",50,"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.973222,60,"night snake, Hypsiglena torquata",0.017825,58,"water snake",0.006558,1,0.004206,0x1d4cb119,21803289,6,0
"MBU","WEIGHTS",50,"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.997221,54,"hognose snake, puff adder, sand viper",0.000708,65,"sea snake",0.000708,1,0.000181,0x1d22c365,19055461,6,0
"MBU","WEIGHTS",50,"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.659609,211,"vizsla, Hungarian pointer",0.188981,182,"Border terrier",0.069522,1,-0.044841,0x1d03f6d8,17037016,6,0
"MBU","WEIGHTS",50,"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.984225,184,"Irish terrier",0.006632,185,"Norfolk terrier",0.005165,0,-0.000724,0x1d45067b,21300859,2,0
"MBU","WEIGHTS",50,"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.599867,226,"briard",0.133848,184,"Irish terrier",0.133848,0,-0.047648,0x1ca28ca7,10652839,0,0
"MBU","WEIGHTS",50,"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,496,"Christmas stocking",0.176394,406,"altar",0.083323,182,"Border terrier",0.064892,0,0.787699,0x1c46c408,4637704,4,0
"MBU","WEIGHTS",50,"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,202,"soft-coated wheaten terrier",0.347199,184,"Irish terrier",0.210587,163,"bloodhound, sleuthhound",0.164005,0,-0.029697,0x1c3d1f87,4005767,2,0
"MBU","WEIGHTS",50,"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.819832,189,"Lakeland terrier",0.052410,187,"Yorkshire terrier",0.040817,1,0.022153,0x1d411bd0,21044176,1,0
"MBU","WEIGHTS",50,"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.912608,211,"vizsla, Hungarian pointer",0.035386,189,"Lakeland terrier",0.016715,1,0.001472,0x1c5039f5,5257717,1,0
"MBU","WEIGHTS",50,"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.968604,189,"Lakeland terrier",0.029249,184,"Irish terrier",0.001134,1,0.000005,0x1c31051f,3212575,4,0
"MBU","WEIGHTS",50,"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,191,"Airedale, Airedale terrier",0.986200,189,"Lakeland terrier",0.010956,188,"wire-haired fox terrier",0.001483,1,0.002503,0x1d360d8d,20319629,5,0
"MBU","WEIGHTS",50,"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.992589,175,"otterhound, otter hound",0.005209,189,"Lakeland terrier",0.001492,1,-0.001467,0x1caa63ad,11166637,7,0
"MBU","WEIGHTS",50,"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,264,"Cardigan, Cardigan Welsh corgi",0.817494,263,"Pembroke, Pembroke Welsh corgi",0.052261,253,"basenji",0.031698,1,0.030957,0x1d759ac7,24484551,6,0
"MBU","WEIGHTS",50,"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,201,"silky terrier, Sydney silky",0.484980,275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.294155,212,"English setter",0.084277,0,0.004998,0x1d5cace8,22850792,4,0
"MBU","WEIGHTS",50,"n02113186/n02113186_50.JPEG",264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,263,"Pembroke, Pembroke Welsh corgi",0.566559,264,"Cardigan, Cardigan Welsh corgi",0.343636,158,"toy terrier",0.036219,0,-0.050248,0x1cb49bd1,11836369,7,0
"MBU","WEIGHTS",50,"n02113186/n02113186_5538.JPEG",264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,162,"beagle",0.554451,166,"Walker hound, Walker foxhound",0.123715,543,"dumbbell",0.058439,0,0.016659,0x1d24bc1c,19184668,6,0
"MBU","WEIGHTS",50,"n02113186/n02113186_9772.JPEG",264,"Cardigan, Cardigan Welsh corgi",195,"Boston bull, Boston terrier",0.305252,264,"Cardigan, Cardigan Welsh corgi",0.349217,195,"Boston bull, Boston terrier",0.271970,242,"boxer",0.128470,1,-0.043965,0x1cfce3e1,16573409,6,0
"MBU","WEIGHTS",50,"n02114855/n02114855_1044.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.944983,331,"hare",0.013479,104,"wallaby, brush kangaroo",0.008176,1,-0.011908,0x1d69c555,23709013,5,0
"MBU","WEIGHTS",50,"n02114855/n02114855_1047.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.853433,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.054558,271,"red wolf, maned wolf, Canis rufus, Canis niger",0.054558,1,0.002952,0x1d5fe6b3,23062195,6,0
"MBU","WEIGHTS",50,"n02114855/n02114855_18848.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831597,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.832423,293,"cheetah, chetah, Acinonyx jubatus",0.087737,274,"dhole, Cuon alpinus",0.053215,1,-0.000826,0x1ce3c780,14927744,1,0
"MBU","WEIGHTS",50,"n02114855/n02114855_7204.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.930681,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.017046,277,"red fox, Vulpes vulpes",0.008052,1,-0.003948,0x1c92c74e,9619278,4,0
"MBU","WEIGHTS",50,"n02114855/n02114855_7265.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.818428,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.794208,104,"wallaby, brush kangaroo",0.050772,287,"lynx, catamount",0.039541,1,0.024220,0x1cf34203,15942147,7,0
"MBU","WEIGHTS",50,"n02134418/n02134418_11090.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.945521,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.950552,369,"siamang, Hylobates syndactylus, Symphalangus syndactylus",0.017410,377,"marmoset",0.008224,1,-0.005031,0x1c1d354e,1914190,7,0
"MBU","WEIGHTS",50,"n02134418/n02134418_2895.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999508,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999617,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.000335,294,"brown bear, bruin, Ursus arctos",0.000045,1,-0.000108,0x1c0fbd60,1031520,6,0
"MBU","WEIGHTS",50,"n02134418/n02134418_3846.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730507,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.678562,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.320530,294,"brown bear, bruin, Ursus arctos",0.000795,0,0.051945,0x1cda3a15,14301717,3,0
"MBU","WEIGHTS",50,"n02134418/n02134418_4725.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.907159,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.907676,367,"chimpanzee, chimp, Pan troglodytes",0.035194,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.035194,1,-0.000517,0x1cca8d9d,13274525,5,0
"MBU","WEIGHTS",50,"n02134418/n02134418_5777.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.608753,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.571988,367,"chimpanzee, chimp, Pan troglodytes",0.210423,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.099397,1,0.036766,0x1c62a1b4,6463924,6,0
"MBU","WEIGHTS",50,"n02264363/n02264363_13680.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.562020,318,"lacewing, lacewing fly",0.566331,971,"bubble",0.162256,311,"grasshopper, hopper",0.098414,1,-0.004310,0x1c379169,3641705,6,0
"MBU","WEIGHTS",50,"n02264363/n02264363_3092.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.984973,318,"lacewing, lacewing fly",0.987955,317,"leafhopper",0.005184,307,"weevil",0.002449,1,-0.002982,0x1c6ca790,7120784,4,0
"MBU","WEIGHTS",50,"n02264363/n02264363_4632.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.974743,318,"lacewing, lacewing fly",0.976204,319,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",0.017880,320,"damselfly",0.005123,1,-0.001461,0x1c139928,1284392,6,0
"MBU","WEIGHTS",50,"n02264363/n02264363_5318.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999994,318,"lacewing, lacewing fly",0.999994,317,"leafhopper",0.000004,316,"cicada, cicala",0.000001,1,0.000000,0x1d3d5631,20796977,3,0
