image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,228,"komondor",0.999997,63,"Indian cobra, Naja naja",0.000002,54,"hognose snake, puff adder, sand viper",0.000000,0,-0.154046,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.929185,57,"garter snake, grass snake",0.017019,64,"green mamba",0.013254,1,0.007530,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,629,"lipstick, lip rouge",0.962665,63,"Indian cobra, Naja naja",0.037327,124,"crayfish, crawfish, crawdad, crawdaddy",0.000008,0,0.037309,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.973539,60,"night snake, Hypsiglena torquata",0.013887,58,"water snake",0.006560,1,0.003890,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,949,"strawberry",0.610962,720,"pill bottle",0.370567,595,"harvester, reaper",0.018449,0,0.386440,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,812,"space shuttle",0.999831,457,"bow tie, bow-tie, bowtie",0.000123,184,"Irish terrier",0.000028,0,-0.385062,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,764,"rifle",0.661718,917,"comic book",0.312574,814,"speedboat",0.025658,0,0.321783,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,425,"barn",0.414900,202,"soft-coated wheaten terrier",0.323125,184,"Irish terrier",0.092577,0,0.137319,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.608094,700,"paper towel",0.368828,182,"Border terrier",0.011138,1,0.355999,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,149,"dugong, Dugong dugon",0.499518,420,"banjo",0.389025,696,"paintbrush",0.111457,0,-0.182015,0,0
"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.815389,189,"Lakeland terrier",0.040596,187,"Yorkshire terrier",0.031616,1,0.026596,0,0
"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,60,"night snake, Hypsiglena torquata",0.835184,191,"Airedale, Airedale terrier",0.145133,211,"vizsla, Hungarian pointer",0.005627,0,0.078896,0,0
"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.968609,189,"Lakeland terrier",0.029249,184,"Irish terrier",0.001134,1,-0.000000,0,0
"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,796,"ski mask",0.962603,170,"Irish wolfhound",0.037324,191,"Airedale, Airedale terrier",0.000072,0,0.026100,0,0
"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.811630,263,"Pembroke, Pembroke Welsh corgi",0.181099,175,"otterhound, otter hound",0.005469,1,0.179491,0,0
"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,314,"cockroach, roach",0.999792,857,"throne",0.000075,799,"sliding door",0.000075,0,-0.151341,0,0
"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,709,"pencil box, pencil case",0.999281,201,"silky terrier, Sydney silky",0.000335,275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.000203,0,-0.509302,0,0
"n02113186/n02113186_50.JPEG",264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,792,"shovel",0.965741,263,"Pembroke, Pembroke Welsh corgi",0.017688,264,"Cardigan, Cardigan Welsh corgi",0.013776,0,-0.449430,0,0
"n02113186/n02113186_5538.JPEG",264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,967,"espresso",0.562176,252,"affenpinscher, monkey pinscher, monkey dog",0.437823,162,"beagle",0.000000,0,0.008934,0,0
"n02113186/n02113186_9772.JPEG",264,"Cardigan, Cardigan Welsh corgi",195,"Boston bull, Boston terrier",0.305252,264,"Cardigan, Cardigan Welsh corgi",0.299085,195,"Boston bull, Boston terrier",0.299085,242,"boxer",0.141278,1,0.006167,0,0
"n02114855/n02114855_1044.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,264,"Cardigan, Cardigan Welsh corgi",0.999997,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.000002,73,"barn spider, Araneus cavaticus",0.000001,0,-0.066922,0,0
"n02114855/n02114855_1047.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856384,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.054747,271,"red wolf, maned wolf, Canis rufus, Canis niger",0.054747,1,0.000001,0,0
"n02114855/n02114855_18848.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831597,788,"shoe shop, shoe-shop, shoe store",0.817574,632,"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system",0.182425,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.000001,0,0.014023,0,0
"n02114855/n02114855_7204.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,475,"car mirror",0.730373,755,"radio telescope, radio reflector",0.162968,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.098845,0,0.196360,0,0
"n02114855/n02114855_7265.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.818428,327,"starfish, sea star",0.999997,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.000002,725,"pitcher, ewer",0.000001,0,-0.181569,0,0
"n02134418/n02134418_11090.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.945521,163,"bloodhound, sleuthhound",0.999999,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.000001,369,"siamang, Hylobates syndactylus, Symphalangus syndactylus",0.000000,0,-0.054479,0,0
"n02134418/n02134418_2895.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999508,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.546385,821,"steel arch bridge",0.331399,308,"fly",0.121915,1,0.453123,0,0
"n02134418/n02134418_3846.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730507,534,"dishwasher, dish washer, dishwashing machine",0.560803,210,"German short-haired pointer",0.436754,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.001785,0,0.169704,0,0
"n02134418/n02134418_4725.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.907159,765,"rocking chair, rocker",0.999759,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.000203,136,"European gallinule, Porphyrio porphyrio",0.000017,0,-0.092600,0,0
"n02134418/n02134418_5777.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.608753,165,"black-and-tan coonhound",0.679377,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.151590,228,"komondor",0.071606,0,-0.070624,0,0
"n02264363/n02264363_13680.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.562020,16,"bulbul",0.880797,262,"Brabancon griffon",0.119203,318,"lacewing, lacewing fly",0.000000,0,-0.318777,0,0
"n02264363/n02264363_3092.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.984973,318,"lacewing, lacewing fly",0.984460,317,"leafhopper",0.006633,307,"weevil",0.003133,1,0.000513,0,0
"n02264363/n02264363_4632.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.974743,25,"European fire salamander, Salamandra salamandra",0.999996,318,"lacewing, lacewing fly",0.000004,319,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",0.000000,0,-0.025253,0,0
"n02264363/n02264363_5318.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999994,318,"lacewing, lacewing fly",0.777296,224,"groenendael",0.222699,317,"leafhopper",0.000003,1,0.222698,0,0
"n02264363/n02264363_9846.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999998,318,"lacewing, lacewing fly",0.999794,920,"traffic light, traffic signal, stoplight",0.000203,311,"grasshopper, hopper",0.000001,1,0.000204,0,0
"n02699494/n02699494_12579.JPEG",406,"altar",406,"altar",0.955258,884,"vault",0.388387,857,"throne",0.142880,892,"wall clock",0.086661,0,0.566871,0,0
"n02699494/n02699494_18171.JPEG",406,"altar",406,"altar",0.998605,275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.763327,830,"stretcher",0.218697,406,"altar",0.017952,0,0.235278,0,0
"n02699494/n02699494_2349.JPEG",406,"altar",406,"altar",0.957186,334,"porcupine, hedgehog",0.999781,406,"altar",0.000203,884,"vault",0.000008,0,-0.042595,0,0
"n02699494/n02699494_4661.JPEG",406,"altar",406,"altar",0.998281,406,"altar",0.958260,709,"pencil box, pencil case",0.022536,968,"cup",0.017551,1,0.040021,0,0
"n02699494/n02699494_4682.JPEG",406,"altar",406,"altar",0.910919,406,"altar",0.910919,884,"vault",0.058233,497,"church, church building",0.021423,1,0.000000,0,0
"n02704792/n02704792_13304.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.998796,408,"amphibian, amphibious vehicle",0.974286,204,"Lhasa, Lhasa apso",0.022913,694,"paddlewheel, paddle wheel",0.001881,1,0.024510,0,0
"n02704792/n02704792_2135.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.985230,457,"bow tie, bow-tie, bowtie",0.777298,384,"indri, indris, Indri indri, Indri brevicaudatus",0.222700,880,"unicycle, monocycle",0.000002,0,0.207932,0,0
"n02704792/n02704792_28593.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999893,358,"polecat, fitch, foulmart, foumart, Mustela putorius",0.805497,408,"amphibian, amphibious vehicle",0.179731,298,"mongoose",0.014753,0,0.194396,0,0
"n02704792/n02704792_4565.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999509,408,"amphibian, amphibious vehicle",0.999503,751,"racer, race car, racing car",0.000158,864,"tow truck, tow car, wrecker",0.000123,1,0.000006,0,0
"n02704792/n02704792_7641.JPEG",408,"amphibian, amphibious vehicle",586,"half track",0.738355,315,"mantis, mantid",0.777299,306,"rhinoceros beetle",0.222700,586,"half track",0.000000,0,-0.038945,0,0
"n02794156/n02794156_202.JPEG",426,"barometer",426,"barometer",0.654001,409,"analog clock",0.973656,422,"barbell",0.017833,546,"electric guitar",0.008424,0,-0.319655,0,0
"n02794156/n02794156_3679.JPEG",426,"barometer",485,"CD player",0.267044,951,"lemon",0.999999,413,"assault rifle, assault gun",0.000001,283,"Persian cat",0.000000,0,-0.732955,0,0
"n02794156/n02794156_4688.JPEG",426,"barometer",426,"barometer",0.999539,983,"scuba diver",0.999569,426,"barometer",0.000431,345,"ox",0.000001,0,-0.000029,0,0
"n02794156/n02794156_6604.JPEG",426,"barometer",635,"magnetic compass",0.988816,635,"magnetic compass",0.942094,409,"analog clock",0.046904,426,"barometer",0.006348,0,0.046723,0,0
"n02794156/n02794156_7565.JPEG",426,"barometer",892,"wall clock",0.506343,721,"pillow",0.996184,892,"wall clock",0.001923,426,"barometer",0.000707,0,-0.489841,0,0
"n03124043/n03124043_5402.JPEG",514,"cowboy boot",514,"cowboy boot",0.999997,514,"cowboy boot",0.999981,338,"guinea pig, Cavia cobaya",0.000010,52,"thunder snake, worm snake, Carphophis amoenus",0.000006,1,0.000016,0,0
"n03124043/n03124043_5856.JPEG",514,"cowboy boot",514,"cowboy boot",0.975995,393,"anemone fish",0.999874,514,"cowboy boot",0.000096,626,"lighter, light, igniter, ignitor",0.000028,0,-0.023880,0,0
"n03124043/n03124043_6328.JPEG",514,"cowboy boot",502,"clog, geta, patten, sabot",0.501363,771,"safe",0.989114,502,"clog, geta, patten, sabot",0.005190,514,"cowboy boot",0.004042,0,-0.487751,0,0
"n03124043/n03124043_7091.JPEG",514,"cowboy boot",514,"cowboy boot",0.999908,287,"lynx, catamount",0.679162,450,"bobsled, bobsleigh, bob",0.320814,514,"cowboy boot",0.000024,0,0.320746,0,0
"n03124043/n03124043_7889.JPEG",514,"cowboy boot",630,"Loafer",0.958231,437,"beacon, lighthouse, beacon light, pharos",0.880797,164,"bluetick",0.119203,630,"Loafer",0.000000,0,0.077434,0,0
"n03637318/n03637318_1066.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.903326,311,"grasshopper, hopper",0.851607,238,"Greater Swiss Mountain dog",0.147987,619,"lampshade, lamp shade",0.000367,0,0.051719,0,0
"n03637318/n03637318_14251.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.926911,283,"Persian cat",0.839644,619,"lampshade, lamp shade",0.145908,846,"table lamp",0.004406,0,0.087266,0,0
