image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.680896,305,"dung beetle",0.195080,54,"hognose snake, puff adder, sand viper",0.118322,1,0.165055,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.936715,57,"garter snake, grass snake",0.017157,64,"green mamba",0.013362,1,-0.000000,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,879,"umbrella",0.989011,63,"Indian cobra, Naja naja",0.010987,428,"barrow, garden cart, lawn cart, wheelbarrow",0.000001,0,0.010963,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,505,"coffeepot",0.999874,63,"Indian cobra, Naja naja",0.000123,60,"night snake, Hypsiglena torquata",0.000002,0,-0.022445,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,524,"cuirass",0.562112,972,"cliff, drop, drop-off",0.437773,63,"Indian cobra, Naja naja",0.000114,0,0.435290,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,279,"Arctic fox, white fox, Alopex lagopus",0.999998,513,"cornet, horn, trumpet, trump",0.000001,184,"Irish terrier",0.000001,0,-0.385229,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,59,"vine snake",0.999732,182,"Border terrier",0.000261,356,"weasel",0.000003,0,-0.016230,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,45,"Gila monster, Heloderma suspectum",0.702697,202,"soft-coated wheaten terrier",0.156793,184,"Irish terrier",0.044922,0,-0.150478,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,506,"coil, spiral, volute, whorl, helix",0.415296,808,"sombrero",0.323433,184,"Irish terrier",0.251890,0,0.548797,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,202,"soft-coated wheaten terrier",0.317423,184,"Irish terrier",0.192527,163,"bloodhound, sleuthhound",0.192527,0,0.000079,0,0
"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.595822,177,"Scottish deerhound, deerhound",0.281446,189,"Lakeland terrier",0.029664,1,0.246163,0,0
"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,573,"go-kart",0.999996,239,"Bernese mountain dog",0.000004,191,"Airedale, Airedale terrier",0.000000,0,-0.085916,0,0
"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,669,"mosquito net",0.904621,979,"valley, vale",0.095346,191,"Airedale, Airedale terrier",0.000032,0,0.063989,0,0
"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,586,"half track",0.999661,191,"Airedale, Airedale terrier",0.000335,189,"Lakeland terrier",0.000003,0,-0.010958,0,0
"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,296,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus",0.999988,191,"Airedale, Airedale terrier",0.000010,529,"diaper, nappy, napkin",0.000001,0,-0.008867,0,0
"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,825,"stone wall",0.999998,264,"Cardigan, Cardigan Welsh corgi",0.000001,263,"Pembroke, Pembroke Welsh corgi",0.000000,0,-0.151547,0,0
"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,766,"rotisserie",0.446852,201,"silky terrier, Sydney silky",0.271030,275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.164388,0,0.043126,0,0
