image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,239,"Bernese mountain dog",0.999979,488,"chain",0.000017,63,"Indian cobra, Naja naja",0.000003,0,-0.154027,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,818,"spotlight, spot",0.546538,432,"bassoon",0.331492,450,"bobsled, bobsleigh, bob",0.121949,0,0.390177,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,907,"wine bottle",0.656963,830,"stretcher",0.310328,63,"Indian cobra, Naja naja",0.032708,0,0.343011,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,130,"flamingo",0.999657,63,"Indian cobra, Naja naja",0.000335,60,"night snake, Hypsiglena torquata",0.000005,0,-0.022228,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,197,"giant schnauzer",0.999734,63,"Indian cobra, Naja naja",0.000261,94,"hummingbird",0.000004,0,-0.002333,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,962,"meat loaf, meatloaf",0.999995,876,"tub, vat",0.000004,184,"Irish terrier",0.000001,0,-0.385226,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,992,"agaric",0.817405,623,"letter opener, paper knife, paperknife",0.182388,182,"Border terrier",0.000166,0,0.166097,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,46,"green lizard, Lacerta viridis",0.999993,938,"cauliflower",0.000003,37,"box turtle, box tortoise",0.000002,0,-0.447774,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.662411,690,"oxcart",0.312901,182,"Border terrier",0.012132,1,0.301682,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,223,"schipperke",0.952573,874,"trolleybus, trolley coach, trackless trolley",0.047426,753,"radiator",0.000001,0,-0.635071,0,0
"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.798978,523,"crutch",0.051077,189,"Lakeland terrier",0.039779,1,0.043007,0,0
"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,987,"corn",0.865532,755,"radio telescope, radio reflector",0.117137,191,"Airedale, Airedale terrier",0.015853,0,0.048548,0,0
"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,274,"dhole, Cuon alpinus",0.999970,191,"Airedale, Airedale terrier",0.000021,219,"cocker spaniel, English cocker spaniel, cocker",0.000008,0,-0.031360,0,0
"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,387,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",0.999659,191,"Airedale, Airedale terrier",0.000335,189,"Lakeland terrier",0.000003,0,-0.010956,0,0
"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,576,"gondola",0.999903,191,"Airedale, Airedale terrier",0.000096,175,"otterhound, otter hound",0.000001,0,-0.008781,0,0
