image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,372,"baboon",0.999987,28,"spotted salamander, Ambystoma maculatum",0.000006,63,"Indian cobra, Naja naja",0.000006,0,-0.154035,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,911,"wool, woolen, woollen",0.562123,682,"obelisk",0.437782,63,"Indian cobra, Naja naja",0.000089,0,0.374592,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,1,"goldfish, Carassius auratus",0.726463,194,"Dandie Dinmont, Dandie Dinmont terrier",0.267251,63,"Indian cobra, Naja naja",0.006285,0,0.273511,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.977426,60,"night snake, Hypsiglena torquata",0.013942,58,"water snake",0.006586,1,0.000003,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,782,"screen, CRT screen",0.999288,63,"Indian cobra, Naja naja",0.000710,65,"sea snake",0.000001,0,-0.001887,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,133,"bittern",0.613477,261,"keeshond",0.372093,908,"wing",0.014428,0,0.001292,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,550,"espresso maker",0.999132,255,"Leonberg",0.000430,182,"Border terrier",0.000430,0,-0.015630,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,812,"space shuttle",0.999986,202,"soft-coated wheaten terrier",0.000008,184,"Irish terrier",0.000002,0,-0.447767,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,5,"electric ray, crampfish, numbfish, torpedo",0.999872,184,"Irish terrier",0.000123,182,"Border terrier",0.000002,0,-0.035779,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,738,"pot, flowerpot",1.000000,202,"soft-coated wheaten terrier",0.000000,184,"Irish terrier",0.000000,0,-0.682498,0,0
"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.708818,273,"dingo, warrigal, warragal, Canis dingo",0.158159,189,"Lakeland terrier",0.035290,1,0.133167,0,0
"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.912438,211,"vizsla, Hungarian pointer",0.035379,189,"Lakeland terrier",0.013015,1,0.001642,0,0
"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,17,"jay",0.999978,191,"Airedale, Airedale terrier",0.000021,189,"Lakeland terrier",0.000001,0,-0.031368,0,0
"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,493,"chiffonier, commode",0.998818,191,"Airedale, Airedale terrier",0.000709,434,"bath towel",0.000261,0,-0.010115,0,0
"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,604,"hourglass",0.851836,984,"rapeseed",0.148027,191,"Airedale, Airedale terrier",0.000135,0,0.139285,0,0
"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,574,"golf ball",0.524171,264,"Cardigan, Cardigan Welsh corgi",0.408225,263,"Pembroke, Pembroke Welsh corgi",0.026097,0,0.324280,0,0
"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,17,"jay",0.996818,410,"apiary, bee house",0.003173,201,"silky terrier, Sydney silky",0.000005,0,-0.506839,0,0
"n02113186/n02113186_50.JPEG",264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,583,"guillotine",0.777300,556,"fire screen, fireguard",0.222700,522,"croquet ball",0.000000,0,-0.260989,0,0
"n02113186/n02113186_5538.JPEG",264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,353,"gazelle",0.999999,653,"milk can",0.000001,162,"beagle",0.000000,0,-0.428889,0,0
