image_name,sefi_mode,target,transient,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,bytes_corrupted,bits_corrupted,fault_phys_addr,msefi_ran,msefi_recovered,recovery_class,recovery_prob,recovery_action,timeout,crash
"n01748264/n01748264_12351.JPEG","transient-SEFI-blk","weights",1,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.918188,54,"hognose snake, puff adder, sand viper",0.075369,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.001773,1,-0.072236,4096,16388,0x1ca75801,0,0,-1,0.000000,"",0,0
"n01748264/n01748264_12842.JPEG","transient-SEFI-blk","weights",1,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.903757,57,"garter snake, grass snake",0.027291,64,"green mamba",0.021254,1,0.032958,4096,16531,0x1cdbe30a,0,0,-1,0.000000,"",0,0
"n01748264/n01748264_15432.JPEG","transient-SEFI-blk","weights",1,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999941,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000035,64,"green mamba",0.000006,1,0.000033,4096,16457,0x1cdec540,0,0,-1,0.000000,"",0,0
"n01748264/n01748264_19883.JPEG","transient-SEFI-blk","weights",1,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.973052,60,"night snake, Hypsiglena torquata",0.017822,58,"water snake",0.006556,1,0.004377,4096,16311,0x1cdf6b86,0,0,-1,0.000000,"",0,0
"n01748264/n01748264_2196.JPEG","transient-SEFI-blk","weights",1,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.996680,54,"hognose snake, puff adder, sand viper",0.000708,65,"sea snake",0.000708,1,0.000721,4096,16523,0x1c278bca,0,0,-1,0.000000,"",0,0
"n02093991/n02093991_2155.JPEG","transient-SEFI-blk","weights",1,184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.573286,211,"vizsla, Hungarian pointer",0.210900,158,"toy terrier",0.077586,1,0.041483,4096,16380,0x1d4e3aa2,0,0,-1,0.000000,"",0,0
"n02093991/n02093991_75.JPEG","transient-SEFI-blk","weights",1,184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.976511,184,"Irish terrier",0.013929,185,"Norfolk terrier",0.003991,0,0.006991,4096,16477,0x1cc9d3c5,0,0,-1,0.000000,"",0,0
"n02093991/n02093991_7823.JPEG","transient-SEFI-blk","weights",1,184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.553685,184,"Irish terrier",0.158633,226,"briard",0.123544,0,-0.001466,4096,16549,0x1cc9e425,0,0,-1,0.000000,"",0,0
"n02093991/n02093991_7935.JPEG","transient-SEFI-blk","weights",1,184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.964099,182,"Border terrier",0.017658,192,"cairn, cairn terrier",0.006496,1,-0.000005,4096,16414,0x1d53dd97,0,0,-1,0.000000,"",0,0
"n02093991/n02093991_8145.JPEG","transient-SEFI-blk","weights",1,184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,163,"bloodhound, sleuthhound",0.279962,243,"bull mastiff",0.218035,202,"soft-coated wheaten terrier",0.218035,0,0.037540,4096,16519,0x1d06758d,0,0,-1,0.000000,"",0,0
"n02096051/n02096051_2751.JPEG","transient-SEFI-blk","weights",1,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.783719,189,"Lakeland terrier",0.064332,193,"Australian terrier",0.039019,1,0.058266,4096,16410,0x1c131bd2,0,0,-1,0.000000,"",0,0
"n02096051/n02096051_2946.JPEG","transient-SEFI-blk","weights",1,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.918733,211,"vizsla, Hungarian pointer",0.035623,209,"Chesapeake Bay retriever",0.013105,1,-0.004653,4096,16372,0x1c650f1b,0,0,-1,0.000000,"",0,0
"n02096051/n02096051_495.JPEG","transient-SEFI-blk","weights",1,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.969438,189,"Lakeland terrier",0.029274,184,"Irish terrier",0.000418,1,-0.000829,4096,16375,0x1c8a8a1a,0,0,-1,0.000000,"",0,0
"n02096051/n02096051_5436.JPEG","transient-SEFI-blk","weights",1,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,191,"Airedale, Airedale terrier",0.989095,189,"Lakeland terrier",0.008557,188,"wire-haired fox terrier",0.001158,1,-0.000392,4096,16387,0x1c5eb2e7,0,0,-1,0.000000,"",0,0
"n02096051/n02096051_668.JPEG","transient-SEFI-blk","weights",1,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.992656,175,"otterhound, otter hound",0.005209,189,"Lakeland terrier",0.001492,1,-0.001534,4096,16462,0x1c78a5d6,0,0,-1,0.000000,"",0,0
"n02113186/n02113186_12291.JPEG","transient-SEFI-blk","weights",1,264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,264,"Cardigan, Cardigan Welsh corgi",0.899671,263,"Pembroke, Pembroke Welsh corgi",0.044792,253,"basenji",0.012833,1,-0.051220,4096,16524,0x1c4d8f6e,0,0,-1,0.000000,"",0,0
"n02113186/n02113186_13231.JPEG","transient-SEFI-blk","weights",1,264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,201,"silky terrier, Sydney silky",0.441295,275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.267659,212,"English setter",0.162343,0,0.048684,4096,16591,0x1c668159,0,0,-1,0.000000,"",0,0
"n02113186/n02113186_50.JPEG","transient-SEFI-blk","weights",1,264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,264,"Cardigan, Cardigan Welsh corgi",0.541720,263,"Pembroke, Pembroke Welsh corgi",0.421892,158,"toy terrier",0.016359,1,-0.025409,4096,16481,0x1ca8abf8,0,0,-1,0.000000,"",0,0
"n02113186/n02113186_5538.JPEG","transient-SEFI-blk","weights",1,264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,162,"beagle",0.537157,263,"Pembroke, Pembroke Welsh corgi",0.119856,264,"Cardigan, Cardigan Welsh corgi",0.093344,0,0.033954,4096,16239,0x1c817eff,0,0,-1,0.000000,"",0,0
"n02113186/n02113186_9772.JPEG","transient-SEFI-blk","weights",1,264,"Cardigan, Cardigan Welsh corgi",195,"Boston bull, Boston terrier",0.305252,195,"Boston bull, Boston terrier",0.477792,264,"Cardigan, Cardigan Welsh corgi",0.225693,253,"basenji",0.106610,0,-0.172540,4096,16352,0x1c7cba00,0,0,-1,0.000000,"",0,0
"n02114855/n02114855_1044.JPEG","transient-SEFI-blk","weights",1,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.872584,331,"hare",0.043443,349,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.026350,1,0.060492,4096,16332,0x1cf6a1aa,0,0,-1,0.000000,"",0,0
"n02114855/n02114855_1047.JPEG","transient-SEFI-blk","weights",1,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856421,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.054749,271,"red wolf, maned wolf, Canis rufus, Canis niger",0.042639,1,-0.000037,4096,16330,0x1c361683,0,0,-1,0.000000,"",0,0
"n02114855/n02114855_18848.JPEG","transient-SEFI-blk","weights",1,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831597,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.822268,293,"cheetah, chetah, Acinonyx jubatus",0.111282,274,"dhole, Cuon alpinus",0.040938,1,0.009328,4096,16491,0x1c8ed4cf,0,0,-1,0.000000,"",0,0
"n02114855/n02114855_7204.JPEG","transient-SEFI-blk","weights",1,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.847224,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.032850,271,"red wolf, maned wolf, Canis rufus, Canis niger",0.015517,1,0.079509,4096,16381,0x1d01fddc,0,0,-1,0.000000,"",0,0
"n02114855/n02114855_7265.JPEG","transient-SEFI-blk","weights",1,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.818428,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.558849,287,"lynx, catamount",0.263981,104,"wallaby, brush kangaroo",0.045873,1,0.259579,4096,16509,0x1c19c8ef,0,0,-1,0.000000,"",0,0
"n02134418/n02134418_11090.JPEG","transient-SEFI-blk","weights",1,297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.945521,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.949116,369,"siamang, Hylobates syndactylus, Symphalangus syndactylus",0.017384,379,"howler monkey, howler",0.006395,1,-0.003595,4096,16481,0x1d154ecd,0,0,-1,0.000000,"",0,0
"n02134418/n02134418_2895.JPEG","transient-SEFI-blk","weights",1,297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999508,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999617,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.000335,294,"brown bear, bruin, Ursus arctos",0.000045,1,-0.000108,4096,16458,0x1c020484,0,0,-1,0.000000,"",0,0
"n02134418/n02134418_3846.JPEG","transient-SEFI-blk","weights",1,297,"sloth bear, Melursus ursinus, Ursus ursinus",295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730507,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730507,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.268738,294,"brown bear, bruin, Ursus arctos",0.000666,0,0.000000,4096,16458,0x1d589481,0,0,-1,0.000000,"",0,0
