image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01484850/ILSVRC2012_val_00014467.JPEG",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",3,"tiger shark, Galeocerdo cuvieri",0.001000,196,"miniature schnauzer",0.545350,198,"standard schnauzer",0.424719,183,"Kerry blue terrier",0.016468,0,-0.544351,0,0
"n01484850/ILSVRC2012_val_00019409.JPEG",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.876746,2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.843472,3,"tiger shark, Galeocerdo cuvieri",0.146573,6,"stingray",0.005683,1,0.033274,0,0
"n01484850/ILSVRC2012_val_00027514.JPEG",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.994412,2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.993739,3,"tiger shark, Galeocerdo cuvieri",0.005215,296,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus",0.000333,1,0.000674,0,0
"n01484850/ILSVRC2012_val_00030127.JPEG",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.981914,2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.981894,3,"tiger shark, Galeocerdo cuvieri",0.017984,5,"electric ray, crampfish, numbfish, torpedo",0.000094,1,0.000021,0,0
"n01484850/ILSVRC2012_val_00039445.JPEG",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.828307,2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.855377,395,"gar, garfish, garpike, billfish, Lepisosteus osseus",0.090156,391,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",0.025830,1,-0.027070,0,0
"n01494475/ILSVRC2012_val_00012546.JPEG",4,"hammerhead, hammerhead shark",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.968529,2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.960086,3,"tiger shark, Galeocerdo cuvieri",0.037227,150,"sea lion",0.000875,0,0.008442,0,0
"n01494475/ILSVRC2012_val_00016259.JPEG",4,"hammerhead, hammerhead shark",389,"barracouta, snoek",0.717536,118,"Dungeness crab, Cancer magister",0.430047,389,"barracouta, snoek",0.430047,391,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",0.095956,0,0.287489,0,0
"n01494475/ILSVRC2012_val_00027160.JPEG",4,"hammerhead, hammerhead shark",4,"hammerhead, hammerhead shark",0.850878,4,"hammerhead, hammerhead shark",0.898410,3,"tiger shark, Galeocerdo cuvieri",0.073746,2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.027130,1,-0.047532,0,0
"n01494475/ILSVRC2012_val_00034178.JPEG",4,"hammerhead, hammerhead shark",4,"hammerhead, hammerhead shark",0.949749,4,"hammerhead, hammerhead shark",0.936304,3,"tiger shark, Galeocerdo cuvieri",0.059856,2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.001807,1,0.013445,0,0
"n01494475/ILSVRC2012_val_00039588.JPEG",4,"hammerhead, hammerhead shark",913,"wreck",0.757686,913,"wreck",0.759586,5,"electric ray, crampfish, numbfish, torpedo",0.080060,983,"scuba diver",0.062351,0,-0.001899,0,0
