image_name,sefi_mode,target,transient,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,bytes_corrupted,bits_corrupted,fault_phys_addr,regions_covered,bytes_in_weights,bytes_in_input,bytes_in_output,crash
"n01748264/n01748264_12351.JPEG","transient-SEFI-row","input_tensor",1,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.901465,63,"Indian cobra, Naja naja",0.953083,54,"hognose snake, puff adder, sand viper",0.007277,67,"diamondback, diamondback rattlesnake, Crotalus adamanteus",0.003895,1,-0.051618,8192,33055,0x1ba86820,"input_tensor",0,8192,0,0
"n01748264/n01748264_12842.JPEG","transient-SEFI-row","input_tensor",1,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.329152,63,"Indian cobra, Naja naja",0.490424,60,"night snake, Hypsiglena torquata",0.140509,57,"garter snake, grass snake",0.140509,1,-0.161272,8192,32790,0x1baa0820,"input_tensor",0,8192,0,0
"n01748264/n01748264_15432.JPEG","transient-SEFI-row","input_tensor",1,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.886884,63,"Indian cobra, Naja naja",0.967957,68,"sidewinder, horned rattlesnake, Crotalus cerastes",0.005756,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.005079,1,-0.081073,8192,32789,0x1ba80820,"input_tensor",0,8192,0,0
"n01748264/n01748264_19883.JPEG","transient-SEFI-row","input_tensor",1,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.910606,63,"Indian cobra, Naja naja",0.965674,58,"water snake",0.009467,67,"diamondback, diamondback rattlesnake, Crotalus adamanteus",0.005742,1,-0.055068,8192,33048,0x1ba9a820,"input_tensor",0,8192,0,0
"n01748264/n01748264_2196.JPEG","transient-SEFI-row","input_tensor",1,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.962559,63,"Indian cobra, Naja naja",0.814908,600,"hook, claw",0.027885,65,"sea snake",0.027885,1,0.147650,8192,32904,0x1ba84820,"input_tensor",0,8192,0,0
"n02093991/n02093991_2155.JPEG","transient-SEFI-row","input_tensor",1,184,"Irish terrier",184,"Irish terrier",0.872575,184,"Irish terrier",0.904745,211,"vizsla, Hungarian pointer",0.021278,189,"Lakeland terrier",0.018777,1,-0.032170,8192,32930,0x1baa0820,"input_tensor",0,8192,0,0
"n02093991/n02093991_75.JPEG","transient-SEFI-row","input_tensor",1,184,"Irish terrier",184,"Irish terrier",0.580369,184,"Irish terrier",0.431052,182,"Border terrier",0.230725,170,"Irish wolfhound",0.158575,1,0.149317,8192,32842,0x1ba80820,"input_tensor",0,8192,0,0
"n02093991/n02093991_7823.JPEG","transient-SEFI-row","input_tensor",1,184,"Irish terrier",184,"Irish terrier",0.677267,255,"Leonberg",0.495570,202,"soft-coated wheaten terrier",0.234091,226,"briard",0.097584,0,0.181697,8192,32835,0x1ba92820,"input_tensor",0,8192,0,0
"n02093991/n02093991_7935.JPEG","transient-SEFI-row","input_tensor",1,184,"Irish terrier",184,"Irish terrier",0.902510,184,"Irish terrier",0.899835,185,"Norfolk terrier",0.030791,189,"Lakeland terrier",0.027173,1,0.002675,8192,32786,0x1baa0820,"input_tensor",0,8192,0,0
"n02093991/n02093991_8145.JPEG","transient-SEFI-row","input_tensor",1,184,"Irish terrier",243,"bull mastiff",0.299598,243,"bull mastiff",0.563924,163,"bloodhound, sleuthhound",0.266379,159,"Rhodesian ridgeback",0.067351,0,-0.264326,8192,32770,0x1ba90820,"input_tensor",0,8192,0,0
"n02096051/n02096051_2751.JPEG","transient-SEFI-row","input_tensor",1,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.468643,191,"Airedale, Airedale terrier",0.345422,189,"Lakeland terrier",0.345422,175,"otterhound, otter hound",0.098965,1,0.123221,8192,33078,0x1ba96820,"input_tensor",0,8192,0,0
"n02096051/n02096051_2946.JPEG","transient-SEFI-row","input_tensor",1,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.937680,191,"Airedale, Airedale terrier",0.905251,189,"Lakeland terrier",0.039774,188,"wire-haired fox terrier",0.016580,1,0.032429,8192,32695,0x1ba92820,"input_tensor",0,8192,0,0
"n02096051/n02096051_495.JPEG","transient-SEFI-row","input_tensor",1,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.990033,191,"Airedale, Airedale terrier",0.990972,184,"Irish terrier",0.004050,189,"Lakeland terrier",0.003154,1,-0.000939,8192,32829,0x1ba98820,"input_tensor",0,8192,0,0
"n02096051/n02096051_5436.JPEG","transient-SEFI-row","input_tensor",1,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.639094,191,"Airedale, Airedale terrier",0.829023,189,"Lakeland terrier",0.077111,184,"Irish terrier",0.041275,1,-0.189929,8192,32900,0x1ba88820,"input_tensor",0,8192,0,0
"n02096051/n02096051_668.JPEG","transient-SEFI-row","input_tensor",1,191,"Airedale, Airedale terrier",189,"Lakeland terrier",0.491600,191,"Airedale, Airedale terrier",0.495193,189,"Lakeland terrier",0.495193,182,"Border terrier",0.001786,1,-0.003593,8192,32766,0x1ba82820,"input_tensor",0,8192,0,0
"n02113186/n02113186_12291.JPEG","transient-SEFI-row","input_tensor",1,264,"Cardigan, Cardigan Welsh corgi",158,"toy terrier",0.227132,253,"basenji",0.169470,264,"Cardigan, Cardigan Welsh corgi",0.149557,171,"Italian greyhound",0.131983,0,0.057662,8192,33228,0x1ba9e820,"input_tensor",0,8192,0,0
"n02113186/n02113186_13231.JPEG","transient-SEFI-row","input_tensor",1,264,"Cardigan, Cardigan Welsh corgi",275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.240434,186,"Norwich terrier",0.154736,275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.136554,264,"Cardigan, Cardigan Welsh corgi",0.093852,0,0.085698,8192,33038,0x1baa0820,"input_tensor",0,8192,0,0
"n02113186/n02113186_50.JPEG","transient-SEFI-row","input_tensor",1,264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.491658,263,"Pembroke, Pembroke Welsh corgi",0.522807,264,"Cardigan, Cardigan Welsh corgi",0.192330,151,"Chihuahua",0.149787,0,-0.031149,8192,32966,0x1ba96820,"input_tensor",0,8192,0,0
"n02113186/n02113186_5538.JPEG","transient-SEFI-row","input_tensor",1,264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.314391,162,"beagle",0.589632,263,"Pembroke, Pembroke Welsh corgi",0.168932,247,"Saint Bernard, St Bernard",0.048400,0,-0.275241,8192,33013,0x1ba98820,"input_tensor",0,8192,0,0
"n02113186/n02113186_9772.JPEG","transient-SEFI-row","input_tensor",1,264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.775101,264,"Cardigan, Cardigan Welsh corgi",0.690274,253,"basenji",0.135923,195,"Boston bull, Boston terrier",0.093418,1,0.084827,8192,33025,0x1ba86820,"input_tensor",0,8192,0,0
"n02114855/n02114855_1044.JPEG","transient-SEFI-row","input_tensor",1,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.823074,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.742254,104,"wallaby, brush kangaroo",0.047451,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.041875,1,0.080820,8192,33025,0x1ba96820,"input_tensor",0,8192,0,0
"n02114855/n02114855_1047.JPEG","transient-SEFI-row","input_tensor",1,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.468838,271,"red wolf, maned wolf, Canis rufus, Canis niger",0.428243,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.428243,269,"timber wolf, grey wolf, gray wolf, Canis lupus",0.065673,0,0.040595,8192,32737,0x1baa0820,"input_tensor",0,8192,0,0
