image_name,sefi_mode,target,transient,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,bytes_corrupted,bits_corrupted,fault_phys_addr,msefi_ran,msefi_recovered,recovery_class,recovery_prob,recovery_action,timeout,crash
"n01748264/n01748264_12351.JPEG","MSEFI-DDR-reset","input_tensor",0,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,429,"baseball",0.660090,790,"shopping basket",0.069573,497,"church, church building",0.042198,0,0.185861,2572697,10336797,0x1be00000,1,1,63,0.845951,"DDR_reinit(recreate_runner)",0,0
"n01748264/n01748264_12842.JPEG","MSEFI-DDR-reset","input_tensor",0,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,438,"beaker",0.604737,722,"ping-pong ball",0.222470,769,"rule, ruler",0.063739,0,0.331978,2572697,10331935,0x1be00000,1,1,63,0.936715,"DDR_reinit(recreate_runner)",0,0
"n01748264/n01748264_15432.JPEG","MSEFI-DDR-reset","input_tensor",0,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,463,"bucket, pail",0.245292,837,"sunglasses, dark glasses, shades",0.245292,971,"bubble",0.191034,0,0.754682,2572697,10330718,0x1be00000,1,1,63,0.999974,"DDR_reinit(recreate_runner)",0,0
"n01748264/n01748264_19883.JPEG","MSEFI-DDR-reset","input_tensor",0,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,845,"syringe",0.890545,898,"water bottle",0.034530,737,"pop bottle, soda bottle",0.026892,0,0.086883,2572697,10330232,0x1be00000,1,1,63,0.977429,"DDR_reinit(recreate_runner)",0,0
"n01748264/n01748264_2196.JPEG","MSEFI-DDR-reset","input_tensor",0,63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,638,"maillot",0.752045,882,"vacuum, vacuum cleaner",0.079265,862,"torch",0.037442,0,0.245356,2572697,10332521,0x1be00000,1,1,63,0.997401,"DDR_reinit(recreate_runner)",0,0
"n02093991/n02093991_2155.JPEG","MSEFI-DDR-reset","input_tensor",0,184,"Irish terrier",184,"Irish terrier",0.614769,633,"loupe, jeweler's loupe",0.125315,618,"ladle",0.125315,731,"plunger, plumber's helper",0.125315,0,0.489454,2572697,10330920,0x1be00000,1,1,184,0.614769,"DDR_reinit(recreate_runner)",0,0
"n02093991/n02093991_75.JPEG","MSEFI-DDR-reset","input_tensor",0,184,"Irish terrier",182,"Border terrier",0.983502,744,"projectile, missile",0.628958,899,"water jug",0.180199,907,"wine bottle",0.140339,0,0.354544,2572697,10333597,0x1be00000,1,0,182,0.983502,"DDR_reinit(recreate_runner)",0,0
"n02093991/n02093991_7823.JPEG","MSEFI-DDR-reset","input_tensor",0,184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,538,"dome",0.930799,497,"church, church building",0.036091,727,"planetarium",0.017048,0,-0.378579,2572697,10330842,0x1be00000,1,0,202,0.552219,"DDR_reinit(recreate_runner)",0,0
"n02093991/n02093991_7935.JPEG","MSEFI-DDR-reset","input_tensor",0,184,"Irish terrier",184,"Irish terrier",0.964093,910,"wooden spoon",0.950630,587,"hammer",0.036860,828,"strainer",0.010561,0,0.013463,2572697,10330390,0x1be00000,1,1,184,0.964093,"DDR_reinit(recreate_runner)",0,0
"n02093991/n02093991_8145.JPEG","MSEFI-DDR-reset","input_tensor",0,184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,463,"bucket, pail",0.352997,618,"ladle",0.352997,852,"tennis ball",0.214104,0,-0.035495,2572697,10331644,0x1be00000,1,0,202,0.317502,"DDR_reinit(recreate_runner)",0,0
"n02096051/n02096051_2751.JPEG","MSEFI-DDR-reset","input_tensor",0,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,208,"Labrador retriever",0.730838,852,"tennis ball",0.098908,432,"bassoon",0.077030,0,0.111146,2572697,10329406,0x1be00000,1,1,191,0.841985,"DDR_reinit(recreate_runner)",0,0
"n02096051/n02096051_2946.JPEG","MSEFI-DDR-reset","input_tensor",0,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,616,"knot",0.817257,488,"chain",0.182355,701,"parachute, chute",0.000352,0,0.096823,2572697,10328333,0x1be00000,1,1,191,0.914080,"DDR_reinit(recreate_runner)",0,0
"n02096051/n02096051_495.JPEG","MSEFI-DDR-reset","input_tensor",0,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,899,"water jug",0.273796,463,"bucket, pail",0.273796,696,"paintbrush",0.273796,0,0.694813,2572697,10332964,0x1be00000,1,1,191,0.968609,"DDR_reinit(recreate_runner)",0,0
"n02096051/n02096051_5436.JPEG","MSEFI-DDR-reset","input_tensor",0,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,883,"vase",0.999323,619,"lampshade, lamp shade",0.000553,515,"cowboy hat, ten-gallon hat",0.000028,0,-0.010620,2572697,10334352,0x1be00000,1,1,191,0.988703,"DDR_reinit(recreate_runner)",0,0
"n02096051/n02096051_668.JPEG","MSEFI-DDR-reset","input_tensor",0,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,157,"papillon",0.092140,38,"banded gecko",0.092140,265,"toy poodle",0.092140,0,0.898982,2572697,10328729,0x1be00000,1,1,191,0.991122,"DDR_reinit(recreate_runner)",0,0
"n02113186/n02113186_12291.JPEG","MSEFI-DDR-reset","input_tensor",0,264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,755,"radio telescope, radio reflector",0.311987,270,"white wolf, Arctic wolf, Canis lupus tundrarum",0.311987,900,"water tower",0.242976,0,0.536463,2572697,10331513,0x1be00000,1,1,264,0.848451,"DDR_reinit(recreate_runner)",0,0
"n02113186/n02113186_13231.JPEG","MSEFI-DDR-reset","input_tensor",0,264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,341,"hog, pig, grunter, squealer, Sus scrofa",0.454426,499,"cleaver, meat cleaver, chopper",0.214656,898,"water bottle",0.167174,0,0.035552,2572697,10329355,0x1be00000,1,0,201,0.489978,"DDR_reinit(recreate_runner)",0,0
"n02113186/n02113186_50.JPEG","MSEFI-DDR-reset","input_tensor",0,264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,488,"chain",0.985739,783,"screw",0.005173,677,"nail",0.003137,0,-0.469427,2572697,10327558,0x1be00000,1,0,263,0.516311,"DDR_reinit(recreate_runner)",0,0
"n02113186/n02113186_5538.JPEG","MSEFI-DDR-reset","input_tensor",0,264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,828,"strainer",0.252092,523,"crutch",0.252092,463,"bucket, pail",0.252092,0,0.319018,2572697,10325504,0x1be00000,1,0,162,0.571110,"DDR_reinit(recreate_runner)",0,0
