image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_vaddr,fault_byte_offset,fault_bit,timeout,crash,output_anomaly
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,590,"hand-held computer, hand-held microcomputer",0.999958,63,"Indian cobra, Naja naja",0.000021,242,"boxer",0.000017,0,-0.154006,0xaaaaf33e908f,383,1,0,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,709,"pencil box, pencil case",0.499978,261,"keeshond",0.499978,63,"Indian cobra, Naja naja",0.000023,0,0.436737,0xaaaaf33e91bd,685,1,0,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,873,"triumphal arch",0.952516,63,"Indian cobra, Naja naja",0.047423,563,"fountain pen",0.000056,0,0.047458,0xaaaaf33e8f22,18,3,0,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,426,"barometer",0.730755,355,"llama",0.268830,63,"Indian cobra, Naja naja",0.000404,0,0.246673,0xaaaaf33e8ff4,228,2,0,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,832,"stupa, tope",0.999074,63,"Indian cobra, Naja naja",0.000911,523,"crutch",0.000013,0,-0.001672,0xaaaaf33e9185,629,4,0,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,14,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",0.561329,3,"tiger shark, Galeocerdo cuvieri",0.437164,208,"Labrador retriever",0.001391,0,0.053439,0xaaaaf33e8f77,103,5,0,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.980433,184,"Irish terrier",0.008482,185,"Norfolk terrier",0.004007,0,0.003069,0xaaaaf33e8f4b,59,0,0,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,68,"sidewinder, horned rattlesnake, Crotalus cerastes",0.999992,202,"soft-coated wheaten terrier",0.000003,32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",0.000002,0,-0.447773,0xaaaaf33e8f64,84,6,0,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,956,"custard apple",0.999811,184,"Irish terrier",0.000158,855,"thimble",0.000028,0,-0.035717,0xaaaaf33e90a8,408,6,0,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,184,"Irish terrier",0.562176,781,"scoreboard",0.437823,202,"soft-coated wheaten terrier",0.000000,1,-0.244674,0xaaaaf33e8fc7,183,7,0,0,0
"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,540,"drilling platform, offshore rig",0.777246,555,"fire engine, fire truck",0.222685,191,"Airedale, Airedale terrier",0.000058,0,0.064738,0xaaaaf33e92bd,941,4,0,0,0
"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,766,"rotisserie",0.999996,808,"sombrero",0.000004,191,"Airedale, Airedale terrier",0.000000,0,-0.085916,0xaaaaf33e9134,548,4,0,0,0
"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.817555,1,"goldfish, Carassius auratus",0.182421,191,"Airedale, Airedale terrier",0.000023,0,0.151054,0xaaaaf33e9222,786,3,0,0,0
