image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_vaddr,fault_byte_offset,fault_bit,timeout,crash,output_anomaly
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,873,"triumphal arch",0.731058,650,"microphone, mike",0.268941,54,"hognose snake, puff adder, sand viper",0.000000,0,0.114893,0xaaaaf33e914d,573,3,0,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.930840,57,"garter snake, grass snake",0.017049,64,"green mamba",0.013278,1,0.005875,0xaaaaf33e91ef,735,2,0,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999947,218,"Welsh springer spaniel",0.000028,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000017,1,0.000028,0xaaaaf33e9222,786,5,0,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.977428,60,"night snake, Hypsiglena torquata",0.013942,58,"water snake",0.006586,1,0.000001,0xaaaaf33e9065,341,1,0,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,560,"football helmet",0.999954,63,"Indian cobra, Naja naja",0.000045,321,"admiral",0.000000,0,-0.002553,0xaaaaf33e91b6,678,2,0,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.614761,211,"vizsla, Hungarian pointer",0.226158,182,"Border terrier",0.083199,1,0.000008,0xaaaaf33e8f73,99,5,0,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,864,"tow truck, tow car, wrecker",0.999438,182,"Border terrier",0.000553,184,"Irish terrier",0.000005,0,-0.015936,0xaaaaf33e90b2,418,4,0,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,569,"garbage truck, dustcart",0.731058,661,"Model T",0.268941,202,"soft-coated wheaten terrier",0.000001,0,-0.178839,0xaaaaf33e9087,375,0,0,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.964089,182,"Border terrier",0.017658,192,"cairn, cairn terrier",0.006496,1,0.000004,0xaaaaf33e91c3,691,4,0,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,484,"catamaran",0.999999,202,"soft-coated wheaten terrier",0.000000,184,"Irish terrier",0.000000,0,-0.682496,0xaaaaf33e90ac,412,5,0,0,0
"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.841985,189,"Lakeland terrier",0.041920,187,"Yorkshire terrier",0.032647,1,0.000000,0xaaaaf33e9147,567,2,0,0,0
"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.912736,211,"vizsla, Hungarian pointer",0.035391,189,"Lakeland terrier",0.013019,1,0.001344,0xaaaaf33e9237,807,4,0,0,0
"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,138,"bustard",0.999413,191,"Airedale, Airedale terrier",0.000553,189,"Lakeland terrier",0.000017,0,-0.030803,0xaaaaf33e921a,778,6,0,0,0
"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,191,"Airedale, Airedale terrier",0.988703,189,"Lakeland terrier",0.008554,184,"Irish terrier",0.001158,1,-0.000000,0xaaaaf33e918c,636,7,0,0,0
"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.897645,39,"common iguana, iguana, Iguana iguana",0.094611,175,"otterhound, otter hound",0.006048,1,0.093477,0xaaaaf33e9140,560,0,0,0,0
"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,393,"anemone fish",0.924132,328,"sea urchin",0.075857,264,"Cardigan, Cardigan Welsh corgi",0.000009,0,-0.075681,0xaaaaf33e9058,328,7,0,0,0
"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,201,"silky terrier, Sydney silky",0.490260,275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.297357,212,"English setter",0.085194,0,-0.000281,0xaaaaf33e92bb,939,4,0,0,0
"n02113186/n02113186_50.JPEG",264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,263,"Pembroke, Pembroke Welsh corgi",0.516316,264,"Cardigan, Cardigan Welsh corgi",0.402108,158,"toy terrier",0.033007,0,-0.000005,0xaaaaf33e8fb8,168,2,0,0,0
"n02113186/n02113186_5538.JPEG",264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,459,"brassiere, bra, bandeau",1.000000,162,"beagle",0.000000,166,"Walker hound, Walker foxhound",0.000000,0,-0.428890,0xaaaaf33e925e,846,1,0,0,0
"n02113186/n02113186_9772.JPEG",264,"Cardigan, Cardigan Welsh corgi",195,"Boston bull, Boston terrier",0.305252,996,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.777300,143,"oystercatcher, oyster catcher",0.222700,264,"Cardigan, Cardigan Welsh corgi",0.000000,0,-0.472048,0xaaaaf33e917f,623,6,0,0,0
"n02114855/n02114855_1044.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.999997,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.000002,331,"hare",0.000000,0,-0.066922,0xaaaaf33e9290,896,7,0,0,0
"n02114855/n02114855_1047.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856384,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.054747,271,"red wolf, maned wolf, Canis rufus, Canis niger",0.054747,1,0.000000,0xaaaaf33e9058,328,2,0,0,0
"n02114855/n02114855_18848.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831597,605,"iPod",0.999980,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.000017,293,"cheetah, chetah, Acinonyx jubatus",0.000002,0,-0.168383,0xaaaaf33e90d1,449,5,0,0,0
"n02114855/n02114855_7204.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926728,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.016974,277,"red fox, Vulpes vulpes",0.008018,1,0.000006,0xaaaaf33e92dd,973,1,0,0,0
"n02114855/n02114855_7265.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.818428,648,"medicine chest, medicine cabinet",0.999998,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.000001,269,"timber wolf, grey wolf, gray wolf, Canis lupus",0.000000,0,-0.181571,0xaaaaf33e9117,519,1,0,0,0
"n02134418/n02134418_11090.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.945521,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.945520,369,"siamang, Hylobates syndactylus, Symphalangus syndactylus",0.022236,377,"marmoset",0.006371,1,0.000001,0xaaaaf33e92c8,952,5,0,0,0
"n02134418/n02134418_2895.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999508,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999508,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.000431,294,"brown bear, bruin, Ursus arctos",0.000058,1,0.000000,0xaaaaf33e904c,316,6,0,0,0
"n02134418/n02134418_3846.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730507,663,"monastery",0.992868,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.005210,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.001917,0,-0.262361,0xaaaaf33e90b9,425,3,0,0,0
"n02134418/n02134418_4725.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.907159,139,"ruddy turnstone, Arenaria interpres",0.999525,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.000431,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.000017,0,-0.092366,0xaaaaf33e8f74,100,2,0,0,0
"n02134418/n02134418_5777.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.608753,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.497366,64,"green mamba",0.182971,367,"chimpanzee, chimp, Pan troglodytes",0.142498,1,0.111388,0xaaaaf33e8f4f,63,4,0,0,0
"n02264363/n02264363_13680.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.562020,318,"lacewing, lacewing fly",0.562018,971,"bubble",0.125403,311,"grasshopper, hopper",0.125403,1,0.000003,0xaaaaf33e929f,911,5,0,0,0
"n02264363/n02264363_3092.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.984973,318,"lacewing, lacewing fly",0.984973,317,"leafhopper",0.006637,307,"weevil",0.003135,1,-0.000000,0xaaaaf33e91f5,741,0,0,0,0
"n02264363/n02264363_4632.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.974743,318,"lacewing, lacewing fly",0.861143,919,"street sign",0.116543,319,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",0.015772,1,0.113600,0xaaaaf33e903e,302,3,0,0,0
"n02264363/n02264363_5318.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999994,318,"lacewing, lacewing fly",0.999994,317,"leafhopper",0.000004,316,"cicada, cicala",0.000001,1,0.000000,0xaaaaf33e90ca,442,2,0,0,0
"n02264363/n02264363_9846.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999998,318,"lacewing, lacewing fly",0.999087,554,"fireboat",0.000911,311,"grasshopper, hopper",0.000001,1,0.000911,0xaaaaf33e9078,360,4,0,0,0
"n02699494/n02699494_12579.JPEG",406,"altar",406,"altar",0.955258,495,"china cabinet, china closet",0.997400,406,"altar",0.002472,884,"vault",0.000045,0,-0.042142,0xaaaaf33e90c0,432,5,0,0,0
"n02699494/n02699494_18171.JPEG",406,"altar",406,"altar",0.998605,53,"ringneck snake, ring-necked snake, ring snake",0.970648,406,"altar",0.029311,857,"throne",0.000021,0,0.027957,0xaaaaf33e9043,307,0,0,0,0
"n02699494/n02699494_2349.JPEG",406,"altar",406,"altar",0.957186,709,"pencil box, pencil case",0.999645,406,"altar",0.000335,884,"vault",0.000013,0,-0.042459,0xaaaaf33e905a,330,4,0,0,0
"n02699494/n02699494_4661.JPEG",406,"altar",406,"altar",0.998281,406,"altar",0.998281,497,"church, church building",0.001169,687,"organ, pipe organ",0.000158,1,0.000000,0xaaaaf33e907e,366,0,0,0,0
"n02699494/n02699494_4682.JPEG",406,"altar",406,"altar",0.910919,406,"altar",0.910920,884,"vault",0.058233,497,"church, church building",0.021423,1,-0.000001,0xaaaaf33e922f,799,1,0,0,0
"n02704792/n02704792_13304.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.998796,408,"amphibian, amphibious vehicle",0.998796,694,"paddlewheel, paddle wheel",0.000261,484,"catamaran",0.000261,1,0.000000,0xaaaaf33e8fbd,173,2,0,0,0
"n02704792/n02704792_2135.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.985230,408,"amphibian, amphibious vehicle",0.984096,975,"lakeside, lakeshore",0.003132,536,"dock, dockage, docking facility",0.002439,1,0.001134,0xaaaaf33e91fa,746,3,0,0,0
