image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01484850/ILSVRC2012_val_00014467.JPEG",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.876746,686,"oil filter",0.999856,2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.000123,3,"tiger shark, Galeocerdo cuvieri",0.000017,0,-0.123110,0,0
"n01484850/ILSVRC2012_val_00019409.JPEG",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.994412,47,"African chameleon, Chamaeleo chamaeleon",0.559432,858,"tile roof",0.435686,2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.004840,0,0.434981,0,0
"n01484850/ILSVRC2012_val_00027514.JPEG",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.981914,2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.981919,3,"tiger shark, Galeocerdo cuvieri",0.017984,5,"electric ray, crampfish, numbfish, torpedo",0.000073,1,-0.000004,0,0
"n01484850/ILSVRC2012_val_00030127.JPEG",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.828307,678,"neck brace",0.998829,970,"alp",0.001170,737,"pop bottle, soda bottle",0.000001,0,-0.170522,0,0
"n01484850/ILSVRC2012_val_00039445.JPEG",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.968529,866,"tractor",0.999960,2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.000035,3,"tiger shark, Galeocerdo cuvieri",0.000003,0,-0.031432,0,0
"n01494475/ILSVRC2012_val_00012546.JPEG",4,"hammerhead, hammerhead shark",389,"barracouta, snoek",0.717536,389,"barracouta, snoek",0.567394,956,"custard apple",0.208733,391,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",0.098598,0,0.150142,0,0
"n01494475/ILSVRC2012_val_00016259.JPEG",4,"hammerhead, hammerhead shark",4,"hammerhead, hammerhead shark",0.850878,887,"vestment",0.999484,4,"hammerhead, hammerhead shark",0.000431,3,"tiger shark, Galeocerdo cuvieri",0.000058,0,-0.148606,0,0
"n01494475/ILSVRC2012_val_00027160.JPEG",4,"hammerhead, hammerhead shark",4,"hammerhead, hammerhead shark",0.949749,792,"shovel",0.736066,373,"macaque",0.164239,595,"harvester, reaper",0.099616,0,0.213683,0,0
"n01494475/ILSVRC2012_val_00034178.JPEG",4,"hammerhead, hammerhead shark",913,"wreck",0.757686,232,"Border collie",0.511741,622,"lens cap, lens cover",0.310386,301,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",0.088927,0,0.245946,0,0
"n01494475/ILSVRC2012_val_00039588.JPEG",4,"hammerhead, hammerhead shark",4,"hammerhead, hammerhead shark",0.986228,256,"Newfoundland, Newfoundland dog",0.952377,547,"electric locomotive",0.047416,0,"tench, Tinca tinca",0.000194,0,0.033852,0,0
"n01644900/ILSVRC2012_val_00010593.JPEG",32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",0.979690,32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",0.979593,30,"bullfrog, Rana catesbeiana",0.008475,31,"tree frog, tree-frog",0.006600,1,0.000097,0,0
"n01644900/ILSVRC2012_val_00016934.JPEG",32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",26,"common newt, Triturus vulgaris",0.460747,992,"agaric",0.985633,26,"common newt, Triturus vulgaris",0.006641,30,"bullfrog, Rana catesbeiana",0.001903,0,-0.524887,0,0
"n01644900/ILSVRC2012_val_00021776.JPEG",32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",119,"rock crab, Cancer irroratus",0.470971,647,"measuring cup",0.775180,119,"rock crab, Cancer irroratus",0.104909,124,"crayfish, crawfish, crawdad, crawdaddy",0.038594,0,-0.304209,0,0
"n01644900/ILSVRC2012_val_00024102.JPEG",32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",49,"African crocodile, Nile crocodile, Crocodylus niloticus",0.377168,443,"bib",0.718440,220,"Sussex spaniel",0.205837,634,"lumbermill, sawmill",0.075723,0,-0.341272,0,0
"n01644900/ILSVRC2012_val_00036722.JPEG",32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",30,"bullfrog, Rana catesbeiana",0.504762,458,"brass, memorial tablet, plaque",0.730679,339,"sorrel",0.209343,871,"trimaran",0.059978,0,-0.225917,0,0
"n01748264/ILSVRC2012_val_00003143.JPEG",63,"Indian cobra, Naja naja",57,"garter snake, grass snake",0.266503,984,"rapeseed",0.999999,825,"stone wall",0.000001,775,"sarong",0.000000,0,-0.733496,0,0
"n01748264/ILSVRC2012_val_00014457.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.996006,470,"candle, taper, wax light",0.999958,63,"Indian cobra, Naja naja",0.000021,9,"ostrich, Struthio camelus",0.000013,0,-0.003951,0,0
"n01748264/ILSVRC2012_val_00021130.JPEG",63,"Indian cobra, Naja naja",358,"polecat, fitch, foulmart, foumart, Mustela putorius",0.713751,597,"holster",0.999569,743,"prison, prison house",0.000431,358,"polecat, fitch, foulmart, foumart, Mustela putorius",0.000000,0,-0.285819,0,0
"n01748264/ILSVRC2012_val_00030303.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.940430,780,"schooner",0.936350,63,"Indian cobra, Naja naja",0.059859,54,"hognose snake, puff adder, sand viper",0.002980,0,0.004080,0,0
"n01748264/ILSVRC2012_val_00042111.JPEG",63,"Indian cobra, Naja naja",54,"hognose snake, puff adder, sand viper",0.337059,627,"limousine, limo",0.659467,913,"wreck",0.188941,847,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.147147,0,-0.322408,0,0
"n01773157/ILSVRC2012_val_00008960.JPEG",72,"black and gold garden spider, Argiope aurantia",72,"black and gold garden spider, Argiope aurantia",0.670349,820,"steam locomotive",0.995636,72,"black and gold garden spider, Argiope aurantia",0.001922,951,"lemon",0.001497,0,-0.325287,0,0
"n01773157/ILSVRC2012_val_00022156.JPEG",72,"black and gold garden spider, Argiope aurantia",74,"garden spider, Aranea diademata",0.590088,242,"boxer",0.628531,266,"miniature poodle",0.231223,806,"sock",0.140244,0,-0.038442,0,0
"n01773157/ILSVRC2012_val_00039799.JPEG",72,"black and gold garden spider, Argiope aurantia",72,"black and gold garden spider, Argiope aurantia",0.673129,72,"black and gold garden spider, Argiope aurantia",0.563336,74,"garden spider, Aranea diademata",0.266101,97,"drake",0.125697,1,0.109793,0,0
"n01773157/ILSVRC2012_val_00042786.JPEG",72,"black and gold garden spider, Argiope aurantia",72,"black and gold garden spider, Argiope aurantia",0.809592,72,"black and gold garden spider, Argiope aurantia",0.802372,74,"garden spider, Aranea diademata",0.179033,73,"barn spider, Araneus cavaticus",0.008914,1,0.007220,0,0
"n01773157/ILSVRC2012_val_00043063.JPEG",72,"black and gold garden spider, Argiope aurantia",72,"black and gold garden spider, Argiope aurantia",0.709986,351,"hartebeest",0.999345,78,"tick",0.000430,37,"box turtle, box tortoise",0.000123,0,-0.289359,0,0
"n01776313/ILSVRC2012_val_00000679.JPEG",78,"tick",78,"tick",0.966704,78,"tick",0.886912,554,"fireboat",0.044157,73,"barn spider, Araneus cavaticus",0.026782,1,0.079793,0,0
"n01776313/ILSVRC2012_val_00001766.JPEG",78,"tick",78,"tick",0.967784,750,"quilt, comforter, comfort, puff",0.999986,78,"tick",0.000013,176,"Saluki, gazelle hound",0.000001,0,-0.032202,0,0
"n01776313/ILSVRC2012_val_00005788.JPEG",78,"tick",78,"tick",0.855148,2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.997303,78,"tick",0.001925,799,"sliding door",0.000430,0,-0.142156,0,0
"n01776313/ILSVRC2012_val_00007065.JPEG",78,"tick",78,"tick",0.970245,539,"doormat, welcome mat",0.952382,253,"basenji",0.047416,78,"tick",0.000194,0,0.017863,0,0
"n01776313/ILSVRC2012_val_00014587.JPEG",78,"tick",78,"tick",0.908319,179,"Staffordshire bullterrier, Staffordshire bull terrier",0.999918,363,"armadillo",0.000075,78,"tick",0.000006,0,-0.091600,0,0
"n01910747/ILSVRC2012_val_00000063.JPEG",107,"jellyfish",107,"jellyfish",0.998479,661,"Model T",0.987585,107,"jellyfish",0.010971,831,"studio couch, day bed",0.001156,0,0.010894,0,0
"n01910747/ILSVRC2012_val_00007283.JPEG",107,"jellyfish",107,"jellyfish",0.999598,133,"bittern",0.998053,107,"jellyfish",0.001927,526,"desk",0.000010,0,0.001545,0,0
"n01910747/ILSVRC2012_val_00015443.JPEG",107,"jellyfish",107,"jellyfish",1.000000,107,"jellyfish",0.679178,228,"komondor",0.320821,549,"envelope",0.000000,1,0.320822,0,0
"n01910747/ILSVRC2012_val_00018952.JPEG",107,"jellyfish",107,"jellyfish",0.257402,464,"buckle",0.999774,107,"jellyfish",0.000058,887,"vestment",0.000045,0,-0.742373,0,0
"n01910747/ILSVRC2012_val_00026530.JPEG",107,"jellyfish",907,"wine bottle",0.300438,835,"sundial",0.622457,509,"confectionery, confectionary, candy store",0.377539,566,"French horn, horn",0.000003,0,-0.322019,0,0
