injection_type,target,k_bits,image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_addr,fault_byte_offset,fault_bit,crash
"MBU","INPUT_TENSOR",2000,"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.916897,54,"hognose snake, puff adder, sand viper",0.035552,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.007933,1,-0.070945,0x0,144665,4,0
"MBU","INPUT_TENSOR",2000,"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.988372,57,"garter snake, grass snake",0.005186,60,"night snake, Hypsiglena torquata",0.003146,1,-0.051657,0x0,101744,5,0
"MBU","INPUT_TENSOR",2000,"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.991535,58,"water snake",0.001914,9,"ostrich, Struthio camelus",0.001914,1,0.008439,0x0,63415,5,0
"MBU","INPUT_TENSOR",2000,"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,126,"isopod",0.387903,63,"Indian cobra, Naja naja",0.183232,114,"slug",0.067407,0,0.589526,0x0,15438,5,0
"MBU","INPUT_TENSOR",2000,"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.963381,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.013742,54,"hognose snake, puff adder, sand viper",0.008335,1,0.034020,0x0,56685,2,0
"MBU","INPUT_TENSOR",2000,"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,182,"Border terrier",0.547442,184,"Irish terrier",0.258593,211,"vizsla, Hungarian pointer",0.057700,0,0.067327,0x0,22443,3,0
"MBU","INPUT_TENSOR",2000,"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.824464,185,"Norfolk terrier",0.067676,189,"Lakeland terrier",0.041048,0,0.159038,0x0,81050,0,0
"MBU","INPUT_TENSOR",2000,"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.515966,200,"Tibetan terrier, chrysanthemum dog",0.189813,184,"Irish terrier",0.089661,0,0.036253,0x0,119801,2,0
"MBU","INPUT_TENSOR",2000,"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.339034,189,"Lakeland terrier",0.205635,192,"cairn, cairn terrier",0.124724,1,0.625059,0x0,18871,7,0
"MBU","INPUT_TENSOR",2000,"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,243,"bull mastiff",0.525345,163,"bloodhound, sleuthhound",0.193264,242,"boxer",0.091291,0,-0.207843,0x0,25922,4,0
"MBU","INPUT_TENSOR",2000,"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.799219,187,"Yorkshire terrier",0.051092,189,"Lakeland terrier",0.051092,1,0.042765,0x0,46995,6,0
"MBU","INPUT_TENSOR",2000,"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.856231,211,"vizsla, Hungarian pointer",0.070284,219,"cocker spaniel, English cocker spaniel, cocker",0.009512,1,0.057849,0x0,134973,0,0
"MBU","INPUT_TENSOR",2000,"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.991246,189,"Lakeland terrier",0.008576,188,"wire-haired fox terrier",0.000122,1,-0.022636,0x0,148843,0,0
"MBU","INPUT_TENSOR",2000,"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,191,"Airedale, Airedale terrier",0.617081,175,"otterhound, otter hound",0.039449,76,"tarantula",0.039449,1,0.371622,0x0,32247,0,0
"MBU","INPUT_TENSOR",2000,"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.961415,189,"Lakeland terrier",0.037278,186,"Norwich terrier",0.000683,1,0.029707,0x0,45259,4,0
"MBU","INPUT_TENSOR",2000,"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,264,"Cardigan, Cardigan Welsh corgi",0.574449,253,"basenji",0.128177,232,"Border collie",0.060547,1,0.274002,0x0,98724,3,0
"MBU","INPUT_TENSOR",2000,"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,188,"wire-haired fox terrier",0.794335,203,"West Highland white terrier",0.107501,201,"silky terrier, Sydney silky",0.030800,0,-0.304356,0x0,134944,3,0
"MBU","INPUT_TENSOR",2000,"n02113186/n02113186_50.JPEG",264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,264,"Cardigan, Cardigan Welsh corgi",0.770158,263,"Pembroke, Pembroke Welsh corgi",0.171845,158,"toy terrier",0.029862,1,-0.253847,0x0,130070,4,0
"MBU","INPUT_TENSOR",2000,"n02113186/n02113186_5538.JPEG",264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,162,"beagle",0.685771,161,"basset, basset hound",0.092809,264,"Cardigan, Cardigan Welsh corgi",0.043840,0,-0.114660,0x0,15076,2,0
