injection_type,target,k_bits,image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_addr,fault_byte_offset,fault_bit,crash
"MBU","INPUT_TENSOR",20000,"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.203176,219,"cocker spaniel, English cocker spaniel, cocker",0.123233,364,"three-toed sloth, ai, Bradypus tridactylus",0.123233,1,0.642775,0x0,1188,1,0
"MBU","INPUT_TENSOR",20000,"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.427652,67,"diamondback, diamondback rattlesnake, Crotalus adamanteus",0.157324,65,"sea snake",0.122524,1,0.509063,0x0,27316,4,0
"MBU","INPUT_TENSOR",20000,"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,9,"ostrich, Struthio camelus",0.404130,390,"eel",0.115785,677,"nail",0.115785,0,0.595844,0x0,113661,7,0
"MBU","INPUT_TENSOR",20000,"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,463,"bucket, pail",0.111321,179,"Staffordshire bullterrier, Staffordshire bull terrier",0.067519,106,"wombat",0.052584,0,0.866108,0x0,83918,3,0
"MBU","INPUT_TENSOR",20000,"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,419,"Band Aid",0.205271,600,"hook, claw",0.205271,65,"sea snake",0.096963,0,0.792130,0x0,109524,0,0
"MBU","INPUT_TENSOR",20000,"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,191,"Airedale, Airedale terrier",0.261457,180,"American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier",0.203623,211,"vizsla, Hungarian pointer",0.158582,0,0.353312,0x0,113778,4,0
"MBU","INPUT_TENSOR",20000,"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.260317,193,"Australian terrier",0.157890,189,"Lakeland terrier",0.157890,0,0.723185,0x0,58603,7,0
"MBU","INPUT_TENSOR",20000,"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,184,"Irish terrier",0.759736,191,"Airedale, Airedale terrier",0.217668,202,"soft-coated wheaten terrier",0.005119,1,-0.207517,0x0,147138,4,0
"MBU","INPUT_TENSOR",20000,"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,819,"stage",0.410263,716,"picket fence, paling",0.055523,818,"spotlight, spot",0.043241,0,0.553830,0x0,82761,4,0
"MBU","INPUT_TENSOR",20000,"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,219,"cocker spaniel, English cocker spaniel, cocker",0.379862,202,"soft-coated wheaten terrier",0.139743,163,"bloodhound, sleuthhound",0.084759,0,-0.062359,0x0,9858,3,0
