injection_type,target,k_bits,image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_addr,fault_byte_offset,fault_bit,crash
"MBU","INPUT_TENSOR",50000,"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,390,"eel",0.176992,792,"shovel",0.137842,364,"three-toed sloth, ai, Bradypus tridactylus",0.083605,0,0.668959,0x0,12939,7,0
"MBU","INPUT_TENSOR",50000,"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,390,"eel",0.566845,359,"black-footed ferret, ferret, Mustela nigripes",0.076714,358,"polecat, fitch, foulmart, foumart, Mustela putorius",0.059745,0,0.369870,0x0,59549,5,0
"MBU","INPUT_TENSOR",50000,"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,792,"shovel",0.250366,327,"starfish, sea star",0.194985,9,"ostrich, Struthio camelus",0.118264,0,0.749608,0x0,56465,5,0
"MBU","INPUT_TENSOR",50000,"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,852,"tennis ball",0.726518,792,"shovel",0.076574,463,"bucket, pail",0.036171,0,0.250910,0x0,31732,4,0
"MBU","INPUT_TENSOR",50000,"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,390,"eel",0.472165,6,"stingray",0.063901,488,"chain",0.063901,0,0.525236,0x0,144781,2,0
"MBU","INPUT_TENSOR",50000,"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.373501,191,"Airedale, Airedale terrier",0.226540,327,"starfish, sea star",0.107010,1,0.241268,0x0,49682,6,0
"MBU","INPUT_TENSOR",50000,"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,260,"chow, chow chow",0.233687,235,"German shepherd, German shepherd dog, German police dog, alsatian",0.052143,207,"golden retriever",0.052143,0,0.749815,0x0,96981,2,0
"MBU","INPUT_TENSOR",50000,"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,184,"Irish terrier",0.701939,191,"Airedale, Airedale terrier",0.201109,189,"Lakeland terrier",0.057619,1,-0.149720,0x0,135226,7,0
"MBU","INPUT_TENSOR",50000,"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,703,"park bench",0.186338,792,"shovel",0.145120,980,"volcano",0.068550,0,0.777755,0x0,85623,4,0
"MBU","INPUT_TENSOR",50000,"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,987,"corn",0.428403,219,"cocker spaniel, English cocker spaniel, cocker",0.259839,390,"eel",0.157601,0,-0.110900,0x0,112957,4,0
"MBU","INPUT_TENSOR",50000,"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.449994,189,"Lakeland terrier",0.165543,201,"silky terrier, Sydney silky",0.128925,1,0.391991,0x0,74997,3,0
"MBU","INPUT_TENSOR",50000,"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.302599,216,"clumber, clumber spaniel",0.302599,219,"cocker spaniel, English cocker spaniel, cocker",0.086696,1,0.611481,0x0,112781,7,0
"MBU","INPUT_TENSOR",50000,"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.801077,189,"Lakeland terrier",0.178745,184,"Irish terrier",0.008899,1,0.167532,0x0,58536,5,0
"MBU","INPUT_TENSOR",50000,"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,792,"shovel",0.120423,741,"prayer rug, prayer mat",0.073040,488,"chain",0.056884,0,0.868280,0x0,52252,7,0
"MBU","INPUT_TENSOR",50000,"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,193,"Australian terrier",0.090605,741,"prayer rug, prayer mat",0.070564,201,"silky terrier, Sydney silky",0.070564,0,0.900516,0x0,23454,6,0
"MBU","INPUT_TENSOR",50000,"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,219,"cocker spaniel, English cocker spaniel, cocker",0.280817,267,"standard poodle",0.280817,266,"miniature poodle",0.062659,0,0.567634,0x0,116147,5,0
"MBU","INPUT_TENSOR",50000,"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,488,"chain",0.378915,367,"chimpanzee, chimp, Pan troglodytes",0.084547,677,"nail",0.065846,0,0.111064,0x0,53207,4,0
"MBU","INPUT_TENSOR",50000,"n02113186/n02113186_50.JPEG",264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,361,"skunk, polecat, wood pussy",0.951919,362,"badger",0.022387,358,"polecat, fitch, foulmart, foumart, Mustela putorius",0.003890,0,-0.435607,0x0,52351,2,0
"MBU","INPUT_TENSOR",50000,"n02113186/n02113186_5538.JPEG",264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,792,"shovel",0.867936,361,"skunk, polecat, wood pussy",0.026209,677,"nail",0.020412,0,-0.296826,0x0,120926,1,0
"MBU","INPUT_TENSOR",50000,"n02113186/n02113186_9772.JPEG",264,"Cardigan, Cardigan Welsh corgi",195,"Boston bull, Boston terrier",0.305252,195,"Boston bull, Boston terrier",0.287337,247,"Saint Bernard, St Bernard",0.287337,284,"Siamese cat, Siamese",0.135728,0,0.017916,0x0,20762,6,0
"MBU","INPUT_TENSOR",50000,"n02114855/n02114855_1044.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,792,"shovel",0.657771,488,"chain",0.114303,77,"wolf spider, hunting spider",0.069329,0,0.275305,0x0,1637,3,0
"MBU","INPUT_TENSOR",50000,"n02114855/n02114855_1047.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,112,"conch",0.386296,390,"eel",0.142110,329,"sea cucumber, holothurian",0.086194,0,0.470089,0x0,8856,2,0
"MBU","INPUT_TENSOR",50000,"n02114855/n02114855_18848.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831597,135,"limpkin, Aramus pictus",0.416950,331,"hare",0.072455,792,"shovel",0.056428,0,0.414646,0x0,150247,3,0
"MBU","INPUT_TENSOR",50000,"n02114855/n02114855_7204.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,852,"tennis ball",0.332641,792,"shovel",0.201757,109,"brain coral",0.057804,0,0.594092,0x0,74909,1,0
"MBU","INPUT_TENSOR",50000,"n02114855/n02114855_7265.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.818428,703,"park bench",0.466635,792,"shovel",0.133693,428,"barrow, garden cart, lawn cart, wheelbarrow",0.049183,0,0.351793,0x0,123174,3,0
"MBU","INPUT_TENSOR",50000,"n02134418/n02134418_11090.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.945521,109,"brain coral",0.252003,973,"coral reef",0.196260,328,"sea urchin",0.056229,0,0.693518,0x0,85853,0,0
"MBU","INPUT_TENSOR",50000,"n02134418/n02134418_2895.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999508,362,"badger",0.333842,334,"porcupine, hedgehog",0.259996,106,"wombat",0.074490,0,0.665666,0x0,73311,0,0
"MBU","INPUT_TENSOR",50000,"n02134418/n02134418_3846.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730507,334,"porcupine, hedgehog",0.450527,361,"skunk, polecat, wood pussy",0.212814,362,"badger",0.100526,0,0.279980,0x0,268,6,0
"MBU","INPUT_TENSOR",50000,"n02134418/n02134418_4725.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.907159,362,"badger",0.148974,101,"tusker",0.070371,341,"hog, pig, grunter, squealer, Sus scrofa",0.070371,0,0.758185,0x0,129007,6,0
"MBU","INPUT_TENSOR",50000,"n02134418/n02134418_5777.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.608753,703,"park bench",0.794300,489,"chainlink fence",0.065200,792,"shovel",0.039546,0,-0.185547,0x0,59222,0,0
"MBU","INPUT_TENSOR",50000,"n02264363/n02264363_13680.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.562020,677,"nail",0.873499,783,"screw",0.118215,587,"hammer",0.001686,0,-0.311479,0x0,17505,7,0
"MBU","INPUT_TENSOR",50000,"n02264363/n02264363_3092.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.984973,852,"tennis ball",0.198620,951,"lemon",0.198620,955,"jackfruit, jak, jack",0.154686,0,0.786353,0x0,137482,6,0
"MBU","INPUT_TENSOR",50000,"n02264363/n02264363_4632.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.974743,852,"tennis ball",0.358887,488,"chain",0.279501,489,"chainlink fence",0.132027,0,0.615856,0x0,30150,5,0
"MBU","INPUT_TENSOR",50000,"n02264363/n02264363_5318.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999994,792,"shovel",0.303311,904,"window screen",0.236219,488,"chain",0.183967,0,0.696683,0x0,83955,3,0
"MBU","INPUT_TENSOR",50000,"n02264363/n02264363_9846.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999998,318,"lacewing, lacewing fly",0.988762,310,"ant, emmet, pismire",0.003147,316,"cicada, cicala",0.002451,1,0.011236,0x0,140327,2,0
"MBU","INPUT_TENSOR",50000,"n02699494/n02699494_12579.JPEG",406,"altar",406,"altar",0.955258,611,"jigsaw puzzle",0.235765,703,"park bench",0.183614,792,"shovel",0.142999,0,0.719493,0x0,120932,7,0
