injection_type,target,k_bits,image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_addr,fault_byte_offset,fault_bit,crash
"MBU","INPUT_TENSOR",20,"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.920190,54,"hognose snake, puff adder, sand viper",0.075534,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.001776,1,-0.074239,0x0,38260,4,0
"MBU","INPUT_TENSOR",20,"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.916415,57,"garter snake, grass snake",0.021552,60,"night snake, Hypsiglena torquata",0.016785,1,0.020300,0x0,123519,0,0
"MBU","INPUT_TENSOR",20,"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999980,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000013,68,"sidewinder, horned rattlesnake, Crotalus cerastes",0.000001,1,-0.000006,0x0,87855,5,0
"MBU","INPUT_TENSOR",20,"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.971766,60,"night snake, Hypsiglena torquata",0.017799,58,"water snake",0.008407,1,0.005663,0x0,63418,6,0
"MBU","INPUT_TENSOR",20,"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.997599,65,"sea snake",0.000708,54,"hognose snake, puff adder, sand viper",0.000552,1,-0.000198,0x0,6077,2,0
"MBU","INPUT_TENSOR",20,"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.645606,211,"vizsla, Hungarian pointer",0.237505,182,"Border terrier",0.052995,1,-0.030837,0x0,75997,5,0
"MBU","INPUT_TENSOR",20,"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.983877,184,"Irish terrier",0.006629,185,"Norfolk terrier",0.005163,0,-0.000375,0x0,58818,7,0
"MBU","INPUT_TENSOR",20,"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.587427,184,"Irish terrier",0.168301,226,"briard",0.102079,0,-0.035208,0x0,5406,2,0
"MBU","INPUT_TENSOR",20,"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.954732,182,"Border terrier",0.022453,192,"cairn, cairn terrier",0.008260,1,0.009361,0x0,41031,5,0
"MBU","INPUT_TENSOR",20,"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,163,"bloodhound, sleuthhound",0.249953,202,"soft-coated wheaten terrier",0.249953,243,"bull mastiff",0.151604,0,0.067550,0x0,60580,4,0
