injection_type,target,k_bits,image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_addr,fault_byte_offset,fault_bit,crash
"MBU","INPUT_TENSOR",1,"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.874460,54,"hognose snake, puff adder, sand viper",0.118345,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.002783,1,-0.028508,0x0,61017,4,0
"MBU","INPUT_TENSOR",1,"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.921384,57,"garter snake, grass snake",0.021669,64,"green mamba",0.016876,1,0.015331,0x0,21442,5,0
"MBU","INPUT_TENSOR",1,"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999974,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000017,67,"diamondback, diamondback rattlesnake, Crotalus adamanteus",0.000002,1,0.000000,0x0,70921,3,0
"MBU","INPUT_TENSOR",1,"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.977413,60,"night snake, Hypsiglena torquata",0.013942,58,"water snake",0.006586,1,0.000016,0x0,93567,5,0
"MBU","INPUT_TENSOR",1,"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.997473,65,"sea snake",0.000708,54,"hognose snake, puff adder, sand viper",0.000552,1,-0.000072,0x0,90114,4,0
"MBU","INPUT_TENSOR",1,"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.626677,211,"vizsla, Hungarian pointer",0.230542,182,"Border terrier",0.066051,1,-0.011908,0x0,96357,5,0
"MBU","INPUT_TENSOR",1,"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.986115,184,"Irish terrier",0.006644,185,"Norfolk terrier",0.004030,0,-0.002613,0x0,107090,5,0
"MBU","INPUT_TENSOR",1,"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.572193,184,"Irish terrier",0.163936,226,"briard",0.127673,0,-0.019974,0x0,24898,6,0
"MBU","INPUT_TENSOR",1,"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.964361,182,"Border terrier",0.017663,192,"cairn, cairn terrier",0.005061,1,-0.000268,0x0,150255,7,0
"MBU","INPUT_TENSOR",1,"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,202,"soft-coated wheaten terrier",0.305953,184,"Irish terrier",0.238276,163,"bloodhound, sleuthhound",0.185570,0,0.011549,0x0,54410,5,0
"MBU","INPUT_TENSOR",1,"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.813246,189,"Lakeland terrier",0.051989,187,"Yorkshire terrier",0.040489,1,0.028739,0x0,61198,0,0
"MBU","INPUT_TENSOR",1,"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.892873,211,"vizsla, Hungarian pointer",0.044454,189,"Lakeland terrier",0.016354,1,0.021207,0x0,86272,0,0
"MBU","INPUT_TENSOR",1,"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.975616,189,"Lakeland terrier",0.022944,184,"Irish terrier",0.000693,1,-0.007006,0x0,10506,6,0
"MBU","INPUT_TENSOR",1,"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,191,"Airedale, Airedale terrier",0.989052,189,"Lakeland terrier",0.008557,188,"wire-haired fox terrier",0.001158,1,-0.000349,0x0,75172,6,0
"MBU","INPUT_TENSOR",1,"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.991083,175,"otterhound, otter hound",0.006678,189,"Lakeland terrier",0.001490,1,0.000038,0x0,66177,6,0
"MBU","INPUT_TENSOR",1,"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,264,"Cardigan, Cardigan Welsh corgi",0.843195,263,"Pembroke, Pembroke Welsh corgi",0.053904,253,"basenji",0.025462,1,0.005256,0x0,46139,3,0
"MBU","INPUT_TENSOR",1,"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,201,"silky terrier, Sydney silky",0.486399,275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.295016,212,"English setter",0.084523,0,0.003580,0x0,24871,1,0
