injection_type,target,k_bits,image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_addr,fault_byte_offset,fault_bit,crash
"MBU","INPUT_TENSOR",100000,"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,506,"coil, spiral, volute, whorl, helix",0.877081,971,"bubble",0.043667,792,"shovel",0.020627,0,-0.031129,0x0,34929,3,0
"MBU","INPUT_TENSOR",100000,"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,852,"tennis ball",0.284919,792,"shovel",0.104816,390,"eel",0.104816,0,0.651796,0x0,100720,1,0
"MBU","INPUT_TENSOR",100000,"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,792,"shovel",0.194972,646,"maze, labyrinth",0.151844,390,"eel",0.151844,0,0.805002,0x0,131763,7,0
"MBU","INPUT_TENSOR",100000,"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,852,"tennis ball",0.898044,599,"honeycomb",0.012810,955,"jackfruit, jak, jack",0.007770,0,0.079384,0x0,81726,2,0
"MBU","INPUT_TENSOR",100000,"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,599,"honeycomb",0.341633,301,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",0.341633,488,"chain",0.076229,0,0.655769,0x0,16895,5,0
"MBU","INPUT_TENSOR",100000,"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,327,"starfish, sea star",0.878803,488,"chain",0.043753,109,"brain coral",0.026538,0,-0.264035,0x0,11667,3,0
"MBU","INPUT_TENSOR",100000,"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,852,"tennis ball",0.644395,574,"golf ball",0.143784,792,"shovel",0.032083,0,0.339106,0x0,90269,4,0
"MBU","INPUT_TENSOR",100000,"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,792,"shovel",0.627529,488,"chain",0.066141,275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.051511,0,-0.075310,0x0,48686,1,0
"MBU","INPUT_TENSOR",100000,"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,599,"honeycomb",0.143077,973,"coral reef",0.111429,852,"tennis ball",0.067585,0,0.821016,0x0,97696,0,0
"MBU","INPUT_TENSOR",100000,"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,219,"cocker spaniel, English cocker spaniel, cocker",0.255822,987,"corn",0.094112,216,"clumber, clumber spaniel",0.073294,0,0.061680,0x0,147220,7,0
"MBU","INPUT_TENSOR",100000,"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,201,"silky terrier, Sydney silky",0.722056,193,"Australian terrier",0.046160,202,"soft-coated wheaten terrier",0.046160,0,0.119928,0x0,24078,1,0
"MBU","INPUT_TENSOR",100000,"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,973,"coral reef",0.253987,109,"brain coral",0.253987,852,"tennis ball",0.072768,0,0.660093,0x0,139049,4,0
"MBU","INPUT_TENSOR",100000,"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,792,"shovel",0.474426,488,"chain",0.135925,151,"Chihuahua",0.082443,0,0.494183,0x0,47697,4,0
"MBU","INPUT_TENSOR",100000,"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,852,"tennis ball",0.458125,792,"shovel",0.356788,488,"chain",0.029287,0,0.530578,0x0,81146,4,0
"MBU","INPUT_TENSOR",100000,"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,792,"shovel",0.774288,677,"nail",0.038550,650,"microphone, mike",0.023381,0,0.216834,0x0,96661,5,0
"MBU","INPUT_TENSOR",100000,"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,331,"hare",0.170741,955,"jackfruit, jak, jack",0.103560,327,"starfish, sea star",0.080653,0,0.677710,0x0,4199,7,0
"MBU","INPUT_TENSOR",100000,"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,508,"computer keyboard, keypad",0.430699,488,"chain",0.203448,878,"typewriter keyboard",0.096102,0,0.059279,0x0,91960,6,0
"MBU","INPUT_TENSOR",100000,"n02113186/n02113186_50.JPEG",264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,852,"tennis ball",0.674249,109,"brain coral",0.150445,574,"golf ball",0.055346,0,-0.157937,0x0,13212,1,0
"MBU","INPUT_TENSOR",100000,"n02113186/n02113186_5538.JPEG",264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,792,"shovel",0.972437,488,"chain",0.008413,677,"nail",0.003974,0,-0.401326,0x0,101988,7,0
"MBU","INPUT_TENSOR",100000,"n02113186/n02113186_9772.JPEG",264,"Cardigan, Cardigan Welsh corgi",195,"Boston bull, Boston terrier",0.305252,599,"honeycomb",0.499375,792,"shovel",0.143073,794,"shower curtain",0.040991,0,-0.194122,0x0,44872,6,0
"MBU","INPUT_TENSOR",100000,"n02114855/n02114855_1044.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,488,"chain",0.378681,599,"honeycomb",0.229681,792,"shovel",0.178876,0,0.554395,0x0,83761,7,0
"MBU","INPUT_TENSOR",100000,"n02114855/n02114855_1047.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,109,"brain coral",0.218315,574,"golf ball",0.218315,852,"tennis ball",0.170024,0,0.638070,0x0,73240,6,0
"MBU","INPUT_TENSOR",100000,"n02114855/n02114855_18848.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831597,488,"chain",0.447892,792,"shovel",0.271660,599,"honeycomb",0.036765,0,0.383704,0x0,133262,7,0
"MBU","INPUT_TENSOR",100000,"n02114855/n02114855_7204.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,852,"tennis ball",0.457905,574,"golf ball",0.216299,792,"shovel",0.168454,0,0.468828,0x0,136070,7,0
"MBU","INPUT_TENSOR",100000,"n02114855/n02114855_7265.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.818428,792,"shovel",0.966065,646,"maze, labyrinth",0.008358,488,"chain",0.005069,0,-0.147637,0x0,145844,1,0
"MBU","INPUT_TENSOR",100000,"n02134418/n02134418_11090.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.945521,109,"brain coral",0.302304,792,"shovel",0.183356,599,"honeycomb",0.142798,0,0.643217,0x0,111814,5,0
"MBU","INPUT_TENSOR",100000,"n02134418/n02134418_2895.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999508,109,"brain coral",0.499380,792,"shovel",0.111427,646,"maze, labyrinth",0.086779,0,0.500129,0x0,132319,5,0
"MBU","INPUT_TENSOR",100000,"n02134418/n02134418_3846.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730507,109,"brain coral",0.516728,973,"coral reef",0.089794,6,"stingray",0.089794,0,0.213779,0x0,13524,1,0
"MBU","INPUT_TENSOR",100000,"n02134418/n02134418_4725.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.907159,792,"shovel",0.570277,646,"maze, labyrinth",0.127246,852,"tennis ball",0.077179,0,0.336882,0x0,34776,2,0
"MBU","INPUT_TENSOR",100000,"n02134418/n02134418_5777.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.608753,646,"maze, labyrinth",0.672585,703,"park bench",0.091024,825,"stone wall",0.091024,0,-0.063832,0x0,91100,5,0
"MBU","INPUT_TENSOR",100000,"n02264363/n02264363_13680.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.562020,783,"screw",0.743170,327,"starfish, sea star",0.165824,677,"nail",0.037000,0,-0.181150,0x0,57755,5,0
"MBU","INPUT_TENSOR",100000,"n02264363/n02264363_3092.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.984973,792,"shovel",0.212049,852,"tennis ball",0.100165,562,"fountain",0.100165,0,0.772924,0x0,43079,3,0
"MBU","INPUT_TENSOR",100000,"n02264363/n02264363_4632.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.974743,489,"chainlink fence",0.485144,488,"chain",0.229166,852,"tennis ball",0.065657,0,0.489599,0x0,75211,0,0
"MBU","INPUT_TENSOR",100000,"n02264363/n02264363_5318.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999994,599,"honeycomb",0.558808,792,"shovel",0.124687,574,"golf ball",0.058898,0,0.441186,0x0,8412,7,0
"MBU","INPUT_TENSOR",100000,"n02264363/n02264363_9846.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999998,488,"chain",0.804102,599,"honeycomb",0.108823,489,"chainlink fence",0.031178,0,0.195896,0x0,134074,0,0
"MBU","INPUT_TENSOR",100000,"n02699494/n02699494_12579.JPEG",406,"altar",406,"altar",0.955258,792,"shovel",0.895470,6,"stingray",0.021059,574,"golf ball",0.021059,0,0.059788,0x0,32949,1,0
"MBU","INPUT_TENSOR",100000,"n02699494/n02699494_18171.JPEG",406,"altar",406,"altar",0.998605,792,"shovel",0.326202,646,"maze, labyrinth",0.254047,508,"computer keyboard, keypad",0.154087,0,0.672403,0x0,43995,7,0
"MBU","INPUT_TENSOR",100000,"n02699494/n02699494_2349.JPEG",406,"altar",406,"altar",0.957186,646,"maze, labyrinth",0.859727,703,"park bench",0.042803,488,"chain",0.025962,0,0.097458,0x0,141719,2,0
"MBU","INPUT_TENSOR",100000,"n02699494/n02699494_4661.JPEG",406,"altar",406,"altar",0.998281,987,"corn",0.279975,741,"prayer rug, prayer mat",0.218045,998,"ear, spike, capitulum",0.102997,0,0.718305,0x0,68551,7,0
"MBU","INPUT_TENSOR",100000,"n02699494/n02699494_4682.JPEG",406,"altar",406,"altar",0.910919,599,"honeycomb",0.775757,489,"chainlink fence",0.038623,985,"daisy",0.030079,0,0.135163,0x0,146281,7,0
"MBU","INPUT_TENSOR",100000,"n02704792/n02704792_13304.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.998796,703,"park bench",0.259208,361,"skunk, polecat, wood pussy",0.201872,753,"radiator",0.157218,0,0.739588,0x0,119609,2,0
"MBU","INPUT_TENSOR",100000,"n02704792/n02704792_2135.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.985230,362,"badger",0.242914,36,"terrapin",0.242914,390,"eel",0.147335,0,0.742316,0x0,75035,2,0
"MBU","INPUT_TENSOR",100000,"n02704792/n02704792_28593.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999893,6,"stingray",0.609472,361,"skunk, polecat, wood pussy",0.174617,110,"flatworm, platyhelminth",0.135992,0,0.390421,0x0,59417,6,0
"MBU","INPUT_TENSOR",100000,"n02704792/n02704792_4565.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999509,361,"skunk, polecat, wood pussy",0.511705,390,"eel",0.188246,65,"sea snake",0.088921,0,0.487804,0x0,79232,1,0
"MBU","INPUT_TENSOR",100000,"n02704792/n02704792_7641.JPEG",408,"amphibian, amphibious vehicle",586,"half track",0.738355,112,"conch",0.206886,792,"shovel",0.161123,488,"chain",0.097726,0,0.531468,0x0,112881,2,0
"MBU","INPUT_TENSOR",100000,"n02794156/n02794156_202.JPEG",426,"barometer",426,"barometer",0.654001,632,"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system",0.803336,577,"gong, tam-tam",0.179248,896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.004216,0,-0.149334,0x0,97419,6,0
"MBU","INPUT_TENSOR",100000,"n02794156/n02794156_3679.JPEG",426,"barometer",485,"CD player",0.267044,792,"shovel",0.359122,710,"pencil sharpener",0.169637,772,"safety pin",0.102890,0,-0.092078,0x0,149189,3,0
"MBU","INPUT_TENSOR",100000,"n02794156/n02794156_4688.JPEG",426,"barometer",426,"barometer",0.999539,506,"coil, spiral, volute, whorl, helix",0.997083,892,"wall clock",0.000909,633,"loupe, jeweler's loupe",0.000551,0,0.002456,0x0,73638,4,0
"MBU","INPUT_TENSOR",100000,"n02794156/n02794156_6604.JPEG",426,"barometer",635,"magnetic compass",0.988816,910,"wooden spoon",0.193288,506,"coil, spiral, volute, whorl, helix",0.117235,896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.091303,0,0.795528,0x0,36926,1,0
"MBU","INPUT_TENSOR",100000,"n02794156/n02794156_7565.JPEG",426,"barometer",892,"wall clock",0.506343,488,"chain",0.475252,870,"tricycle, trike, velocipede",0.288255,600,"hook, claw",0.082586,0,0.031092,0x0,12002,0,0
"MBU","INPUT_TENSOR",100000,"n03124043/n03124043_5402.JPEG",514,"cowboy boot",514,"cowboy boot",0.999997,327,"starfish, sea star",0.514307,792,"shovel",0.089373,183,"Kerry blue terrier",0.069604,0,0.485691,0x0,19052,0,0
"MBU","INPUT_TENSOR",100000,"n03124043/n03124043_5856.JPEG",514,"cowboy boot",514,"cowboy boot",0.975995,792,"shovel",0.200726,412,"ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin",0.200726,619,"lampshade, lamp shade",0.156325,0,0.775269,0x0,28570,5,0
"MBU","INPUT_TENSOR",100000,"n03124043/n03124043_6328.JPEG",514,"cowboy boot",502,"clog, geta, patten, sabot",0.501363,792,"shovel",0.405730,247,"Saint Bernard, St Bernard",0.070505,641,"maraca",0.042764,0,0.095633,0x0,116265,1,0
"MBU","INPUT_TENSOR",100000,"n03124043/n03124043_7091.JPEG",514,"cowboy boot",514,"cowboy boot",0.999908,792,"shovel",0.876854,783,"screw",0.033999,852,"tennis ball",0.007586,0,0.123054,0x0,114288,6,0
"MBU","INPUT_TENSOR",100000,"n03124043/n03124043_7889.JPEG",514,"cowboy boot",630,"Loafer",0.958231,753,"radiator",0.197509,390,"eel",0.153820,608,"jean, blue jean, denim",0.119795,0,0.760723,0x0,120277,7,0
"MBU","INPUT_TENSOR",100000,"n03637318/n03637318_1066.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.903326,508,"computer keyboard, keypad",0.848404,792,"shovel",0.069641,599,"honeycomb",0.019953,0,0.054922,0x0,20179,1,0
"MBU","INPUT_TENSOR",100000,"n03637318/n03637318_14251.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.926911,955,"jackfruit, jak, jack",0.320974,109,"brain coral",0.249975,852,"tennis ball",0.194680,0,0.605937,0x0,20364,2,0
"MBU","INPUT_TENSOR",100000,"n03637318/n03637318_16044.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.904649,508,"computer keyboard, keypad",0.327342,530,"digital clock",0.254934,646,"maze, labyrinth",0.154625,0,0.577306,0x0,126039,7,0
"MBU","INPUT_TENSOR",100000,"n03637318/n03637318_6645.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.662967,987,"corn",0.892366,556,"fire screen, fireguard",0.094055,980,"volcano",0.002840,0,-0.229400,0x0,11158,6,0
"MBU","INPUT_TENSOR",100000,"n03637318/n03637318_9369.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.913729,301,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",0.684545,109,"brain coral",0.196125,201,"silky terrier, Sydney silky",0.072150,0,0.229185,0x0,5077,0,0
"MBU","INPUT_TENSOR",100000,"n03874293/n03874293_11031.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999999,327,"starfish, sea star",0.709788,489,"chainlink fence",0.123343,904,"window screen",0.074811,0,0.290211,0x0,83589,3,0
"MBU","INPUT_TENSOR",100000,"n03874293/n03874293_14179.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999978,703,"park bench",0.999661,929,"ice lolly, lolly, lollipop, popsicle",0.000123,677,"nail",0.000045,0,0.000317,0x0,54774,5,0
