injection_type,target,k_bits,image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_addr,fault_byte_offset,fault_bit,crash
"MBU","INPUT_TENSOR",100,"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.808418,54,"hognose snake, puff adder, sand viper",0.180382,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.004242,1,0.037534,0x0,22700,5,0
"MBU","INPUT_TENSOR",100,"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.896736,57,"garter snake, grass snake",0.034770,65,"sea snake",0.021089,1,0.039979,0x0,74098,3,0
"MBU","INPUT_TENSOR",100,"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999953,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000028,64,"green mamba",0.000005,1,0.000021,0x0,83694,6,0
"MBU","INPUT_TENSOR",100,"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.921351,60,"night snake, Hypsiglena torquata",0.058900,58,"water snake",0.016875,1,0.056078,0x0,45259,4,0
"MBU","INPUT_TENSOR",100,"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.997106,65,"sea snake",0.000909,54,"hognose snake, puff adder, sand viper",0.000551,1,0.000296,0x0,150213,2,0
"MBU","INPUT_TENSOR",100,"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.453742,211,"vizsla, Hungarian pointer",0.353375,182,"Border terrier",0.101244,1,0.161026,0x0,142503,6,0
"MBU","INPUT_TENSOR",100,"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.967878,185,"Norfolk terrier",0.017727,184,"Irish terrier",0.003955,0,0.015623,0x0,22006,7,0
"MBU","INPUT_TENSOR",100,"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.653260,184,"Irish terrier",0.145762,226,"briard",0.088409,0,-0.101041,0x0,29239,2,0
"MBU","INPUT_TENSOR",100,"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.954257,182,"Border terrier",0.022442,189,"Lakeland terrier",0.006430,1,0.009837,0x0,1897,5,0
"MBU","INPUT_TENSOR",100,"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,202,"soft-coated wheaten terrier",0.392946,184,"Irish terrier",0.185615,163,"bloodhound, sleuthhound",0.112581,0,-0.075444,0x0,107198,5,0
"MBU","INPUT_TENSOR",100,"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.806863,187,"Yorkshire terrier",0.051581,201,"silky terrier, Sydney silky",0.040171,1,0.035122,0x0,74606,5,0
"MBU","INPUT_TENSOR",100,"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.924085,211,"vizsla, Hungarian pointer",0.035831,189,"Lakeland terrier",0.010266,1,-0.010005,0x0,36522,7,0
"MBU","INPUT_TENSOR",100,"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.991074,189,"Lakeland terrier",0.008574,184,"Irish terrier",0.000157,1,-0.022464,0x0,139811,1,0
"MBU","INPUT_TENSOR",100,"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,191,"Airedale, Airedale terrier",0.993147,189,"Lakeland terrier",0.005212,188,"wire-haired fox terrier",0.000906,1,-0.004444,0x0,101078,2,0
"MBU","INPUT_TENSOR",100,"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.994941,175,"otterhound, otter hound",0.003167,189,"Lakeland terrier",0.001496,1,-0.003819,0x0,493,5,0
"MBU","INPUT_TENSOR",100,"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,264,"Cardigan, Cardigan Welsh corgi",0.856953,263,"Pembroke, Pembroke Welsh corgi",0.070343,253,"basenji",0.012224,1,-0.008502,0x0,26450,5,0
"MBU","INPUT_TENSOR",100,"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,201,"silky terrier, Sydney silky",0.367861,275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.286491,212,"English setter",0.105394,0,0.122117,0x0,9540,5,0
"MBU","INPUT_TENSOR",100,"n02113186/n02113186_50.JPEG",264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,263,"Pembroke, Pembroke Welsh corgi",0.499353,264,"Cardigan, Cardigan Welsh corgi",0.388896,158,"toy terrier",0.040989,0,0.016959,0x0,118417,3,0
