injection_type,target,k_bits,image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_addr,fault_byte_offset,fault_bit,crash
"MBU","INPUT_TENSOR",1000,"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.943929,54,"hognose snake, puff adder, sand viper",0.036600,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.003004,1,-0.097978,0x0,147474,2,0
"MBU","INPUT_TENSOR",1000,"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.959113,57,"garter snake, grass snake",0.022556,65,"sea snake",0.008298,1,-0.022398,0x0,123133,7,0
"MBU","INPUT_TENSOR",1000,"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999976,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000008,67,"diamondback, diamondback rattlesnake, Crotalus adamanteus",0.000003,1,-0.000002,0x0,136696,6,0
"MBU","INPUT_TENSOR",1000,"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.927546,60,"night snake, Hypsiglena torquata",0.059296,58,"water snake",0.008025,1,0.049883,0x0,59853,4,0
"MBU","INPUT_TENSOR",1000,"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.734555,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.077421,54,"hognose snake, puff adder, sand viper",0.046959,1,0.262847,0x0,94700,6,0
"MBU","INPUT_TENSOR",1000,"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.509695,182,"Border terrier",0.309146,211,"vizsla, Hungarian pointer",0.088572,1,0.105074,0x0,128308,0,0
"MBU","INPUT_TENSOR",1000,"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.920262,189,"Lakeland terrier",0.027789,185,"Norfolk terrier",0.016855,0,0.063240,0x0,115816,5,0
"MBU","INPUT_TENSOR",1000,"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.475473,184,"Irish terrier",0.370299,226,"briard",0.082625,0,0.076746,0x0,26352,7,0
"MBU","INPUT_TENSOR",1000,"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.508546,189,"Lakeland terrier",0.308449,182,"Border terrier",0.088372,1,0.455547,0x0,53745,3,0
"MBU","INPUT_TENSOR",1000,"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,243,"bull mastiff",0.253415,163,"bloodhound, sleuthhound",0.253415,255,"Leonberg",0.197359,0,0.064088,0x0,2664,1,0
"MBU","INPUT_TENSOR",1000,"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.716827,187,"Yorkshire terrier",0.124566,201,"silky terrier, Sydney silky",0.058841,1,0.125158,0x0,67674,6,0
