injection_type,target,k_bits,image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_addr,fault_byte_offset,fault_bit,crash
"MBU","INPUT_TENSOR",5000,"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.824005,54,"hognose snake, puff adder, sand viper",0.024883,61,"boa constrictor, Constrictor constrictor",0.019379,1,0.021946,0x0,84840,7,0
"MBU","INPUT_TENSOR",5000,"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.961379,57,"garter snake, grass snake",0.022609,60,"night snake, Hypsiglena torquata",0.006478,1,-0.024664,0x0,114920,4,0
"MBU","INPUT_TENSOR",5000,"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.944268,390,"eel",0.036613,9,"ostrich, Struthio camelus",0.010490,1,0.055706,0x0,119269,3,0
"MBU","INPUT_TENSOR",5000,"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,316,"cicada, cicala",0.478806,126,"isopod",0.106836,0,"tench, Tinca tinca",0.064799,0,0.498622,0x0,31392,7,0
"MBU","INPUT_TENSOR",5000,"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.832093,419,"Band Aid",0.112612,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.011869,1,0.165308,0x0,138298,2,0
"MBU","INPUT_TENSOR",5000,"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,211,"vizsla, Hungarian pointer",0.447479,182,"Border terrier",0.211374,159,"Rhodesian ridgeback",0.128205,0,0.167289,0x0,32627,4,0
"MBU","INPUT_TENSOR",5000,"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.706843,193,"Australian terrier",0.074501,185,"Norfolk terrier",0.058021,0,0.276658,0x0,34731,1,0
"MBU","INPUT_TENSOR",5000,"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,184,"Irish terrier",0.849532,202,"soft-coated wheaten terrier",0.032940,191,"Airedale, Airedale terrier",0.025654,1,-0.297313,0x0,124307,4,0
"MBU","INPUT_TENSOR",5000,"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,819,"stage",0.134641,611,"jigsaw puzzle",0.049532,716,"picket fence, paling",0.049532,0,0.829452,0x0,127154,2,0
"MBU","INPUT_TENSOR",5000,"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,243,"bull mastiff",0.383477,163,"bloodhound, sleuthhound",0.298652,246,"Great Dane",0.109868,0,-0.065974,0x0,146774,0,0
"MBU","INPUT_TENSOR",5000,"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.961316,201,"silky terrier, Sydney silky",0.013712,193,"Australian terrier",0.010679,1,-0.119331,0x0,116478,7,0
"MBU","INPUT_TENSOR",5000,"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.968941,189,"Lakeland terrier",0.022787,188,"wire-haired fox terrier",0.003960,1,-0.054861,0x0,63353,7,0
"MBU","INPUT_TENSOR",5000,"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.875637,189,"Lakeland terrier",0.118505,188,"wire-haired fox terrier",0.001690,1,0.092972,0x0,93221,2,0
