injection_type,target,k_bits,image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_addr,fault_byte_offset,fault_bit,crash
"MBU","INPUT_TENSOR",5,"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.875022,54,"hognose snake, puff adder, sand viper",0.118421,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.002169,1,-0.029070,0x0,71967,1,0
"MBU","INPUT_TENSOR",5,"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.920436,57,"garter snake, grass snake",0.021647,64,"green mamba",0.016858,1,0.016279,0x0,121187,3,0
"MBU","INPUT_TENSOR",5,"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999974,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000017,68,"sidewinder, horned rattlesnake, Crotalus cerastes",0.000002,1,0.000000,0x0,111090,6,0
"MBU","INPUT_TENSOR",5,"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.963456,60,"night snake, Hypsiglena torquata",0.022658,58,"water snake",0.010703,1,0.013973,0x0,62276,6,0
"MBU","INPUT_TENSOR",5,"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.997199,65,"sea snake",0.000909,54,"hognose snake, puff adder, sand viper",0.000708,1,0.000203,0x0,25623,7,0
"MBU","INPUT_TENSOR",5,"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.579019,211,"vizsla, Hungarian pointer",0.213009,182,"Border terrier",0.129197,1,0.035750,0x0,99242,1,0
"MBU","INPUT_TENSOR",5,"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.978988,184,"Irish terrier",0.010876,185,"Norfolk terrier",0.005137,0,0.004513,0x0,79122,5,0
"MBU","INPUT_TENSOR",5,"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.554187,184,"Irish terrier",0.203874,226,"briard",0.123656,0,-0.001968,0x0,125126,5,0
"MBU","INPUT_TENSOR",5,"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.955618,182,"Border terrier",0.022474,192,"cairn, cairn terrier",0.008268,1,0.008476,0x0,107120,7,0
"MBU","INPUT_TENSOR",5,"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,202,"soft-coated wheaten terrier",0.346042,184,"Irish terrier",0.209885,163,"bloodhound, sleuthhound",0.163459,0,-0.028540,0x0,147133,2,0
"MBU","INPUT_TENSOR",5,"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.829396,189,"Lakeland terrier",0.053022,187,"Yorkshire terrier",0.032159,1,0.012589,0x0,32634,2,0
"MBU","INPUT_TENSOR",5,"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.897427,211,"vizsla, Hungarian pointer",0.044680,189,"Lakeland terrier",0.016437,1,0.016653,0x0,14246,6,0
"MBU","INPUT_TENSOR",5,"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.975277,189,"Lakeland terrier",0.022936,184,"Irish terrier",0.000889,1,-0.006668,0x0,141093,7,0
"MBU","INPUT_TENSOR",5,"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,191,"Airedale, Airedale terrier",0.986281,189,"Lakeland terrier",0.010957,188,"wire-haired fox terrier",0.001483,1,0.002422,0x0,133613,0,0
"MBU","INPUT_TENSOR",5,"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.992723,175,"otterhound, otter hound",0.005209,189,"Lakeland terrier",0.001492,1,-0.001602,0x0,118522,0,0
"MBU","INPUT_TENSOR",5,"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,264,"Cardigan, Cardigan Welsh corgi",0.841395,263,"Pembroke, Pembroke Welsh corgi",0.041891,253,"basenji",0.032624,1,0.007056,0x0,24410,5,0
"MBU","INPUT_TENSOR",5,"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,201,"silky terrier, Sydney silky",0.463099,275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.280884,212,"English setter",0.103331,0,0.026879,0x0,41164,1,0
