image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.875805,54,"hognose snake, puff adder, sand viper",0.118527,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.001691,1,-0.029853,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.923754,57,"garter snake, grass snake",0.021725,64,"green mamba",0.016919,1,0.012961,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999969,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000017,64,"green mamba",0.000003,1,0.000005,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.973867,60,"night snake, Hypsiglena torquata",0.017837,58,"water snake",0.006562,1,0.003562,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.995734,54,"hognose snake, puff adder, sand viper",0.001497,65,"sea snake",0.001166,1,0.001668,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.695894,211,"vizsla, Hungarian pointer",0.155275,182,"Border terrier",0.073347,1,-0.081125,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.977912,184,"Irish terrier",0.010864,185,"Norfolk terrier",0.005132,0,0.005590,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.596374,184,"Irish terrier",0.170864,226,"briard",0.133069,0,-0.044155,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.946983,182,"Border terrier",0.028596,192,"cairn, cairn terrier",0.008193,1,0.017111,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,202,"soft-coated wheaten terrier",0.288599,163,"bloodhound, sleuthhound",0.224761,184,"Irish terrier",0.175044,0,0.028903,0,0
