image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.875968,54,"hognose snake, puff adder, sand viper",0.118549,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.002171,1,-0.030017,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.933064,57,"garter snake, grass snake",0.017090,60,"night snake, Hypsiglena torquata",0.013309,1,0.003651,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999978,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000013,68,"sidewinder, horned rattlesnake, Crotalus cerastes",0.000002,1,-0.000004,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.973164,60,"night snake, Hypsiglena torquata",0.017824,58,"water snake",0.006557,1,0.004265,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.997725,65,"sea snake",0.000709,54,"hognose snake, puff adder, sand viper",0.000430,1,-0.000324,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,184,"Irish terrier",0.565432,211,"vizsla, Hungarian pointer",0.267091,182,"Border terrier",0.076523,1,0.049336,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.983486,184,"Irish terrier",0.008509,185,"Norfolk terrier",0.004019,0,0.000015,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.561252,184,"Irish terrier",0.160802,226,"briard",0.125232,0,-0.009033,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.957803,182,"Border terrier",0.017543,192,"cairn, cairn terrier",0.010640,1,0.006290,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,202,"soft-coated wheaten terrier",0.344044,184,"Irish terrier",0.208673,163,"bloodhound, sleuthhound",0.162515,0,-0.026542,0,0
"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.794490,189,"Lakeland terrier",0.050790,187,"Yorkshire terrier",0.050790,1,0.047495,0,0
