image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,63,"Indian cobra, Naja naja",0.918983,54,"hognose snake, puff adder, sand viper",0.075435,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.002925,1,-0.073031,0,0
"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,63,"Indian cobra, Naja naja",0.777498,64,"green mamba",0.135109,65,"sea snake",0.018285,1,0.159217,0,0
"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999378,64,"green mamba",0.000261,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000203,1,0.000596,0,0
"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,63,"Indian cobra, Naja naja",0.998068,60,"night snake, Hypsiglena torquata",0.001501,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000158,1,-0.020639,0,0
"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,63,"Indian cobra, Naja naja",0.986165,65,"sea snake",0.005175,54,"hognose snake, puff adder, sand viper",0.001904,1,0.011236,0,0
"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,211,"vizsla, Hungarian pointer",0.798731,159,"Rhodesian ridgeback",0.138799,184,"Irish terrier",0.030970,0,-0.183963,0,0
"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,182,"Border terrier",0.775084,192,"cairn, cairn terrier",0.134689,184,"Irish terrier",0.038589,0,0.208417,0,0
"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,202,"soft-coated wheaten terrier",0.330728,200,"Tibetan terrier, chrysanthemum dog",0.330728,219,"cocker spaniel, English cocker spaniel, cocker",0.156225,0,0.221491,0,0
"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.894500,182,"Border terrier",0.034684,192,"cairn, cairn terrier",0.027012,1,0.069593,0,0
"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,202,"soft-coated wheaten terrier",0.366589,184,"Irish terrier",0.222348,182,"Border terrier",0.173164,0,-0.049087,0,0
"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,191,"Airedale, Airedale terrier",0.473816,201,"silky terrier, Sydney silky",0.135751,187,"Yorkshire terrier",0.135751,1,0.368169,0,0
"n02096051/n02096051_2946.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.656471,219,"cocker spaniel, English cocker spaniel, cocker",0.069191,265,"toy poodle",0.053886,1,0.257609,0,0
"n02096051/n02096051_495.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.882633,189,"Lakeland terrier",0.093029,188,"wire-haired fox terrier",0.012590,1,0.085976,0,0
"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,191,"Airedale, Airedale terrier",0.555365,202,"soft-coated wheaten terrier",0.159115,189,"Lakeland terrier",0.035503,1,0.433338,0,0
"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.976112,185,"Norfolk terrier",0.006577,186,"Norwich terrier",0.005122,1,0.015010,0,0
"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,264,"Cardigan, Cardigan Welsh corgi",0.275150,248,"Eskimo dog, husky",0.129972,172,"whippet",0.101222,1,0.573301,0,0
"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,201,"silky terrier, Sydney silky",0.234008,212,"English setter",0.234008,169,"borzoi, Russian wolfhound",0.182246,0,0.255970,0,0
"n02113186/n02113186_50.JPEG",264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,263,"Pembroke, Pembroke Welsh corgi",0.603554,151,"Chihuahua",0.134671,264,"Cardigan, Cardigan Welsh corgi",0.104882,0,-0.087242,0,0
