image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,timeout,crash
"n01484850/ILSVRC2012_val_00014467.JPEG",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",3,"tiger shark, Galeocerdo cuvieri",0.001000,196,"miniature schnauzer",0.547554,198,"standard schnauzer",0.426435,183,"Kerry blue terrier",0.012877,0,-0.546554,0,0
"n01484850/ILSVRC2012_val_00019409.JPEG",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.876746,2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.876376,3,"tiger shark, Galeocerdo cuvieri",0.118605,6,"stingray",0.002789,1,0.000369,0,0
"n01484850/ILSVRC2012_val_00027514.JPEG",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.994412,2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.995440,3,"tiger shark, Galeocerdo cuvieri",0.003168,296,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus",0.000551,1,-0.001027,0,0
"n01484850/ILSVRC2012_val_00030127.JPEG",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.981914,2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.985858,3,"tiger shark, Galeocerdo cuvieri",0.014063,5,"electric ray, crampfish, numbfish, torpedo",0.000057,1,-0.003944,0,0
"n01484850/ILSVRC2012_val_00039445.JPEG",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.828307,2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.856794,395,"gar, garfish, garpike, billfish, Lepisosteus osseus",0.090305,3,"tiger shark, Galeocerdo cuvieri",0.020150,1,-0.028486,0,0
"n01494475/ILSVRC2012_val_00012546.JPEG",4,"hammerhead, hammerhead shark",2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.968529,2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.960246,3,"tiger shark, Galeocerdo cuvieri",0.037233,150,"sea lion",0.000876,0,0.008282,0,0
"n01494475/ILSVRC2012_val_00016259.JPEG",4,"hammerhead, hammerhead shark",389,"barracouta, snoek",0.717536,389,"barracouta, snoek",0.687223,391,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",0.153340,118,"Dungeness crab, Cancer magister",0.119421,0,0.030313,0,0
"n01494475/ILSVRC2012_val_00027160.JPEG",4,"hammerhead, hammerhead shark",4,"hammerhead, hammerhead shark",0.850878,4,"hammerhead, hammerhead shark",0.873303,3,"tiger shark, Galeocerdo cuvieri",0.092045,2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.033862,1,-0.022425,0,0
"n01494475/ILSVRC2012_val_00034178.JPEG",4,"hammerhead, hammerhead shark",4,"hammerhead, hammerhead shark",0.949749,4,"hammerhead, hammerhead shark",0.949961,3,"tiger shark, Galeocerdo cuvieri",0.047296,2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.001112,1,-0.000212,0,0
"n01494475/ILSVRC2012_val_00039588.JPEG",4,"hammerhead, hammerhead shark",913,"wreck",0.757686,913,"wreck",0.773599,5,"electric ray, crampfish, numbfish, torpedo",0.063501,983,"scuba diver",0.049455,0,-0.015913,0,0
"n01644900/ILSVRC2012_val_00010593.JPEG",32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",4,"hammerhead, hammerhead shark",0.986228,4,"hammerhead, hammerhead shark",0.986217,3,"tiger shark, Galeocerdo cuvieri",0.006645,2,"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias",0.006645,0,0.000011,0,0
"n01644900/ILSVRC2012_val_00016934.JPEG",32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",0.979690,32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",0.982920,30,"bullfrog, Rana catesbeiana",0.006623,31,"tree frog, tree-frog",0.005158,1,-0.003230,0,0
"n01644900/ILSVRC2012_val_00021776.JPEG",32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",26,"common newt, Triturus vulgaris",0.460747,26,"common newt, Triturus vulgaris",0.514171,30,"bullfrog, Rana catesbeiana",0.114727,94,"hummingbird",0.054193,0,-0.053425,0,0
"n01644900/ILSVRC2012_val_00024102.JPEG",32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",119,"rock crab, Cancer irroratus",0.470971,119,"rock crab, Cancer irroratus",0.507946,124,"crayfish, crawfish, crawdad, crawdaddy",0.145529,58,"water snake",0.088268,0,-0.036975,0,0
"n01644900/ILSVRC2012_val_00036722.JPEG",32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",49,"African crocodile, Nile crocodile, Crocodylus niloticus",0.377168,49,"African crocodile, Nile crocodile, Crocodylus niloticus",0.427853,389,"barracouta, snoek",0.259506,50,"American alligator, Alligator mississipiensis",0.074350,0,-0.050686,0,0
"n01748264/ILSVRC2012_val_00003143.JPEG",63,"Indian cobra, Naja naja",30,"bullfrog, Rana catesbeiana",0.504762,30,"bullfrog, Rana catesbeiana",0.473339,32,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",0.287095,5,"electric ray, crampfish, numbfish, torpedo",0.049890,0,0.031423,0,0
"n01748264/ILSVRC2012_val_00014457.JPEG",63,"Indian cobra, Naja naja",57,"garter snake, grass snake",0.266503,60,"night snake, Hypsiglena torquata",0.242346,57,"garter snake, grass snake",0.242346,63,"Indian cobra, Naja naja",0.114476,0,0.024157,0,0
"n01748264/ILSVRC2012_val_00021130.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.996006,63,"Indian cobra, Naja naja",0.992039,397,"puffer, pufferfish, blowfish, globefish",0.005206,360,"otter",0.001491,1,0.003967,0,0
"n01748264/ILSVRC2012_val_00030303.JPEG",63,"Indian cobra, Naja naja",358,"polecat, fitch, foulmart, foumart, Mustela putorius",0.713751,358,"polecat, fitch, foulmart, foumart, Mustela putorius",0.715174,356,"weasel",0.124279,362,"badger",0.058705,0,-0.001423,0,0
"n01748264/ILSVRC2012_val_00042111.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.940430,63,"Indian cobra, Naja naja",0.927653,54,"hognose snake, puff adder, sand viper",0.059303,58,"water snake",0.002299,1,0.012777,0,0
"n01773157/ILSVRC2012_val_00008960.JPEG",72,"black and gold garden spider, Argiope aurantia",54,"hognose snake, puff adder, sand viper",0.337059,54,"hognose snake, puff adder, sand viper",0.329987,58,"water snake",0.121395,60,"night snake, Hypsiglena torquata",0.121395,0,0.007073,0,0
