injection_type,target,k_bits,image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_addr,fault_byte_offset,fault_bit,crash
"MBU","BUFFERS",100,"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,587,"hammer",0.230156,806,"sock",0.179246,109,"brain coral",0.139597,0,0.615796,0x5aeb10a,266,5,0
"MBU","BUFFERS",100,"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,785,"seat belt, seatbelt",0.287825,513,"cornet, horn, trumpet, trump",0.287825,108,"sea anemone, anemone",0.224158,0,0.648890,0x5aeb102,258,2,0
"MBU","BUFFERS",100,"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,743,"prison, prison house",0.218761,463,"bucket, pail",0.218761,785,"seat belt, seatbelt",0.170371,0,0.781213,0x5aeb01b,27,0,0
"MBU","BUFFERS",100,"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,673,"mouse, computer mouse",0.383453,703,"park bench",0.383453,332,"Angora, Angora rabbit",0.181130,0,0.593976,0x5aeb013,19,2,0
"MBU","BUFFERS",100,"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,31,"tree frog, tree-frog",0.278743,244,"Tibetan mastiff",0.278743,818,"spotlight, spot",0.169066,0,0.718658,0x5aeb296,662,5,0
"MBU","BUFFERS",100,"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,58,"water snake",0.457861,279,"Arctic fox, white fox, Alopex lagopus",0.216278,28,"spotted salamander, Ambystoma maculatum",0.131179,0,0.156908,0x5aeb36a,874,1,0
"MBU","BUFFERS",100,"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,788,"shoe shop, shoe-shop, shoe store",0.420094,79,"centipede",0.198438,777,"scabbard",0.120359,0,0.563408,0x5aeb258,600,5,0
"MBU","BUFFERS",100,"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,12,"house finch, linnet, Carpodacus mexicanus",0.536383,754,"radio, wireless",0.253369,33,"loggerhead, loggerhead turtle, Caretta caretta",0.119683,0,0.015837,0x5aeb21f,543,1,0
"MBU","BUFFERS",100,"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,167,"English foxhound",0.308153,672,"mountain tent",0.239989,604,"hourglass",0.239989,0,0.655941,0x5aeb313,787,2,0
"MBU","BUFFERS",100,"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,557,"flagpole, flagstaff",0.367136,145,"king penguin, Aptenodytes patagonica",0.367136,889,"violin, fiddle",0.173423,0,-0.049634,0x5aeb1f4,500,4,0
