injection_type,target,k_bits,image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_addr,fault_byte_offset,fault_bit,crash
"MBU","BUFFERS",20,"n01748264/n01748264_12351.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.845951,624,"library",0.999950,63,"Indian cobra, Naja naja",0.000035,550,"espresso maker",0.000008,0,-0.153999,0x5aeb078,120,5,0
"MBU","BUFFERS",20,"n01748264/n01748264_12842.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.936715,146,"albatross, mollymawk",0.999961,63,"Indian cobra, Naja naja",0.000035,593,"harmonica, mouth organ, harp, mouth harp",0.000002,0,-0.063246,0x5aeb092,146,7,0
"MBU","BUFFERS",20,"n01748264/n01748264_15432.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.999974,63,"Indian cobra, Naja naja",0.999713,474,"cardigan",0.000261,66,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus",0.000017,1,0.000261,0x5aeb31a,794,2,0
"MBU","BUFFERS",20,"n01748264/n01748264_19883.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.977429,535,"disk brake, disc brake",0.438688,867,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",0.266078,194,"Dandie Dinmont, Dandie Dinmont terrier",0.266078,0,0.538741,0x5aeb1fc,508,0,0
"MBU","BUFFERS",20,"n01748264/n01748264_2196.JPEG",63,"Indian cobra, Naja naja",63,"Indian cobra, Naja naja",0.997401,562,"fountain",0.962557,745,"projector",0.037322,63,"Indian cobra, Naja naja",0.000119,0,0.034844,0x5aeb05c,92,5,0
"MBU","BUFFERS",20,"n02093991/n02093991_2155.JPEG",184,"Irish terrier",184,"Irish terrier",0.614769,986,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",0.999996,184,"Irish terrier",0.000002,211,"vizsla, Hungarian pointer",0.000001,0,-0.385228,0x5aeb31c,796,4,0
"MBU","BUFFERS",20,"n02093991/n02093991_75.JPEG",184,"Irish terrier",182,"Border terrier",0.983502,324,"cabbage butterfly",0.992498,185,"Norfolk terrier",0.006687,182,"Border terrier",0.000549,0,-0.008996,0x5aeb298,664,6,0
"MBU","BUFFERS",20,"n02093991/n02093991_7823.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.552219,651,"microwave, microwave oven",0.994777,814,"speedboat",0.005220,413,"assault rifle, assault gun",0.000003,0,-0.442558,0x5aeb166,358,0,0
"MBU","BUFFERS",20,"n02093991/n02093991_7935.JPEG",184,"Irish terrier",184,"Irish terrier",0.964093,184,"Irish terrier",0.673873,606,"iron, smoothing iron",0.150361,346,"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis",0.150361,1,0.290220,0x5aeb028,40,5,0
"MBU","BUFFERS",20,"n02093991/n02093991_8145.JPEG",184,"Irish terrier",202,"soft-coated wheaten terrier",0.317502,767,"rubber eraser, rubber, pencil eraser",0.611576,431,"bassinet",0.224986,754,"radio, wireless",0.136461,0,-0.294073,0x5aeb0f3,243,0,0
"MBU","BUFFERS",20,"n02096051/n02096051_2751.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,113,"snail",0.562141,677,"nail",0.437796,223,"schipperke",0.000054,0,0.279844,0x5aeb296,662,6,0
